Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen22_Ind2686,111011000000001001110110,1048576,4,0,0,1,bt3,273,1000,3.898111148653308
2,Gen28_Ind3430,011001000000001001101110,16777216,4,0,0,1,bt3,128,1000,3.898111148653308
3,Gen31_Ind3815,111101000000001001110110,4096,4,0,0,1,bt3,16,1000,3.898111148653308
4,Gen34_Ind4230,011001000000001001101110,16777216,4,0,0,1,bt3,273,1000,3.898111148653308
5,Gen25_Ind3092,110101000000001010010000,65536,4,0,0,1,bt4,64,0,3.8980170728596004
6,Gen25_Ind3092,110101000000001010010000,268435456,4,0,0,1,bt4,64,0,3.8980170728596004
7,Gen28_Ind3464,110101000000001010010000,67108864,4,0,0,1,bt4,64,0,3.8980170728596004
8,Gen31_Ind3746,110101000000001010010000,2097152,4,0,0,1,bt4,64,0,3.8980170728596004
9,Gen34_Ind4210,100101000000001010010000,1073741824,4,0,0,1,bt4,64,0,3.8980170728596004
10,Gen36_Ind4392,011011000000001010010000,33554432,4,0,0,1,bt4,64,0,3.8980170728596004
11,Gen13_Ind1593,111001000000001001010011,268435456,4,0,0,1,bt3,64,100,3.898003633831175
12,Gen36_Ind4431,110101000000001010010011,131072,4,0,0,1,bt4,64,100,3.8978961249396678
13,Gen36_Ind4376,011001010000001010110110,16777216,0,0,0,1,bt4,32,1000,3.897842372717745
14,Gen36_Ind4426,011001010000001010010110,16777216,0,0,0,1,bt4,64,1000,3.897842372717745
15,Gen36_Ind4470,111011000000001010110000,524288,4,0,0,1,bt4,128,0,3.897439278302895
16,Gen36_Ind4485,011101000000001001011110,67108864,4,0,0,1,bt3,128,1000,3.897439278302895
17,Gen36_Ind4460,100001000000001001110000,268435456,4,0,0,1,bt3,273,0,3.8973586694243365
18,Gen36_Ind4452,110101000000001001011011,16384,4,0,0,1,bt3,128,100,3.8971705950074798
19,Gen36_Ind4493,011111000000001000101110,134217728,4,0,0,1,bt2,273,1000,3.8968750861664874
20,Gen36_Ind4498,100101000000001010100110,1073741824,4,0,0,1,bt4,273,1000,3.8965124774695603
21,Gen36_Ind4478,011101100000001010100110,67108864,3,0,0,1,bt4,273,1000,3.8951969089888068
22,Gen36_Ind4443,111101000000101010010110,1048576,4,0,2,1,bt4,64,1000,3.894888281820562
23,Gen36_Ind4400,111001010000001000100011,4096,1,0,0,1,bt2,273,100,3.8946199501212524
24,Gen36_Ind4382,100000000000001010100110,268435456,0,0,0,1,bt4,273,1000,3.892045845725931
25,Gen36_Ind4377,011101010000001001111110,67108864,1,0,0,1,bt3,64,1000,3.8917779055198336
26,Gen36_Ind4499,011110000010001010010000,134217728,0,1,0,1,bt4,64,0,3.8916975306517236
27,Gen36_Ind4385,110101010000001001110111,16777216,3,0,0,1,bt3,16,1000,3.891523396492677
28,Gen36_Ind4486,011110010000001001110000,134217728,1,0,0,1,bt3,128,0,3.891523396492677
29,Gen34_Ind4179,011111100000001010110110,134217728,4,0,0,1,bt4,273,1000,3.8914564259654436
30,Gen36_Ind4447,110101010000001000011011,268435456,2,0,0,1,bt2,128,100,3.891201958982513
31,Gen35_Ind4293,011110000000001000100000,134217728,0,0,0,1,bt2,273,0,3.8911885669052864
32,Gen36_Ind4402,011101000000001001101110,67108864,4,0,0,1,bt3,273,1000,3.8911483912266873
33,Gen36_Ind4469,011001010100001001010101,16777216,1,2,0,1,bt3,64,500,3.8907199022694816
34,Gen36_Ind4389,111101010100001110010010,16777216,2,2,0,1,hc4,64,50,3.890612794775002
35,Gen36_Ind4462,110100010000001010100111,262144,1,0,0,1,bt4,273,200,3.8905726309849076
36,Gen36_Ind4425,100101000000011010110010,1073741824,4,0,1,1,bt4,128,50,3.890532468024046
37,Gen36_Ind4487,011110010010001111111010,134217728,1,1,0,1,bt3,16,50,3.890452144589921
38,Gen36_Ind4484,011100000100011010100010,67108864,0,2,1,1,bt4,273,50,3.8882044342344635
39,Gen36_Ind4480,011011010001001010010100,33554432,2,0,4,1,bt4,64,200,3.8880573533154053
40,Gen36_Ind4395,100000010000011010100110,268435456,1,0,1,1,bt4,273,1000,3.8879236530446626
41,Gen35_Ind4284,110100010001001010010000,33554432,1,0,4,1,bt4,64,0,3.8878033306626594
42,Gen36_Ind4412,010100011110001111010000,4194304,1,0,0,1,bt2,64,0,3.8871350085779217
43,Gen36_Ind4468,011010010001001010011000,33554432,1,0,4,1,bt4,128,0,3.8865604353296255
44,Gen36_Ind4404,011010000000001001111100,33554432,0,0,0,1,bt3,128,200,3.8852515772979066
45,Gen36_Ind4497,100000010000001011111111,268435456,1,0,0,1,hc3,273,500,3.7591224797850837
46,Gen36_Ind4391,111011010100001011011110,1073741824,2,2,0,1,hc3,128,1000,3.757823094206174
47,Gen36_Ind4503,110101010001001001011000,131072,0,0,4,1,bt3,128,0,3.7467151482615555
48,Gen36_Ind4502,011101000000001001101110,67108864,4,0,0,1,bt3,16,1000,3.741804838496161
49,Gen36_Ind4457,011001000000011001101110,16777216,4,0,1,1,bt3,32,1000,3.741693390122746
50,Gen36_Ind4407,011110100000001010010111,134217728,2,0,0,1,bt4,64,1000,3.631172799856118
51,Gen35_Ind4294,001111000001011010110000,524288,4,0,2,1,bt4,128,0,3.630240073720645
52,Gen36_Ind4479,100101010001011010001001,1073741824,1,0,0,1,bt4,32,10,3.629680668006446
53,Gen36_Ind4494,001110010000001001010000,524288,1,0,0,1,bt3,64,0,3.6281897619551895
54,Gen36_Ind4372,001110010000001010100110,524288,1,0,0,1,bt4,273,1000,3.628096620992844
55,Gen36_Ind4483,001110010100001010010010,524288,1,2,0,1,bt4,64,50,3.627782305547445
56,Gen36_Ind4420,111111000001011011011110,262144,4,0,2,1,hc3,128,1000,3.5920755825959874
57,Gen36_Ind4423,011101000000100010111011,67108864,4,0,2,0,bt4,64,100,3.5858780078592067
58,Gen36_Ind4473,100000010000000010100110,268435456,1,0,0,0,bt4,273,1000,3.5827531735821077
59,Gen36_Ind4416,011110010000000110110011,134217728,1,0,0,0,bt3,32,100,3.582741820486414
60,Gen36_Ind4501,010100000001000000100000,4194304,0,0,4,0,bt2,273,0,3.580211875946016
61,Gen36_Ind4472,001111000001011010110000,524288,4,0,3,1,bt4,64,0,3.5548728340601605
62,Gen36_Ind4474,001110010100001010000000,524288,1,2,0,1,bt4,16,0,3.5463539755279743
63,Gen36_Ind4411,011010010011001110110010,33554432,1,1,4,1,hc3,128,50,3.4860396387618744
64,Gen36_Ind4394,011101010011001011110011,67108864,4,1,4,1,hc3,273,100,3.419293987782012
65,Gen36_Ind4442,100100010010001011110000,1073741824,1,1,0,1,hc3,16,0,3.3522112388333625
66,Gen36_Ind4448,110101000000001010010000,4194304,4,0,0,1,bt4,64,0,3.3472788018023887
67,Gen36_Ind4374,100000010100001011010010,268435456,1,2,0,1,hc3,64,50,3.2805459240667934
68,Gen36_Ind4419,111101000000000001010111,524288,4,0,0,0,bt3,64,50,3.2555515403508872
69,Gen36_Ind4446,111101000000001001010001,8192,4,0,0,1,bt3,64,10,3.2146203012114993
70,Gen36_Ind4449,110101000000001010010000,4096,4,0,0,1,bt4,64,0,3.1727188669820796
71,Gen36_Ind4477,110001000000001110000000,268435456,4,0,0,1,bt4,16,0,2.8902976642406673
72,Gen36_Ind4488,111111000000001001101110,16777216,4,0,0,1,bt3,128,1000,2.820213893739087
73,Gen35_Ind4282,000100110001001010110110,16384,3,0,4,1,bt4,64,1000,2.8148706247308053
74,Gen36_Ind4380,010101000000100110010111,4194304,4,0,2,0,hc4,64,1000,2.732665005413976
75,Gen36_Ind4390,110101000000000010011000,67108864,4,0,0,0,bt4,128,0,2.6736721190522923
76,Gen36_Ind4396,101101000000100010111011,131072,4,0,2,0,bt4,128,100,2.673046324579405
77,Gen36_Ind4434,111110000000000001101110,4194304,0,0,0,0,bt3,128,1000,2.6677231392868603
78,Gen36_Ind4427,110101000000001010110000,8388608,4,0,0,1,bt4,32,0,2.663562658135404
79,Gen36_Ind4386,111011000000010101000110,16777216,4,0,1,0,bt3,16,1000,2.531222644854938
80,Gen36_Ind4439,110111000000101001010010,65536,4,0,2,1,bt3,64,50,2.518945723273803
81,Gen36_Ind4388,101001000000001110010011,131072,4,0,0,1,bt2,64,100,2.5186651533310465
82,Gen36_Ind4458,110001000000001010010000,4096,4,0,0,1,bt4,64,0,2.518569773787911
83,Gen36_Ind4422,111110010010001111111011,16384,1,1,0,1,bt3,16,100,2.497572836980797
84,Gen36_Ind4381,010110110100011010010000,8388608,3,2,1,1,bt4,64,0,0
85,Gen36_Ind4399,111011000010010100110010,268435456,4,1,1,0,hc4,32,50,0
86,Gen36_Ind4401,111001000110001101010000,1048576,4,3,0,1,hc3,64,0,0
87,Gen36_Ind4408,011101000100001011110011,67108864,4,2,0,1,hc3,16,100,0
88,Gen36_Ind4415,101101000010011001011111,8388608,4,1,1,1,bt3,128,1000,0
89,Gen36_Ind4421,111011001000001001110110,134217728,4,4,0,1,bt3,128,1000,0
90,Gen36_Ind4430,011101101001100010110000,67108864,4,4,0,0,bt4,273,0,0
91,Gen36_Ind4435,101001000010001000110110,268435456,4,1,0,1,bt2,273,1000,0
92,Gen36_Ind4438,001110110100001010100010,524288,3,2,0,1,bt4,273,50,0
93,Gen36_Ind4453,111001000110001010010000,131072,4,3,0,1,bt4,64,0,0
94,Gen36_Ind4456,101001010100011110011000,33554432,1,2,1,1,bt4,128,0,0
95,Gen36_Ind4459,001111001001011010110010,524288,4,4,2,1,bt4,64,50,0
96,Gen36_Ind4463,101101001000001110010000,4194304,4,4,0,1,hc3,64,0,0
97,Gen36_Ind4464,111101010100001010110000,524288,4,2,0,1,bt4,128,0,0
98,Gen36_Ind4467,010111000011011110010111,8388608,4,1,3,1,bt3,64,10,0
99,Gen36_Ind4481,111011000100001010010000,4096,4,2,0,1,bt4,64,0,0
100,Gen36_Ind4490,011001001000001101101110,16777216,4,4,0,1,hc3,64,1000,0
