Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen14_Ind1658,100001000000001001111110,268435456,4,0,0,1,bt3,128,1000,3.898111148653308
2,Gen15_Ind1752,100101000001011001110100,1073741824,4,0,0,1,bt3,64,200,3.898111148653308
3,Gen17_Ind2081,011101000000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
4,Gen18_Ind2233,011011000001011001010100,33554432,4,0,2,1,bt3,64,200,3.898111148653308
5,Gen19_Ind2288,100011000000001001010110,536870912,4,0,0,1,bt3,64,1000,3.898111148653308
6,Gen20_Ind2430,100101000000001001111111,1073741824,4,0,0,1,bt3,16,0,3.898111148653308
7,Gen21_Ind2592,011101010000001001010101,67108864,2,0,0,1,bt3,64,500,3.898111148653308
8,Gen21_Ind2540,011101000000001001111100,67108864,4,0,0,1,bt3,273,200,3.898111148653308
9,Gen17_Ind2081,011101000000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
10,Gen22_Ind2727,011111000000001001010101,134217728,4,0,0,1,bt3,64,500,3.898111148653308
11,Gen48_Ind6005,011011000000001001010101,33554432,4,0,0,1,bt3,64,500,3.898111148653308
12,Gen48_Ind6008,011111000000001001010101,134217728,4,0,0,1,bt3,64,500,3.898111148653308
13,Gen48_Ind6011,100001000001011001111110,268435456,4,0,3,1,bt3,128,1000,3.898111148653308
14,Gen48_Ind6040,011111000000001001010101,134217728,4,0,0,1,bt3,64,500,3.898111148653308
15,Gen48_Ind6031,011011000001011001110011,33554432,4,0,2,1,bt3,128,100,3.898003633831175
16,Gen48_Ind5963,011101000000001001011100,67108864,4,0,0,1,bt3,128,200,3.897439278302895
17,Gen48_Ind5983,100101000000001001011110,1073741824,4,0,0,1,bt3,128,1000,3.897439278302895
18,Gen47_Ind5805,100101000000001001011111,1073741824,4,0,0,1,bt3,128,200,3.897439278302895
19,Gen48_Ind6023,011111000000001001011101,134217728,4,0,0,1,bt3,128,500,3.897439278302895
20,Gen48_Ind5958,110101000000001001111111,67108864,4,0,0,1,bt3,16,200,3.8973855386800325
21,Gen48_Ind6010,100101000000001001100100,1073741824,4,0,0,1,bt3,273,200,3.8973855386800325
22,Gen48_Ind6032,011011000000001000010110,33554432,4,0,0,1,bt2,64,1000,3.8968750861664874
23,Gen48_Ind5965,011101000000011101110010,67108864,4,0,1,1,hc4,128,50,3.8964587634017653
24,Gen48_Ind5974,011101010000001101010101,67108864,4,0,0,1,bt3,64,500,3.8964453351162085
25,Gen47_Ind5907,011011010000001001010101,33554432,0,0,0,1,bt3,64,500,3.8964453351162085
26,Gen48_Ind5988,011111100000001001100000,134217728,2,0,0,1,bt3,273,0,3.8963513397087963
27,Gen48_Ind5950,010111000000101001010101,8388608,4,0,2,1,bt3,64,500,3.8955592728625867
28,Gen48_Ind6002,100001000000011001101100,268435456,4,0,1,1,bt3,64,200,3.895411634998019
29,Gen48_Ind6021,011000100001011010010101,16777216,2,0,2,1,bt4,64,500,3.8948614469867646
30,Gen47_Ind5891,100101100010011001101000,1073741824,0,1,1,1,bt3,128,0,3.894754111349184
31,Gen48_Ind5938,011011100000111000010101,33554432,2,0,3,1,bt2,64,500,3.8935201765925354
32,Gen48_Ind6041,010101100001011000110100,4194304,2,0,2,1,bt2,32,200,3.8931447864083686
33,Gen48_Ind5957,011111000001001001010101,134217728,4,0,4,1,bt3,64,500,3.8927024551811518
34,Gen48_Ind5991,100011000001011001010110,536870912,4,0,3,1,bt3,64,1000,3.8927024551811518
35,Gen48_Ind5993,100001000001001001110110,268435456,4,0,4,1,bt3,32,1000,3.89191187101127
36,Gen48_Ind5990,100101010000001001011111,1073741824,0,0,0,1,bt3,128,50,3.8918850771751554
37,Gen48_Ind6026,011111100000001001110111,134217728,3,0,0,1,bt3,16,10,3.8918850771751554
38,Gen48_Ind6038,011100000000001001011111,67108864,0,0,0,1,bt3,128,100,3.8918850771751554
39,Gen48_Ind5949,010110000000001001111100,8388608,0,0,0,1,bt3,64,200,3.8915100022028253
40,Gen48_Ind5985,011111100000001001110100,134217728,2,0,0,1,bt3,273,200,3.8914430321366003
41,Gen48_Ind5979,011100010000001101011010,67108864,1,0,0,1,hc4,128,50,3.8911885669052864
42,Gen48_Ind5989,010111100000001000011110,8388608,4,0,0,1,bt2,128,1000,3.8911483912266873
43,Gen48_Ind5975,100000000100001001011110,268435456,0,2,0,1,bt3,128,1000,3.8907600691003195
