Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen14_Ind1658,100001000000001001111110,268435456,4,0,0,1,bt3,32,1000,3.898111148653308
2,Gen15_Ind1752,100101000001011001110100,1073741824,4,0,0,1,bt3,128,200,3.898111148653308
3,Gen17_Ind2081,011101000000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
4,Gen18_Ind2233,011011000001011001010100,33554432,4,0,1,1,bt3,64,200,3.898111148653308
5,Gen19_Ind2288,100011000000001001010110,536870912,4,0,0,1,bt3,64,1000,3.898111148653308
6,Gen20_Ind2430,100101000000001001111111,1073741824,4,0,0,1,bt3,64,500,3.898111148653308
7,Gen21_Ind2592,011101010000001001010101,67108864,0,0,0,1,bt3,64,500,3.898111148653308
8,Gen21_Ind2540,011101000000001001111100,67108864,4,0,0,1,bt3,64,200,3.898111148653308
9,Gen17_Ind2081,011101000000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
10,Gen22_Ind2727,011111000000001001010101,134217728,4,0,0,1,bt3,64,500,3.898111148653308
11,Gen18_Ind2233,011011000001011001010100,33554432,4,0,4,1,bt3,64,200,3.898111148653308
12,Gen19_Ind2288,100011000000001001010110,536870912,4,0,0,1,bt3,64,1000,3.898111148653308
13,Gen31_Ind3850,011011000000001101110101,33554432,4,0,0,1,bt3,128,500,3.898111148653308
14,Gen31_Ind3899,011101000000001101010101,67108864,4,0,0,1,hc4,64,500,3.897842372717745
15,Gen31_Ind3819,100001000000001001111111,268435456,4,0,0,1,bt3,273,200,3.8977483098965426
16,Gen20_Ind2430,100101000000001001111111,1073741824,4,0,0,1,bt3,32,200,3.897439278302895
17,Gen31_Ind3892,100011000000001001011110,536870912,4,0,0,1,bt3,128,1000,3.897439278302895
18,Gen31_Ind3851,100001000000001000110110,268435456,4,0,0,1,bt2,64,1000,3.897197461669976
19,Gen31_Ind3835,100011000000001000010110,536870912,4,0,0,1,bt2,64,1000,3.8968750861664874
20,Gen31_Ind3813,011000110000001000011100,16777216,3,0,0,1,bt2,128,200,3.8967407787803383
21,Gen31_Ind3789,011101000001011001010100,67108864,4,0,2,1,bt3,64,200,3.8965930513480633
22,Gen31_Ind3815,100011000001011001010100,536870912,4,0,2,1,bt3,64,200,3.8965930513480633
