Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen22_Ind2686,111011000000001001110110,8192,4,0,0,1,bt3,64,1000,3.898111148653308
2,Gen28_Ind3430,011001000000001001101110,16777216,4,0,0,1,bt3,273,1000,3.898111148653308
3,Gen31_Ind3815,111101000000001001110110,131072,4,0,0,1,bt3,128,1000,3.898111148653308
4,Gen34_Ind4230,011001000000001001101110,16777216,4,0,0,1,bt3,32,1000,3.898111148653308
5,Gen38_Ind4737,011001000000001001111110,16777216,4,0,0,1,bt3,16,1000,3.898111148653308
6,Gen39_Ind4756,011001000000001001111110,16777216,4,0,0,1,bt3,64,1000,3.898111148653308
7,Gen43_Ind5377,011001000000001001111100,16777216,4,0,0,1,bt3,128,200,3.898111148653308
8,Gen43_Ind5388,111101000000001001110110,16384,4,0,0,1,bt3,273,1000,3.898111148653308
9,Gen44_Ind5434,011001000000001101111110,16777216,4,0,0,1,bt2,64,1000,3.898111148653308
10,Gen44_Ind5510,011011000000001001110110,33554432,4,0,0,1,bt3,32,1000,3.898111148653308
11,Gen82_Ind10276,111011000001011001010110,4096,4,0,0,1,bt3,64,1000,3.898111148653308
12,Gen83_Ind10483,011101000000001101101110,67108864,4,0,0,1,bt2,64,1000,3.898111148653308
13,Gen83_Ind10510,011101000000001001111010,67108864,4,0,0,1,bt3,128,50,3.8977483098965426
14,Gen34_Ind4230,011001000000001001101110,16777216,4,0,0,1,bt3,16,1000,3.8973855386800325
15,Gen83_Ind10502,011001000000001001100100,16777216,4,0,0,1,bt3,273,200,3.8973855386800325
16,Gen83_Ind10392,011011000000001000010110,33554432,4,0,0,1,bt2,64,1000,3.8968750861664874
17,Gen83_Ind10403,011001000000001001111010,16777216,4,0,0,1,bt3,64,50,3.8968213621010546
18,Gen83_Ind10411,111111000000001010100011,134217728,4,0,0,1,bt4,273,100,3.8967676395169297
19,Gen83_Ind10454,011111000000001010100011,134217728,4,0,0,1,bt4,273,100,3.8967676395169297
20,Gen83_Ind10415,011111000000001001100010,134217728,4,0,0,1,bt3,273,50,3.8966467691183615
21,Gen83_Ind10503,010111010000001001110010,8388608,0,0,0,1,bt3,16,50,3.8966467691183615
22,Gen83_Ind10388,011001000000001000011000,16777216,4,0,0,1,bt2,128,0,3.896525906217906
23,Gen83_Ind10414,011001000000011010101110,16777216,4,0,1,1,bt4,273,1000,3.896055955092575
24,Gen83_Ind10384,011011000001011001110100,33554432,4,0,0,1,bt3,16,200,3.8951969089888068
25,Gen83_Ind10380,111011000000101001111110,8388608,4,0,2,1,bt3,16,1000,3.8951163928383177
26,Gen83_Ind10488,011001000000101001011101,16777216,4,0,2,1,bt3,128,500,3.8951163928383177
27,Gen83_Ind10455,010111000000011101110100,8388608,4,0,1,1,hc3,16,200,3.894794361519992
28,Gen83_Ind10439,111101000000011001110110,8388608,4,0,1,1,bt3,32,1000,3.894579703555202
29,Gen83_Ind10495,011111000000011000110111,134217728,4,0,1,1,bt2,64,1000,3.894150458601841
30,Gen83_Ind10514,011001000001011010110110,16777216,4,0,1,1,bt4,16,1000,3.893868818019011
31,Gen83_Ind10496,011111000000111010100010,134217728,4,0,3,1,bt4,273,50,3.8930107360273256
32,Gen83_Ind10429,111011000001001101010110,1048576,4,0,4,1,hc3,64,1000,3.8927024551811518
33,Gen83_Ind10481,111011000001001000101110,65536,4,0,4,1,bt2,32,1000,3.892581836835872
34,Gen83_Ind10466,111011000000101000111010,65536,4,0,2,1,bt2,16,50,3.892407623532976
35,Gen83_Ind10458,011010000001011010100110,33554432,0,0,0,1,bt4,273,1000,3.892045845725931
36,Gen83_Ind10409,011011010000001001101110,33554432,4,0,0,1,bt3,128,1000,3.8917779055198336
37,Gen83_Ind10419,011101010000001001111100,67108864,2,0,0,1,bt3,128,200,3.8914430321366003
38,Gen83_Ind10423,011111110000001001001010,134217728,2,0,0,1,bt3,32,50,3.8909743062056052
39,Gen83_Ind10499,011001000000001001111010,16777216,4,0,0,1,bt3,128,50,3.8909743062056052
40,Gen83_Ind10402,011110000001111001011101,134217728,0,0,1,1,bt3,128,500,3.8895019023964004
41,Gen83_Ind10509,011011000000101101111010,33554432,4,0,2,1,bt4,32,50,3.889408241684526
42,Gen83_Ind10461,011010000000101001100100,33554432,0,0,2,1,bt3,273,200,3.889006889719768
43,Gen83_Ind10398,010100010000101010110110,4194304,1,0,2,1,bt4,32,1000,3.8883782714860544
44,Gen83_Ind10473,011111010000101000111010,134217728,3,0,2,1,bt2,32,50,3.888257920964031
45,Gen83_Ind10513,011110000101101001011101,134217728,0,2,4,1,bt3,128,500,3.8879102835233232
46,Gen83_Ind10459,011100000010111010110010,67108864,0,1,3,1,bt4,16,50,3.887883544756488
47,Gen83_Ind10406,011101000001001001101011,67108864,4,0,4,1,bt3,32,100,3.8876295448137372
48,Gen83_Ind10420,111011000001001001110110,8192,4,0,4,1,bt3,64,1000,3.887616177315036
49,Gen83_Ind10394,011110000101001001110010,134217728,0,2,4,1,bt3,32,50,3.8861062418368046
50,Gen83_Ind10438,011111100001001010100010,134217728,0,0,4,1,bt4,273,50,3.8856254467722424
51,Gen83_Ind10425,100100000001001001110110,1073741824,0,0,4,1,bt3,128,1000,3.8855720324420924
52,Gen83_Ind10477,010101010000001001110110,4194304,0,0,0,1,bt3,128,1000,3.883916916291085
53,Gen83_Ind10421,111011100010001001110011,16777216,1,1,0,1,bt3,16,100,3.883156569732897
54,Gen83_Ind10435,111100001000001001110110,536870912,0,4,0,1,bt3,273,1000,3.876738855381408
55,Gen83_Ind10433,101001000000001001111110,536870912,4,0,0,1,bt3,128,1000,3.8447566727536735
56,Gen83_Ind10424,011001000000001100110110,16777216,4,0,0,1,hc4,64,1000,3.843488880428058
57,Gen83_Ind10413,111011010000101000111110,33554432,0,0,2,1,bt2,32,1000,3.841190689741865
58,Gen83_Ind10508,010010100000101001110110,2097152,2,0,2,1,bt3,273,1000,3.8411254403815906
59,Gen83_Ind10408,011101000000001100101110,67108864,4,0,0,1,hc4,128,1000,3.8393645452014047
60,Gen82_Ind10304,111101000000001011110110,33554432,4,0,0,1,hc3,64,1000,3.7644668893024926
61,Gen82_Ind10254,011011000000111101110110,33554432,4,0,3,1,bt3,64,1000,3.763264012089057
62,Gen83_Ind10469,010000110000001000010000,1048576,3,0,0,1,bt2,64,0,3.7504436682323594
63,Gen82_Ind10373,010111000000001001110100,8388608,4,0,0,1,bt3,64,200,3.7417924550157036
64,Gen83_Ind10389,011011000000011001110110,33554432,4,0,1,1,bt3,128,1000,3.741693390122746
65,Gen83_Ind10485,011010100000001001110111,33554432,2,0,0,1,bt3,32,100,3.74052977043171
