Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen22_Ind2686,111011000000001001110110,16384,4,0,0,1,bt3,16,1000,3.898111148653308
2,Gen28_Ind3430,011001000000001001101110,16777216,4,0,0,1,bt3,128,1000,3.898111148653308
3,Gen31_Ind3815,111101000000001001110110,8388608,4,0,0,1,bt3,32,1000,3.898111148653308
4,Gen34_Ind4230,011001000000001001101110,16777216,4,0,0,1,bt3,32,1000,3.898111148653308
5,Gen38_Ind4737,011001000000001001111110,16777216,4,0,0,1,bt3,64,1000,3.898111148653308
6,Gen39_Ind4756,011001000000001001111110,16777216,4,0,0,1,bt3,16,1000,3.898111148653308
7,Gen43_Ind5377,011001000000001001111100,16777216,4,0,0,1,bt3,32,200,3.898111148653308
8,Gen43_Ind5388,111101000000001001110110,268435456,4,0,0,1,bt3,16,1000,3.898111148653308
9,Gen44_Ind5434,011001000000001101111110,16777216,4,0,0,1,bt4,64,1000,3.898111148653308
10,Gen44_Ind5510,011011000000001001110110,33554432,4,0,0,1,bt3,128,1000,3.898111148653308
11,Gen100_Ind12632,011001100000001001111100,16777216,0,0,0,1,bt3,64,200,3.898111148653308
12,Gen100_Ind12646,011101000000001001111110,67108864,4,0,0,1,bt3,128,1000,3.898111148653308
13,Gen100_Ind12649,011101000000001001111110,67108864,4,0,0,1,bt3,128,1000,3.897439278302895
14,Gen100_Ind12667,011001000000001001110110,16777216,4,0,0,1,bt3,16,1000,3.897439278302895
15,Gen100_Ind12692,011011000000001001110110,33554432,4,0,0,1,bt3,32,1000,3.897439278302895
16,Gen99_Ind12457,011001100000001001111110,16777216,2,0,0,1,bt3,16,1000,3.8973855386800325
17,Gen100_Ind12638,011001000000001001110100,16777216,4,0,0,1,bt3,16,200,3.8973855386800325
18,Gen100_Ind12640,011011000000001001111110,33554432,4,0,0,1,bt3,32,1000,3.8973855386800325
19,Gen100_Ind12679,011001000000001001100100,16777216,4,0,0,1,bt3,273,200,3.8973855386800325
20,Gen100_Ind12706,011001000000011001101011,16777216,4,0,1,1,bt3,273,100,3.896673628558923
21,Gen100_Ind12704,111011000000001001100010,8388608,4,0,0,1,bt3,273,50,3.8966467691183615
22,Gen99_Ind12545,111110110011101001110110,67108864,3,1,1,1,bt3,273,1000,3.89557269504157
23,Gen100_Ind12637,011011000000011001100110,33554432,4,0,1,1,bt3,273,1000,3.895425056159645
24,Gen100_Ind12581,011001000000111001110110,16777216,4,0,3,1,bt3,32,1000,3.895210328670847
25,Gen100_Ind12599,011011000000011001110010,33554432,4,0,1,1,bt3,128,50,3.893801766741859
26,Gen100_Ind12619,111011000000011001110010,67108864,4,0,1,1,bt3,273,50,3.893801766741859
27,Gen100_Ind12598,011011000000101001110110,33554432,4,0,2,1,bt3,128,1000,3.8936944895014345
28,Gen100_Ind12610,011001100000001001111110,16777216,2,0,0,1,bt3,128,1000,3.8917779055198336
29,Gen100_Ind12669,011000000000001001010101,16777216,0,0,0,1,bt3,64,500,3.8917779055198336
30,Gen100_Ind12698,111100000000001001110110,33554432,0,0,0,1,bt3,16,1000,3.8917779055198336
31,Gen100_Ind12653,011011010000001001110000,33554432,1,0,0,1,bt3,273,0,3.891523396492677
32,Gen100_Ind12624,111100000000001001100110,262144,0,0,0,1,bt3,273,1000,3.8915100022028253
33,Gen100_Ind12663,011011110000001001110110,33554432,3,0,0,1,bt3,64,1000,3.8915100022028253
