Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen22_Ind2686,111011000000001001110110,536870912,4,0,0,1,bt3,128,1000,3.898111148653308
2,Gen28_Ind3430,011001000000001001101110,16777216,4,0,0,1,bt3,273,1000,3.898111148653308
3,Gen31_Ind3815,111101000000001001110110,134217728,4,0,0,1,bt3,273,1000,3.898111148653308
4,Gen34_Ind4230,011001000000001001101110,16777216,4,0,0,1,bt3,273,1000,3.898111148653308
5,Gen38_Ind4737,011001000000001001111110,16777216,4,0,0,1,bt3,128,1000,3.898111148653308
6,Gen39_Ind4756,011001000000001001111110,16777216,4,0,0,1,bt3,273,1000,3.898111148653308
7,Gen43_Ind5377,011001000000001001111100,16777216,4,0,0,1,bt3,128,200,3.898111148653308
8,Gen43_Ind5388,111101000000001001110110,65536,4,0,0,1,bt3,128,1000,3.898111148653308
9,Gen44_Ind5434,011001000000001101111110,16777216,4,0,0,1,bt3,273,1000,3.898111148653308
10,Gen44_Ind5510,011011000000001001110110,33554432,4,0,0,1,bt3,64,1000,3.898111148653308
11,Gen99_Ind12574,011001000000001001111100,16777216,4,0,0,1,bt3,273,200,3.897439278302895
12,Gen99_Ind12561,011101000000001001111110,67108864,4,0,0,1,bt3,128,1000,3.8973855386800325
13,Gen99_Ind12530,011001000001101001110110,16777216,4,0,1,1,bt3,64,1000,3.8965930513480633
14,Gen99_Ind12573,011011000000011001010100,33554432,4,0,1,1,bt3,64,200,3.8965930513480633
15,Gen99_Ind12457,011001100000001001111110,16777216,2,0,0,1,bt3,128,1000,3.8964453351162085
16,Gen99_Ind12531,010101100000001001111011,4194304,2,0,0,1,bt3,64,100,3.8963916228995217
17,Gen99_Ind12532,011101110000001001111100,67108864,3,0,0,1,bt3,64,200,3.8959619784703174
18,Gen99_Ind12463,011011010000001001110110,33554432,1,0,0,1,bt3,128,1000,3.895948553608656
19,Gen99_Ind12517,011110110010001001110100,134217728,3,1,0,1,bt3,273,200,3.8956263846824406
20,Gen99_Ind12534,011011000000101001110110,33554432,4,0,2,1,bt3,128,1000,3.8955592728625867
21,Gen99_Ind12447,011011000000011001110010,33554432,4,0,1,1,bt3,273,50,3.893801766741859
22,Gen99_Ind12568,011100100000101001110100,67108864,2,0,2,1,bt3,16,200,3.893453137321749
23,Gen99_Ind12497,111011000001001001101110,268435456,4,0,4,1,bt3,32,1000,3.89191187101127
24,Gen98_Ind12400,011000000000001001010101,16777216,0,0,0,1,bt3,64,500,3.8917779055198336
25,Gen99_Ind12505,011100010000001001110100,67108864,1,0,0,1,bt3,64,200,3.8917779055198336
26,Gen99_Ind12515,011100000000001001110100,67108864,0,0,0,1,bt3,32,200,3.8917779055198336
27,Gen99_Ind12527,111100000000001001110110,2097152,0,0,0,1,bt3,16,1000,3.8917779055198336
28,Gen99_Ind12460,011011110000001001111110,33554432,4,0,0,1,bt3,128,1000,3.8915100022028253
29,Gen99_Ind12482,011001000000001001110100,16777216,4,0,0,1,bt3,273,200,3.8911751749202406
30,Gen99_Ind12485,111101000000001001101110,524288,4,0,0,1,bt3,64,1000,3.8911483912266873
31,Gen99_Ind12580,111001010000101001010110,1073741824,4,0,2,1,bt3,64,1000,3.890398597476421
32,Gen99_Ind12563,010100010000001001100110,4194304,1,0,0,1,bt3,273,1000,3.8899702736271338
33,Gen99_Ind12489,011011000000101001110110,33554432,4,0,2,1,bt3,16,1000,3.8897026191123296
34,Gen98_Ind12336,011001000001101001110110,16777216,4,0,2,1,bt3,64,1000,3.8885521242824765
