Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen2_Ind147,1000010100110111111000011110011110,16,29,21,30,8,5,32768,0,3.6369344153641925
2,Gen7_Ind480,0001000100011001110101100011100101,-42,27,25,27,9,6,65536,5,3.4943913264814412
3,Gen7_Ind482,1011000100011000010101100011100101,-34,27,22,27,9,6,65536,5,3.4943913264814412
4,Gen8_Ind564,0001000100011001110101100011100101,-42,27,25,27,9,6,65536,5,3.4943913264814412
5,Gen8_Ind564,0001000100011001110101100011100101,-42,27,25,27,9,6,65536,5,3.4943913264814412
6,Gen9_Ind682,1101100100010001010101101011101101,8,27,8,27,3,6,131072,5,3.4943913264814412
7,Gen10_Ind713,1000010100111000010101100011100101,16,29,22,27,9,6,65536,5,3.4942900911575197
8,Gen10_Ind717,0000000100111100110101100011000101,-50,29,25,27,9,6,4096,5,3.4942900911575197
9,Gen10_Ind773,1011100100011000011100100111000101,11,27,22,22,10,6,4096,5,3.492621348617824
10,Gen10_Ind796,0101011100111011011110100011001110,-7,29,28,11,9,6,8192,0,3.4454945516503264
11,Gen10_Ind733,0101000100001010010100100011000100,-10,26,26,26,9,6,4096,4,3.4232332193774058
12,Gen10_Ind714,1011000100010111111000011110011110,-34,27,21,30,8,5,32768,0,3.422613935831948
13,Gen10_Ind791,0001001100111001110001101011000100,-41,29,25,23,2,6,4096,4,3.4184044535800147
14,Gen10_Ind757,0001010100001001111000001111000101,-40,26,25,30,4,6,4096,5,3.407470142209353
15,Gen10_Ind795,1000011100001011010011110010011101,17,26,28,25,1,5,32768,5,3.401061744474786
16,Gen10_Ind770,1111110101011001110001100011100100,-31,12,25,23,9,6,65536,4,3.398552212726733
17,Gen10_Ind732,0000010011011001110001101011100100,-48,23,25,23,2,6,65536,4,3.392848601887887
18,Gen10_Ind753,0110001100111011011001010110101100,-1,29,28,22,6,5,131072,4,3.3684181463832648
19,Gen10_Ind762,0100000100101001111000100010000110,-18,28,25,30,9,5,4096,1,3.3684181463832648
20,Gen10_Ind777,0101100100010011110111110010110100,-6,27,13,29,6,5,131072,4,3.368397619344645
21,Gen10_Ind709,0001001100011011010100011110010100,-41,27,28,26,8,5,16384,4,3.367324802286816
22,Gen10_Ind728,0010010100011011011001011110010100,-32,27,28,18,8,5,16384,4,3.366235191192322
23,Gen10_Ind718,0010010100000011011000011010010100,-32,26,12,30,7,5,16384,4,3.350019274399207
24,Gen10_Ind797,0101010100100011110000011010010100,-8,28,13,22,7,5,16384,4,3.3485944705587443
25,Gen10_Ind710,0111000011011001110001101011000100,6,23,25,23,2,6,4096,4,3.3387960638477177
26,Gen10_Ind715,0001000100010011101111100010000100,-42,27,13,21,9,5,4096,4,3.3289143428027494
27,Gen10_Ind720,0110001100110001010000110011101011,-1,29,8,22,9,6,131072,3,3.2791494195427404
28,Gen10_Ind721,1001100100011111110100001010101101,-5,27,30,26,3,5,131072,5,3.2773479453284233
29,Gen10_Ind778,0001000100111001110101110011110011,-42,29,25,27,3,6,65536,3,3.2644328684456085
30,Gen10_Ind747,1000110100000001111000101110000110,20,26,9,30,6,5,4096,3,3.2594867594027916
31,Gen10_Ind729,0101010100100001111000011010010110,-8,28,9,30,7,5,16384,5,3.248517235244891
32,Gen10_Ind780,1001110100000111111000111110101110,-39,26,21,30,3,5,131072,3,3.2314070657739693
33,Gen10_Ind790,0110000011011011011000110111000101,-2,23,28,30,2,6,4096,5,3.231094643154115
34,Gen10_Ind744,0010010101000000101101001010000100,-32,30,7,19,3,5,4096,4,3.169629863099203
35,Gen10_Ind735,0101001101010000111000001010010101,-9,23,7,30,3,5,16384,5,3.154176751412193
36,Gen10_Ind779,0101110100110011110111110010010011,-4,29,13,29,4,5,16384,3,3.1519669455371844
37,Gen10_Ind794,0000110100010111101100010111011110,-44,27,21,18,6,6,32768,4,3.1372544187696167
38,Gen10_Ind745,0100001100011001011000011000001011,-17,27,24,30,7,3,8192,3,3.132724944303595
39,Gen10_Ind708,0101010100100001111000000010000101,-8,28,9,30,1,5,4096,5,3.1154571254255554
40,Gen10_Ind786,1101110101011010010101101000000101,22,17,26,27,2,3,4096,5,3.1038305226844107
41,Gen10_Ind765,0101101101001111111101001010000011,-5,30,8,21,3,5,4096,3,3.0774699792307176
42,Gen10_Ind716,0101001101010000111000001000000100,-9,28,7,30,3,3,4096,4,3.066805749096114
43,Gen10_Ind758,0101011100011011011110100011100110,-7,27,28,13,9,6,65536,5,3.0526581983357817
