Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen18_Ind2316,1000101011111010000101100101110000,19,25,26,11,10,4,16384,0,3.5887761108049894
2,Gen18_Ind2316,1000101011111010000101100101110000,19,25,26,11,10,4,4096,0,3.5887761108049894
3,Gen20_Ind2648,1000101011111010000101100101111000,19,25,26,11,10,4,131072,0,3.5887761108049894
4,Gen20_Ind2647,1000101011111010000101100101110000,19,25,26,11,10,4,131072,0,3.5887761108049894
5,Gen21_Ind2840,1000101011111010000101100001111000,19,25,26,11,9,4,32768,0,3.5887761108049894
6,Gen22_Ind2904,1000101011111010000101100101101000,19,25,26,11,10,4,131072,0,3.5887761108049894
7,Gen22_Ind2944,1000101011011010000101100001010000,19,23,26,11,9,4,16384,0,3.5887761108049894
8,Gen14_Ind1891,1000101011111010011101100001010000,19,25,26,29,9,4,16384,0,3.5887761108049894
9,Gen23_Ind3026,1000101011111010000101100001010000,19,25,26,11,9,4,16384,0,3.5887761108049894
10,Gen22_Ind2944,1000101011011010000101100001010000,19,23,26,11,9,4,16384,0,3.5887761108049894
11,Gen49_Ind6557,1000101011011010000101100001010000,19,23,26,11,9,4,16384,0,3.5887761108049894
12,Gen49_Ind6575,1000101011011010000101100101010000,19,23,26,11,10,4,16384,0,3.5887761108049894
13,Gen49_Ind6584,1000101011111010100101100001000000,19,25,27,11,9,4,4096,0,3.5887761108049894
14,Gen49_Ind6655,1000101011111010100101100001010000,19,25,27,11,9,4,16384,0,3.5887761108049894
15,Gen49_Ind6664,1000101011011011000101101101110000,19,23,28,11,5,4,65536,0,3.5887761108049894
16,Gen49_Ind6692,1000101011111010000101100001010000,19,25,26,11,9,4,16384,0,3.5887761108049894
17,Gen49_Ind6592,1000101011011110000000100101000000,19,23,8,6,10,4,4096,0,3.5887648751287533
18,Gen49_Ind6607,1000101011011010000001100001000000,19,23,26,7,9,4,4096,0,3.5887648751287533
19,Gen49_Ind6669,1000101111111010000001100101110000,19,17,26,7,10,4,4096,0,3.5887648751287533
20,Gen49_Ind6591,1000100011011010100111100001010000,18,23,27,13,9,4,16384,0,3.588650275249578
21,Gen49_Ind6629,1000100011111010101101100001000000,18,25,27,19,9,4,4096,0,3.588650275249578
22,Gen49_Ind6594,1000111011111010011001100000101000,21,25,26,21,9,3,131072,0,3.588261588999724
23,Gen49_Ind6643,1000101011111110010101100101101000,19,25,12,27,10,4,131072,0,3.5877629357536285
24,Gen49_Ind6569,1000101011111010001001100011111000,19,25,26,15,9,6,16384,0,3.5851842816393935
25,Gen49_Ind6577,1000101011111010111100100111101000,19,25,27,12,10,6,131072,0,3.5851842816393935
26,Gen49_Ind6677,1000101011011010111101101111000000,19,23,27,19,6,6,4096,0,3.585110275835021
27,Gen49_Ind6598,1000101011001010011101100101101000,19,22,26,24,10,4,131072,0,3.5850295457146983
28,Gen49_Ind6632,1000101011001110000000100001010000,19,22,19,6,9,4,16384,0,3.5850295457146983
29,Gen48_Ind6493,1000101011001010011100100001110000,19,22,26,29,9,4,131072,0,3.5850295457146983
30,Gen49_Ind6566,1000111011011000000101100001010000,21,23,22,11,9,4,16384,0,3.5627576998364523
31,Gen49_Ind6649,1000011011111010000101100001010000,17,25,26,11,9,4,16384,0,3.551571165655577
32,Gen49_Ind6605,1000101011100111100101110001010000,19,24,21,11,5,4,16384,0,3.5070401851356667
33,Gen49_Ind6650,1000101010101010001111100001011000,19,20,26,21,9,4,32768,0,3.4808147098156534
34,Gen49_Ind6646,1000011010101010011011100001101000,17,20,26,11,9,4,131072,0,3.4544725247569508
35,Gen49_Ind6585,1000101010011010111101100001101000,19,19,27,8,9,4,131072,0,3.401292289761084
36,Gen49_Ind6654,1000010011111010110101101110000000,16,25,27,27,9,5,4096,0,3.3615557862509458
37,Gen49_Ind6638,1000001011111010000101100111010000,15,25,26,11,10,6,16384,0,3.3601309247218025
38,Gen48_Ind6536,1000001011110111000101100011111000,15,25,20,11,9,6,4096,0,3.234400421214445
39,Gen49_Ind6613,1000101001111010001010100001010000,19,17,26,16,9,4,16384,0,3.186307827870789
40,Gen49_Ind6684,1000101001111010101001100001101000,19,17,27,15,9,4,131072,0,3.186307827870789
41,Gen49_Ind6688,1000110011111010010101100001010100,20,25,26,27,9,4,16384,4,3.1056252628019783
42,Gen49_Ind6620,1000101011001010010101110101011100,19,22,26,27,5,4,32768,4,3.1056118003537243
43,Gen49_Ind6589,1010011010100001111111110001010100,5,20,9,9,10,4,16384,4,3.088544928011071
44,Gen49_Ind6636,1010100001101001100101100011110000,-15,16,25,11,9,6,16384,0,3.021587137235716
45,Gen49_Ind6628,0000111011111101101100100101110100,-43,25,6,18,10,4,16384,4,3.0151874161559302
46,Gen49_Ind6562,1100101011111010010101100011010010,-25,25,26,27,9,6,16384,2,2.964171879404106
