Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen10_Ind1245,1110111011101110110101100001110000,-35,24,25,27,9,4,131072,0,3.5887648751287533
2,Gen8_Ind983,1000100011111010000101100001010000,18,25,26,11,9,4,16384,0,3.588654769224604
3,Gen7_Ind831,1000100011111010010101100001010000,18,25,26,27,9,4,16384,0,3.588650275249578
4,Gen7_Ind831,1000100011111010010101100001010000,18,25,26,27,9,4,16384,0,3.588650275249578
5,Gen10_Ind1287,1000100011011010010111100001110000,18,23,26,29,9,4,16384,0,3.588650275249578
6,Gen7_Ind831,1000100011111010010101100001010000,18,25,26,27,9,4,16384,0,3.588650275249578
7,Gen8_Ind993,1001000111111011000110100000010000,22,22,28,12,9,3,16384,0,3.588261588999724
8,Gen8_Ind962,1001000011111001001110010000110000,22,25,24,20,5,3,65536,0,3.5880549230887695
9,Gen8_Ind915,1000100011111010010101100010010000,18,25,26,27,9,5,16384,0,3.5872082907210068
10,Gen11_Ind1374,1001000011011000101110010000011000,22,23,23,20,5,3,32768,0,3.5871319562490767
11,Gen10_Ind1312,1000100011111000010101100001010000,18,25,22,27,9,4,16384,0,3.563045631127714
12,Gen9_Ind1054,1001100011111000010101100010010000,-42,25,22,27,9,5,16384,0,3.5628374299963883
13,Gen11_Ind1346,1001100011111010010101110010010000,-12,25,26,27,1,5,16384,0,3.5525640000520666
14,Gen9_Ind1184,1000100010111010010100100010010000,18,21,26,26,9,5,16384,0,3.5439924413546446
15,Gen11_Ind1448,1001100011111000100101100011010000,-37,25,23,11,9,6,16384,0,3.3594455297905528
16,Gen11_Ind1389,1000000011101001111101100001000000,14,24,25,28,9,4,4096,0,3.3555217159156374
17,Gen11_Ind1417,1000000011101000000110100000000000,14,24,22,12,9,3,4096,0,3.3340540785804285
18,Gen11_Ind1381,0110010111110110111000101011000101,0,17,19,30,6,6,4096,5,3.28647528786811
19,Gen11_Ind1343,0001000011011010010111111111110101,-42,23,26,29,8,6,131072,5,3.286447020452351
20,Gen11_Ind1358,1111000011101110110110010111010000,20,24,6,28,6,6,16384,0,3.286352799244957
21,Gen11_Ind1347,0001001011100010110101011111011101,-41,24,11,27,8,6,32768,5,3.2862906162075505
22,Gen11_Ind1359,0111111011111110110101010111001101,13,25,14,27,6,6,8192,5,3.2862906162075505
23,Gen11_Ind1456,0110111011011110110101010111110101,5,23,29,27,6,6,65536,5,3.2862906162075505
24,Gen11_Ind1354,1000110011111010010011100011010101,20,25,26,25,9,6,16384,5,3.285565321275103
25,Gen11_Ind1367,1000100011111010010110111011100101,18,25,26,28,9,6,65536,5,3.26424435790042
26,Gen10_Ind1233,0101100011100011110001010011010101,-6,24,13,23,5,6,16384,5,3.2601854148227196
27,Gen11_Ind1422,0000110011100100011000101011011100,-44,24,14,30,10,6,32768,4,3.252343178551426
28,Gen10_Ind1227,0111000011101110110110011111011000,6,24,26,28,8,6,32768,0,3.252324722954082
29,Gen11_Ind1379,0111100011001010110101010111100100,10,22,27,27,6,6,65536,4,3.2515792919439233
30,Gen11_Ind1459,0111100011001010010100111111110100,10,22,26,26,9,6,16384,4,3.2515110393522644
31,Gen11_Ind1455,0001000011111010110111111110011101,-42,25,27,29,7,5,32768,5,3.243313948059841
32,Gen11_Ind1457,0001000011010110010111011010100101,-42,23,18,29,7,5,65536,5,3.243313948059841
33,Gen11_Ind1348,0111010011111010010101100010010101,8,25,26,27,9,5,16384,5,3.2429964658392754
34,Gen11_Ind1393,0111010011010000010101011010011000,8,23,6,27,7,5,32768,0,3.2429964658392754
35,Gen11_Ind1392,0111011111001000110011010110001000,9,17,23,25,6,5,8192,0,3.242128753616794
36,Gen11_Ind1405,0101001011111100101110011111110101,-9,25,17,20,8,6,32768,5,3.232869750425584
