Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen10_Ind1245,1110111011101110110101100001110000,11,24,14,27,9,4,131072,0,3.5887648751287533
2,Gen14_Ind1891,1000101011111010011101100001010000,19,25,26,23,9,4,16384,0,3.5887648751287533
3,Gen8_Ind983,1000100011111010000101100001010000,18,25,26,11,9,4,16384,0,3.588654769224604
4,Gen12_Ind1498,1000100011101001000101100001010000,18,24,24,11,9,4,16384,0,3.588654769224604
5,Gen14_Ind1880,1000100011101001000101100001011000,18,24,24,11,9,4,32768,0,3.588654769224604
6,Gen14_Ind1880,1000100011101001000101100001011000,18,24,24,11,9,4,32768,0,3.588654769224604
7,Gen15_Ind1916,1000100011111010000101100001010000,18,25,26,11,9,4,16384,0,3.588654769224604
8,Gen7_Ind831,1000100011111010010101100001010000,18,25,26,27,9,4,16384,0,3.588650275249578
9,Gen7_Ind831,1000100011111010010101100001010000,18,25,26,27,9,4,16384,0,3.588650275249578
10,Gen10_Ind1287,1000100011011010010111100001110000,18,23,26,29,9,4,4096,0,3.588650275249578
11,Gen7_Ind831,1000100011111010010101100001010000,18,25,26,27,9,4,16384,0,3.588650275249578
12,Gen12_Ind1529,1000100011111010111101100001010000,18,25,27,6,9,4,16384,0,3.588650275249578
13,Gen12_Ind1529,1000100011111010111101100001010000,18,25,27,14,9,4,16384,0,3.588650275249578
14,Gen15_Ind2009,1000100011111010010101100001011000,18,25,26,27,9,4,32768,0,3.588650275249578
15,Gen15_Ind1991,1001000011111011000110100000010000,22,25,28,12,9,3,16384,0,3.588261588999724
16,Gen15_Ind1937,1001000011111001000101010100110000,22,25,24,11,6,3,8192,0,3.588259342503146
17,Gen15_Ind1939,1000100011111010110101100100011000,18,25,27,27,10,3,32768,0,3.5879740602993495
18,Gen15_Ind1945,1000110011111010010001100011010000,20,25,26,23,9,6,16384,0,3.585164097935194
19,Gen15_Ind1972,1000010011111000101110100101010000,16,25,23,20,10,4,16384,0,3.5506690703639
20,Gen14_Ind1862,1000010011111010001110100100010000,16,25,26,20,10,3,16384,0,3.5484531831588644
21,Gen15_Ind1949,1000100011111110010101100010011000,18,25,22,27,9,5,32768,0,3.4458761631461896
22,Gen15_Ind1925,1000000010111010110100100000010000,14,21,27,26,9,3,16384,0,3.32259063122288
23,Gen14_Ind1887,1000000010111010110101100000010000,14,21,27,27,9,3,16384,0,3.32259063122288
24,Gen15_Ind1927,0111100110001110010111011111100000,10,24,25,29,8,6,65536,0,3.286447020452351
25,Gen14_Ind1784,0111100011011010110111011111100000,10,23,27,29,8,6,65536,0,3.286447020452351
26,Gen15_Ind2001,1100110101101111010111100011111101,-30,14,21,29,9,6,65536,5,3.286447020452351
27,Gen15_Ind1981,1000100111000111110101100011100101,18,12,21,27,9,6,65536,5,3.2862906162075505
28,Gen14_Ind1879,0100111011110111110001100011110101,-11,25,21,23,9,6,16384,5,3.282528215308029
29,Gen15_Ind1930,0001001111000100011111010111000101,-41,17,14,23,6,6,4096,5,3.282528215308029
30,Gen15_Ind1997,0001101101101011111110100011010101,-37,21,29,11,9,6,16384,5,3.264844958259636
31,Gen15_Ind1968,0001101101101011110100110111010101,-37,28,29,26,3,6,16384,5,3.263945069958126
32,Gen15_Ind1965,1001100011001000110111010011011101,4,22,23,29,5,6,32768,5,3.263541768686411
33,Gen15_Ind1926,0001111011011010110100111011001100,-35,23,27,26,10,6,8192,4,3.2520017839026614
34,Gen15_Ind2000,1000100011111001110101110010010101,18,25,25,27,8,5,16384,5,3.2429964658392754
35,Gen15_Ind1977,0000111111001110010100010111010101,-43,15,22,26,6,6,16384,5,3.2293505147087824
36,Gen15_Ind1931,1000111011111010011101000110010000,21,25,26,7,2,5,16384,0,3.2060797506477696
37,Gen15_Ind2016,1000110001111000101110101101010000,20,17,23,20,9,4,16384,0,3.186307827870789
38,Gen15_Ind2018,0111010101111010111111111111000000,8,28,27,30,2,6,4096,0,3.1856950460533007
39,Gen15_Ind2026,0111110100100100101101100011001101,12,28,15,19,9,6,8192,5,3.1810625448527
40,Gen15_Ind1987,0111100110111100001101011111011000,10,24,30,19,8,6,32768,0,3.1807977330356443
41,Gen15_Ind1917,1110001011101100110111100001110101,-42,24,8,29,9,4,32768,5,3.153258275391199
42,Gen14_Ind1852,0111001011011100110111100001010101,7,23,21,29,9,4,16384,5,3.153258275391199
43,Gen15_Ind1990,0011001011011100110111100001010101,-25,23,7,29,9,4,16384,5,3.153258275391199
44,Gen15_Ind2021,0111001011011000110111100001010101,7,23,23,29,9,4,16384,5,3.153258275391199
45,Gen15_Ind1913,1111111011101010110101100001110101,-16,24,27,27,9,4,4096,5,3.1530119487721153
46,Gen14_Ind1895,0011111011011000010011100001100101,-19,23,22,25,9,4,65536,5,3.1524396482022343
47,Gen15_Ind1967,0110101100100111110011100001110101,3,28,21,25,9,4,65536,5,3.1524396482022343
48,Gen15_Ind2025,1001100010110111110010010100110101,8,21,21,24,6,3,8192,5,3.145987060185452
49,Gen15_Ind2007,1010100010101010110101100101010101,-12,20,27,27,10,4,16384,5,3.1320906802659376
50,Gen15_Ind1914,1000000110111011110101100000010000,14,21,29,27,9,3,16384,0,3.1264235205941024
51,Gen15_Ind1920,1001010011111001010111101100010100,-28,25,24,29,5,3,16384,4,3.1058120663167847
52,Gen15_Ind1934,1000100011101010010101100001100100,18,24,26,27,9,4,65536,4,3.1056252628019783
53,Gen15_Ind1955,1010111011101010010101100001110000,22,24,26,27,9,4,16384,0,3.1056252628019783
54,Gen15_Ind2014,1000100011111100110101100110011110,18,25,21,27,10,5,32768,0,3.1047908116611556
55,Gen15_Ind1971,1000110001101110100101101000110000,20,16,20,11,6,3,8192,0,3.052094826888422
56,Gen15_Ind1952,1000110001101011000110100110001111,20,16,28,12,10,5,8192,1,3.0463520859953523
57,Gen15_Ind1960,1000100001111010010101100001010101,18,17,26,27,9,4,16384,5,2.9902395199271252
58,Gen15_Ind1995,1000010011101010011100011011110010,16,24,26,16,7,6,8192,2,2.964076835915096
59,Gen15_Ind1986,0000100011011010110111100010100010,-46,23,27,29,9,5,65536,2,2.9551790224955643
60,Gen15_Ind2017,0000100011111110101111001001000101,-46,25,12,21,3,4,4096,5,2.9470359027729214
