Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen18_Ind2316,1000101011111010000101100101110000,19,25,26,11,10,4,131072,0,3.5887761108049894
2,Gen10_Ind1245,1110111011101110110101100001110000,-43,24,21,27,9,4,4096,0,3.5887648751287533
3,Gen14_Ind1891,1000101011111010011101100001010000,19,25,26,27,9,4,16384,0,3.5887648751287533
4,Gen16_Ind2040,1000101011011010000001100001010000,19,23,26,7,9,4,16384,0,3.5887648751287533
5,Gen14_Ind1891,1000101011111010011101100001010000,19,25,26,7,9,4,16384,0,3.5887648751287533
6,Gen17_Ind2201,1000101011111010010000100001010000,19,25,26,22,9,4,16384,0,3.5887648751287533
7,Gen18_Ind2311,1000101011111010010010100001010000,19,25,26,24,9,4,16384,0,3.5887648751287533
8,Gen18_Ind2342,1000101011101010011101100001010000,19,24,26,18,9,4,16384,0,3.5887648751287533
9,Gen14_Ind1891,1000101011111010011101100001010000,19,25,26,28,9,4,16384,0,3.5887648751287533
10,Gen8_Ind983,1000100011111010000101100001010000,18,25,26,11,9,4,16384,0,3.588654769224604
11,Gen12_Ind1498,1000100011101001000101100001010000,18,24,24,11,9,4,16384,0,3.588654769224604
12,Gen14_Ind1880,1000100011101001000101100001011000,18,24,24,11,9,4,32768,0,3.588654769224604
13,Gen14_Ind1880,1000100011101001000101100001011000,18,24,24,11,9,4,32768,0,3.588654769224604
14,Gen15_Ind1916,1000100011111010000101100001010000,18,25,26,11,9,4,16384,0,3.588654769224604
15,Gen8_Ind983,1000100011111010000101100001010000,18,25,26,11,9,4,16384,0,3.588654769224604
16,Gen18_Ind2401,1000100011101001000101100101000000,18,24,24,11,10,4,4096,0,3.588654769224604
17,Gen18_Ind2301,1000100011011010010111100001110000,18,23,26,29,9,4,32768,0,3.588650275249578
18,Gen18_Ind2315,1000100011101001011100100001011000,18,24,24,18,9,4,32768,0,3.588650275249578
19,Gen16_Ind2154,1000100110001010111101011101110000,18,26,27,9,8,4,65536,0,3.588650275249578
20,Gen18_Ind2381,1000110110011010110110011000000000,20,11,27,28,7,3,4096,0,3.588261588999724
21,Gen18_Ind2421,1000110011111000100110100001110000,20,25,23,12,9,4,4096,0,3.5875765379256297
