Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen18_Ind2316,1000101011111010000101100101110000,19,25,26,11,10,4,4096,0,3.5887761108049894
2,Gen18_Ind2316,1000101011111010000101100101110000,19,25,26,11,10,4,8192,0,3.5887761108049894
3,Gen20_Ind2648,1000101011111010000101100101111000,19,25,26,11,10,4,65536,0,3.5887761108049894
4,Gen20_Ind2647,1000101011111010000101100101110000,19,25,26,11,10,4,131072,0,3.5887761108049894
5,Gen21_Ind2840,1000101011111010000101100001111000,19,25,26,11,9,4,4096,0,3.5887761108049894
6,Gen22_Ind2904,1000101011111010000101100101101000,19,25,26,11,10,4,131072,0,3.5887761108049894
7,Gen22_Ind2944,1000101011011010000101100001010000,19,23,26,11,9,4,16384,0,3.5887761108049894
8,Gen14_Ind1891,1000101011111010011101100001010000,19,25,26,27,9,4,16384,0,3.5887761108049894
9,Gen23_Ind3026,1000101011111010000101100001010000,19,25,26,11,9,4,16384,0,3.5887761108049894
10,Gen22_Ind2944,1000101011011010000101100001010000,19,23,26,11,9,4,16384,0,3.5887761108049894
11,Gen39_Ind5195,1000101011111010000101100101110000,19,25,26,11,10,4,4096,0,3.5887761108049894
12,Gen39_Ind5202,1000101011011010000101100001110000,19,23,26,11,9,4,131072,0,3.5887761108049894
13,Gen39_Ind5315,1000101011111010000101100001010000,19,25,26,11,9,4,16384,0,3.5887761108049894
14,Gen39_Ind5208,1000101111111010010101100101111000,19,24,26,27,10,4,8192,0,3.5887648751287533
15,Gen39_Ind5222,1000110011111010010101100001100000,20,25,26,27,9,4,65536,0,3.5887648751287533
16,Gen39_Ind5243,1000111011111010000110100101101000,21,25,26,12,10,4,131072,0,3.5887648751287533
17,Gen39_Ind5261,1000110011111110011101100001110000,20,25,24,27,9,4,8192,0,3.5887648751287533
18,Gen39_Ind5285,1000101111111011011000100001011000,19,17,28,30,9,4,32768,0,3.5887648751287533
19,Gen39_Ind5287,1000101011111010001101100001010000,19,25,26,19,9,4,16384,0,3.5887648751287533
20,Gen39_Ind5186,1000100011111011000101100101110000,18,25,28,11,10,4,8192,0,3.588654769224604
21,Gen39_Ind5300,1000100011111010000111100101100000,18,25,26,13,10,4,65536,0,3.588650275249578
22,Gen39_Ind5301,1000111011111011011001111101110000,21,25,28,16,7,4,8192,0,3.588641287333292
23,Gen39_Ind5290,1001101111101010100101100100110000,17,15,27,11,10,3,65536,0,3.588259342503146
24,Gen39_Ind5299,1000111011111010000101100100010000,21,25,26,11,10,3,16384,0,3.588259342503146
25,Gen39_Ind5312,1000101111111110010101101001111000,19,30,7,27,6,4,4096,0,3.5877629357536285
26,Gen39_Ind5210,1000100101111010000101100110010000,18,20,26,11,10,5,16384,0,3.587224007044991
27,Gen39_Ind5249,1000101011111010000110100010010000,19,25,26,12,9,5,16384,0,3.5866987074184977
28,Gen39_Ind5241,1000101011111010001101100111110000,19,25,26,19,10,6,32768,0,3.585164097935194
29,Gen39_Ind5203,1000101011111010000100100111010000,19,25,26,10,10,6,16384,0,3.5851192460728267
30,Gen39_Ind5298,1000101011001010000101100101110000,19,22,26,11,10,4,16384,0,3.5850250608146186
31,Gen39_Ind5238,1000101011101000011100101111010000,19,24,22,7,2,6,16384,0,3.5628551482943247
