Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen8_Ind919,0111010011111101111000110011000101,8,25,15,30,6,6,4096,5,3.551339883693191
2,Gen8_Ind940,0110110011110111011000100011100101,4,25,20,30,9,6,65536,5,3.551339883693191
3,Gen8_Ind1040,0000011011111001011000100011001101,-47,25,24,30,9,6,8192,5,3.551339883693191
4,Gen9_Ind1147,0001111011110001111000111011000111,-35,25,9,30,6,6,4096,4,3.551339883693191
5,Gen9_Ind1152,0000011011111011011000100011001101,-47,25,28,30,9,6,8192,5,3.551339883693191
6,Gen9_Ind1157,0001100011110000111111010111000111,-38,25,7,11,6,6,4096,2,3.551339883693191
7,Gen10_Ind1304,0110110011111001011000100011110101,4,25,24,30,9,6,131072,5,3.551339883693191
8,Gen11_Ind1394,0000011011111001011000011011001101,-47,25,24,30,7,6,8192,5,3.551339883693191
9,Gen11_Ind1472,0110000011110111011110100011100101,-2,25,20,15,9,6,65536,5,3.551339883693191
10,Gen12_Ind1489,0000011011111001011000011011001101,-47,25,24,30,7,6,8192,5,3.551339883693191
11,Gen14_Ind1777,0000111011111001011000011011001101,-43,25,24,30,7,6,8192,5,3.551339883693191
12,Gen10_Ind1304,0110110011111001011000100011110101,4,25,24,30,9,6,8192,5,3.551339883693191
13,Gen14_Ind1871,0010000011111001011000011011001101,-34,25,24,30,7,6,8192,5,3.551339883693191
14,Gen14_Ind1851,1001100111101101010100111011001101,-35,17,11,26,10,6,8192,5,3.54953003527543
15,Gen14_Ind1874,1110100011101011010100100011110101,9,24,28,26,9,6,8192,5,3.5448892266479133
16,Gen14_Ind1894,0000011011110011011000110111001101,-47,25,12,30,4,6,8192,5,3.519824026570276
17,Gen14_Ind1877,1110100111110011011111110011101101,-42,20,12,19,9,6,131072,5,3.514499398110607
18,Gen14_Ind1790,0001100011110001110010010011100101,-38,25,9,24,5,6,65536,5,3.5134626591793374
19,Gen14_Ind1888,1011110100011001110010110011101101,-3,27,25,24,8,6,131072,5,3.513457234729733
20,Gen14_Ind1843,0110001100100100111100100111000100,-1,28,15,9,10,6,4096,4,3.503911991834201
21,Gen14_Ind1833,0111110011101001110111100011101100,12,24,25,29,9,6,131072,4,3.500270912396447
22,Gen14_Ind1764,1011111011110010010011011011001100,-26,25,10,25,7,6,8192,4,3.5000749530185047
23,Gen14_Ind1893,0110101011101001110011110011010100,3,24,25,25,5,6,16384,4,3.4968988798391742
