Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen22_Ind2686,111011000000001001110110,536870912,4,0,0,1,bt3,16,1000,3.898111148653308
2,Gen28_Ind3430,011001000000001001101110,16777216,4,0,0,1,bt3,64,1000,3.898111148653308
3,Gen31_Ind3815,111101000000001001110110,1073741824,4,0,0,1,bt3,128,1000,3.898111148653308
4,Gen34_Ind4230,011001000000001001101110,16777216,4,0,0,1,bt3,32,1000,3.898111148653308
5,Gen38_Ind4737,011001000000001001111110,16777216,4,0,0,1,bt3,128,1000,3.898111148653308
6,Gen39_Ind4756,011001000000001001111110,16777216,4,0,0,1,bt3,16,1000,3.898111148653308
7,Gen43_Ind5377,011001000000001001111100,16777216,4,0,0,1,bt3,64,200,3.898111148653308
8,Gen43_Ind5388,111101000000001001110110,2097152,4,0,0,1,bt3,16,1000,3.898111148653308
9,Gen44_Ind5434,011001000000001101111110,16777216,4,0,0,1,hc3,273,1000,3.898111148653308
10,Gen44_Ind5510,011011000000001001110110,33554432,4,0,0,1,bt3,32,1000,3.898111148653308
11,Gen66_Ind8295,011001000000001001010111,16777216,4,0,0,1,bt3,64,0,3.898003633831175
12,Gen66_Ind8195,011111000000001001101100,134217728,4,0,0,1,bt3,32,200,3.897439278302895
13,Gen43_Ind5388,111101000000001001110110,32768,4,0,0,1,bt3,273,1000,3.8973855386800325
14,Gen66_Ind8213,011001000000001111011101,16777216,4,0,0,1,bt4,128,500,3.897197461669976
15,Gen66_Ind8298,111101000000001000010100,262144,4,0,0,1,bt2,64,200,3.896888517414307
16,Gen65_Ind8075,011011000000001001110010,33554432,4,0,0,1,bt3,32,50,3.8968213621010546
17,Gen66_Ind8239,011001000000101001111110,16777216,4,0,2,1,bt3,32,1000,3.8955592728625867
18,Gen66_Ind8212,011000100000011101110110,16777216,2,0,1,1,bt4,32,1000,3.895250588271773
19,Gen66_Ind8263,011111000001001101111110,134217728,4,0,4,1,hc4,128,1000,3.89322522106829
20,Gen66_Ind8289,011001000001001001110010,16777216,4,0,4,1,bt3,16,50,3.892541632381851
21,Gen66_Ind8218,011010000000001010101110,33554432,0,0,0,1,bt4,32,1000,3.892045845725931
22,Gen66_Ind8264,011010000000001101110111,33554432,0,0,0,1,bt3,64,1000,3.891965459790294
23,Gen66_Ind8272,011111000001001001110111,134217728,4,0,4,1,bt3,32,200,3.891724321905549
24,Gen66_Ind8246,011001000000001001001100,16777216,4,0,0,1,bt3,32,200,3.8911751749202406
25,Gen66_Ind8234,011011000000001001111110,33554432,4,0,0,1,bt3,32,1000,3.8911483912266873
26,Gen65_Ind8087,011011000000001001111110,33554432,4,0,0,1,bt3,64,1000,3.8911483912266873
27,Gen66_Ind8206,111011000000001000110110,16384,4,0,0,1,bt2,16,1000,3.8906529593943566
28,Gen66_Ind8311,011001000000001101111110,16777216,4,0,0,1,hc3,16,1000,3.8906529593943566
29,Gen66_Ind8216,111011000000001001110110,33554432,4,0,0,1,bt3,128,1000,3.889823059085811
30,Gen65_Ind8111,011001010000101001101100,16777216,1,0,2,1,bt3,273,200,3.889689237353443
31,Gen66_Ind8226,011001100010101101110101,16777216,4,1,2,1,bt3,273,500,3.8884718825985423
32,Gen66_Ind8292,011001000000001000111000,16777216,4,0,0,1,bt2,64,0,3.888311409165162
33,Gen66_Ind8315,011001010100011001100011,16777216,4,2,1,1,bt3,273,100,3.8881375778917975
34,Gen66_Ind8252,011000110001101001111110,16777216,3,0,3,1,bt3,64,1000,3.8880038721036594
35,Gen66_Ind8250,011001100000011101110101,16777216,2,0,1,1,bt4,64,500,3.8879236530446626
