Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen14_Ind1658,100001000000001001111110,268435456,4,0,0,1,bt3,273,1000,3.898111148653308
2,Gen15_Ind1752,100101000001011001110100,1073741824,4,0,1,1,bt3,16,200,3.898111148653308
3,Gen17_Ind2081,011101000000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
4,Gen18_Ind2233,011011000001011001010100,33554432,4,0,1,1,bt3,64,200,3.898111148653308
5,Gen19_Ind2288,100011000000001001010110,536870912,4,0,0,1,bt3,64,1000,3.898111148653308
6,Gen20_Ind2430,100101000000001001111111,1073741824,4,0,0,1,bt3,128,100,3.898111148653308
7,Gen21_Ind2592,011101010000001001010101,67108864,3,0,0,1,bt3,64,500,3.898111148653308
8,Gen21_Ind2540,011101000000001001111100,67108864,4,0,0,1,bt3,16,200,3.898111148653308
9,Gen17_Ind2081,011101000000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
10,Gen22_Ind2727,011111000000001001010101,134217728,4,0,0,1,bt3,64,500,3.898111148653308
11,Gen17_Ind2081,011101000000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
12,Gen46_Ind5736,011111000000001001010101,134217728,4,0,0,1,bt3,64,500,3.898111148653308
13,Gen47_Ind5807,011101000000001001010111,67108864,4,0,0,1,bt3,64,50,3.8977617471644774
14,Gen47_Ind5810,011011000001011001110010,33554432,4,0,1,1,bt3,64,50,3.8977483098965426
15,Gen47_Ind5795,011111000000001001011101,134217728,4,0,0,1,bt3,128,500,3.897439278302895
16,Gen46_Ind5710,011111000000001001110111,134217728,4,0,0,1,bt3,128,0,3.8973855386800325
17,Gen47_Ind5840,011001000000001001101110,16777216,4,0,0,1,bt3,64,1000,3.8973855386800325
18,Gen47_Ind5805,100101000000001001011111,1073741824,4,0,0,1,bt3,128,100,3.8971705950074798
19,Gen47_Ind5828,011101000000001101011010,67108864,4,0,0,1,hc3,128,50,3.8968213621010546
20,Gen47_Ind5818,100101000000011001101100,1073741824,4,0,1,1,bt3,128,200,3.8965930513480633
21,Gen47_Ind5907,011011010000001001010101,33554432,2,0,0,1,bt3,64,500,3.8964453351162085
22,Gen47_Ind5872,011111100000001001011111,134217728,4,0,0,1,bt3,128,1000,3.8958143100804574
23,Gen47_Ind5845,100011000001011001010110,536870912,4,0,1,1,bt3,64,1000,3.8955592728625867
24,Gen47_Ind5809,100101000001011001100100,1073741824,4,0,2,1,bt3,273,200,3.895411634998019
25,Gen47_Ind5887,101111000000111001110100,32768,4,0,3,1,bt3,32,200,3.8951969089888068
26,Gen47_Ind5817,011101100000101001010111,67108864,2,0,2,1,bt3,64,1000,3.894834612522736
27,Gen47_Ind5878,011011110000011101011010,33554432,4,0,1,1,bt2,128,50,3.894767527980351
28,Gen46_Ind5760,011011000001011000010101,33554432,4,0,2,1,bt2,64,500,3.8943114143706925
29,Gen47_Ind5886,011101000000101001110101,67108864,4,0,2,1,bt3,273,500,3.8936944895014345
30,Gen47_Ind5822,100011100000111001011101,536870912,2,0,3,1,bt3,128,500,3.893466544991219
31,Gen47_Ind5860,011011010001001001010101,33554432,0,0,4,1,bt3,64,500,3.892595238505104
32,Gen47_Ind5908,011101000001001101101000,67108864,4,0,4,1,hc4,16,0,3.892327222652552
33,Gen47_Ind5803,010111100001011001110100,8388608,2,0,0,1,bt3,16,200,3.89191187101127
34,Gen47_Ind5906,011111100000001010110100,134217728,3,0,0,1,bt4,273,200,3.8918448871127085
35,Gen47_Ind5909,011011110010001001010101,33554432,3,1,0,1,bt3,64,500,3.8918448871127085
36,Gen47_Ind5877,011101010000001001110110,67108864,2,0,0,1,bt3,64,1000,3.8915100022028253
37,Gen47_Ind5838,011011000000001001111110,33554432,4,0,0,1,bt3,32,1000,3.8911483912266873
38,Gen47_Ind5848,011011000000001001110010,33554432,4,0,0,1,bt3,32,50,3.8909743062056052
39,Gen47_Ind5812,100000000100001001011010,268435456,0,2,0,1,bt3,128,50,3.890452144589921
40,Gen47_Ind5854,110001100001111001010100,131072,4,0,4,1,bt3,64,200,3.890425370848918
41,Gen47_Ind5800,010110000000001000111010,8388608,0,0,0,1,bt2,64,50,3.8901978089280678
42,Gen47_Ind5850,011011000001011000110101,33554432,4,0,4,1,bt2,64,500,3.8901442688155026
43,Gen47_Ind5912,010111000000011001110101,8388608,4,0,1,1,bt3,273,500,3.889756147068639
44,Gen47_Ind5903,011011000000011000111110,33554432,4,0,1,1,bt2,16,1000,3.8894885220185285
45,Gen47_Ind5874,100011100001011001100100,536870912,1,0,1,1,bt3,273,200,3.889006889719768
46,Gen47_Ind5891,100101100010011001101000,1073741824,2,1,1,1,bt3,32,0,3.8885253766865344
47,Gen47_Ind5825,010101010011011001110100,4194304,1,1,1,1,bt3,16,200,3.887776593366917
48,Gen46_Ind5792,010101100011011000110100,4194304,3,1,1,1,bt2,16,200,3.8872151950958718
49,Gen47_Ind5868,100111000000111000010101,1073741824,4,0,3,1,bt2,64,500,3.84153002215306
50,Gen47_Ind5894,100101010001111100110110,1073741824,3,0,3,1,hc4,128,1000,3.840812274306912
51,Gen47_Ind5827,010010000000001101110100,2097152,0,0,0,1,bt4,32,200,3.839208099316115
52,Gen47_Ind5898,010010000000001101100111,2097152,0,0,0,1,bt4,273,200,3.838386967547877
53,Gen47_Ind5841,010011111010001001111111,2097152,3,3,0,1,bt3,273,10,3.8365114132629343
54,Gen47_Ind5830,010010001001001101100010,2097152,0,4,4,1,bt4,273,50,3.8261508499182737
55,Gen47_Ind5873,010111100000111100110101,8388608,3,0,3,1,hc4,273,500,3.802742349941813
56,Gen20_Ind2430,100101000000001001111111,1073741824,4,0,0,1,bt3,64,200,3.741804838496161
57,Gen47_Ind5871,011111000000001000110101,134217728,4,0,0,1,bt2,64,500,3.741804838496161
58,Gen47_Ind5799,011101000000001101110100,67108864,4,0,0,1,bt4,64,200,3.7417924550157036
59,Gen47_Ind5882,100011100000111110000101,536870912,1,0,3,1,hc3,16,500,3.734537470107152
60,Gen46_Ind5772,011111100000001001101000,134217728,1,0,0,1,bt3,16,0,3.7326141285687875
61,Gen47_Ind5895,011000000001011011010101,16777216,0,0,1,1,hc3,64,500,3.6787513136959515
62,Gen47_Ind5837,011001000000010101010100,16777216,4,0,1,0,hc3,64,200,3.5861509793037825
63,Gen47_Ind5843,011011000001110001010110,33554432,4,0,0,0,bt3,64,1000,3.5858438893505276
64,Gen47_Ind5859,011101110000000001011101,67108864,2,0,0,0,bt3,128,500,3.585536851986338
65,Gen47_Ind5806,011101010000010000010111,67108864,4,0,1,0,bt2,64,100,3.585161655494321
66,Gen47_Ind5833,100000000000000000011100,268435456,0,0,0,0,bt2,128,200,3.582866708496533
67,Gen47_Ind5914,111011100001010001010100,4194304,1,0,0,0,bt3,64,200,3.5817089898817103
68,Gen47_Ind5844,011100000001000101011100,67108864,0,0,4,0,bt3,128,200,3.581425349471477
69,Gen47_Ind5869,011010000101010001110100,33554432,0,2,3,0,bt3,64,200,3.5805520192039726
70,Gen47_Ind5865,011101000000000001101100,67108864,4,0,0,0,bt3,128,200,3.5591140176913147
71,Gen47_Ind5917,100101000000010001110110,1073741824,4,0,1,0,bt3,16,1000,3.558665921752542
72,Gen47_Ind5802,011101100110000001000100,67108864,4,3,0,0,bt3,16,200,3.5531412238689644
73,Gen47_Ind5880,001110010001101001111100,524288,1,0,1,1,bt3,273,200,3.5466432131799603
74,Gen47_Ind5814,010111100000011101110100,8388608,1,0,1,1,hc3,128,200,3.5460091769015567
75,Gen47_Ind5856,001100101011011010110000,262144,2,4,1,1,bt4,32,0,3.5000905497063712
76,Gen46_Ind5677,011101100000001101000010,67108864,1,0,0,1,bt4,16,50,3.4941952641143237
77,Gen47_Ind5834,001101010101001001011100,262144,3,2,4,1,bt3,128,200,3.4907538338515116
78,Gen47_Ind5821,100010010110000100100111,536870912,1,3,0,0,hc4,273,200,3.4207319655937143
79,Gen47_Ind5829,011101100000001001010111,67108864,2,0,0,1,bt3,64,200,3.3848882255906068
80,Gen47_Ind5890,101010010000001110110100,1048576,1,0,0,1,bt3,32,200,3.3019781956029064
81,Gen47_Ind5853,111111000000010101101010,1048576,4,0,1,0,hc4,16,50,3.0358835454594275
82,Gen47_Ind5876,011101000001011101101000,67108864,4,0,4,1,bt3,128,0,2.9868012627463414
83,Gen47_Ind5911,001101010000001101000001,262144,0,0,0,1,bt2,16,10,2.933644742202237
84,Gen47_Ind5813,011011110000001101101000,33554432,4,0,0,1,hc4,273,0,2.8765099706401664
85,Gen47_Ind5881,110101000000001001111111,33554432,4,0,0,1,bt3,273,500,2.8256763511402685
86,Gen47_Ind5798,011101001000011101010101,67108864,4,4,1,1,bt3,64,500,0
87,Gen47_Ind5826,100101000100001001111100,1073741824,4,2,0,1,bt3,273,200,0
88,Gen47_Ind5839,011101000100001001010101,67108864,4,2,0,1,bt3,64,500,0
89,Gen47_Ind5842,100111001000000001010110,1073741824,4,4,0,0,bt3,64,1000,0
90,Gen47_Ind5847,011111001000001100010100,134217728,4,4,0,1,hc4,64,200,0
91,Gen47_Ind5855,100101000010001001111111,1073741824,4,1,0,1,bt3,16,50,0
