Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen22_Ind2686,111011000000001001110110,4194304,4,0,0,1,bt3,64,1000,3.898111148653308
2,Gen28_Ind3430,011001000000001001101110,16777216,4,0,0,1,bt3,273,1000,3.898111148653308
3,Gen31_Ind3815,111101000000001001110110,134217728,4,0,0,1,bt3,32,1000,3.898111148653308
4,Gen34_Ind4230,011001000000001001101110,16777216,4,0,0,1,bt3,128,1000,3.898111148653308
5,Gen38_Ind4737,011001000000001001111110,16777216,4,0,0,1,bt3,16,1000,3.898111148653308
6,Gen39_Ind4756,011001000000001001111110,16777216,4,0,0,1,bt3,64,1000,3.898111148653308
7,Gen43_Ind5377,011001000000001001111100,16777216,4,0,0,1,bt3,64,200,3.898111148653308
8,Gen43_Ind5388,111101000000001001110110,32768,4,0,0,1,bt3,64,1000,3.898111148653308
9,Gen44_Ind5434,011001000000001101111110,16777216,4,0,0,1,hc4,64,1000,3.898111148653308
10,Gen44_Ind5510,011011000000001001110110,33554432,4,0,0,1,bt3,32,1000,3.898111148653308
11,Gen44_Ind5510,011011000000001001110110,33554432,4,0,0,1,bt3,273,1000,3.898111148653308
12,Gen59_Ind7391,011011000000001001011110,33554432,4,0,0,1,bt3,128,1000,3.897439278302895
13,Gen59_Ind7400,011011000000001111101110,33554432,4,0,0,1,bt4,32,1000,3.8965124774695603
14,Gen58_Ind7235,011011100000001001110110,33554432,4,0,0,1,bt3,273,1000,3.8962573488362477
15,Gen59_Ind7399,011011000000001000111111,33554432,4,0,0,1,bt2,32,50,3.8960291041664514
16,Gen59_Ind7332,011011100000111001110110,33554432,1,0,3,1,bt3,16,1000,3.895210328670847
17,Gen59_Ind7346,011001000000101001111100,16777216,4,0,2,1,bt3,273,200,3.8951298119655764
18,Gen59_Ind7333,011011000000101111110110,33554432,4,0,2,1,bt2,32,1000,3.8951163928383177
19,Gen59_Ind7411,011011000001011001101101,33554432,4,0,0,1,bt3,32,500,3.8951163928383177
20,Gen59_Ind7385,011011000000101001110111,33554432,4,0,2,1,bt3,32,50,3.8937078988332208
21,Gen59_Ind7418,011011000000111001111110,33554432,4,0,3,1,bt3,128,1000,3.8934933606071875
22,Gen59_Ind7417,011011000001111101110110,33554432,4,0,2,1,bt3,128,1000,3.892581836835872
23,Gen58_Ind7237,011011000001001101011110,33554432,4,0,4,1,bt3,128,1000,3.89191187101127
24,Gen59_Ind7412,011001110000001001110110,16777216,2,0,0,1,bt3,64,1000,3.8915100022028253
25,Gen58_Ind7290,011011010000001001110110,33554432,0,0,0,1,bt3,32,1000,3.891429638399956
26,Gen58_Ind7302,011111000000001001110110,134217728,4,0,0,1,bt3,273,1000,3.8911483912266873
27,Gen59_Ind7325,111011010011101001110111,4194304,1,1,2,1,bt3,32,500,3.8911349995181785
28,Gen59_Ind7374,111101010000001001110110,67108864,0,0,0,1,bt3,32,1000,3.8902379649796477
29,Gen59_Ind7375,011001100000001000110010,16777216,1,0,0,1,bt2,273,50,3.8901978089280678
30,Gen59_Ind7363,011001000001001001111110,16777216,4,0,4,1,bt3,273,1000,3.8898096764982126
31,Gen59_Ind7369,011011000000101101111110,33554432,4,0,2,1,hc3,273,1000,3.8897026191123296
32,Gen59_Ind7395,011001000000101001001110,16777216,4,0,2,1,bt3,32,1000,3.8897026191123296
33,Gen59_Ind7387,011000100000011001001110,16777216,2,0,1,1,bt3,32,1000,3.889113908811035
34,Gen59_Ind7349,011101000001001001101100,67108864,4,0,4,1,bt3,64,200,3.8876295448137372
35,Gen58_Ind7289,011011000001001001101100,33554432,4,0,4,1,bt3,128,200,3.8876295448137372
36,Gen59_Ind7382,011001000001001001001100,16777216,4,0,4,1,bt3,32,200,3.8876295448137372
37,Gen56_Ind6999,011010000001001001101100,33554432,0,0,4,1,bt3,273,200,3.8869612824708812
38,Gen59_Ind7398,011010000001001001011110,33554432,0,0,4,1,bt3,128,1000,3.886947919567377
39,Gen59_Ind7381,011010000001101001111100,33554432,0,0,4,1,bt3,32,200,3.8850112706255886
40,Gen59_Ind7358,010011000001001000001101,2097152,4,0,4,1,bt2,32,500,3.835899649870398
41,Gen58_Ind7233,011011100000011011001110,33554432,2,0,1,1,hc3,32,1000,3.754902758497008
42,Gen59_Ind7426,010001001110011001001110,1048576,4,3,1,1,bt3,32,1000,3.747795655618426
43,Gen59_Ind7340,011001000000001001111110,16777216,4,0,0,1,bt3,273,1000,3.741804838496161
44,Gen58_Ind7240,011001000000001001101110,16777216,4,0,0,1,bt3,64,1000,3.741804838496161
45,Gen59_Ind7392,011111100000001001110100,134217728,2,0,0,1,bt3,64,200,3.740517395389461
46,Gen59_Ind7354,011011011110101001000100,33554432,4,4,2,1,bt3,16,200,3.7398492646815606
