Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen22_Ind2686,111011000000001001110110,1073741824,4,0,0,1,bt3,273,1000,3.898111148653308
2,Gen28_Ind3430,011001000000001001101110,16777216,4,0,0,1,bt3,32,1000,3.898111148653308
3,Gen31_Ind3815,111101000000001001110110,8388608,4,0,0,1,bt3,128,1000,3.898111148653308
4,Gen34_Ind4230,011001000000001001101110,16777216,4,0,0,1,bt3,32,1000,3.898111148653308
5,Gen38_Ind4737,011001000000001001111110,16777216,4,0,0,1,bt3,16,1000,3.898111148653308
6,Gen39_Ind4756,011001000000001001111110,16777216,4,0,0,1,bt3,64,1000,3.898111148653308
7,Gen43_Ind5377,011001000000001001111100,16777216,4,0,0,1,bt3,32,200,3.898111148653308
8,Gen43_Ind5388,111101000000001001110110,524288,4,0,0,1,bt3,128,1000,3.898111148653308
9,Gen44_Ind5434,011001000000001101111110,16777216,4,0,0,1,bt3,64,1000,3.898111148653308
10,Gen44_Ind5510,011011000000001001110110,33554432,4,0,0,1,bt3,64,1000,3.898111148653308
11,Gen88_Ind11045,011001000000001001111110,16777216,4,0,0,1,bt3,273,1000,3.898111148653308
12,Gen44_Ind5510,011011000000001001110110,33554432,4,0,0,1,bt3,32,1000,3.898111148653308
13,Gen88_Ind11105,110001100000001001101100,8192,3,0,0,1,bt3,64,200,3.898111148653308
14,Gen88_Ind11115,011101000000001001111110,67108864,4,0,0,1,bt3,16,1000,3.898111148653308
15,Gen88_Ind11039,011101000000001001110010,67108864,4,0,0,1,bt3,128,50,3.8977483098965426
16,Gen88_Ind11046,011001000000001001111010,16777216,4,0,0,1,bt3,128,50,3.8977483098965426
17,Gen88_Ind11142,100101000000001001011110,1073741824,4,0,0,1,bt3,128,1000,3.897439278302895
18,Gen88_Ind11111,011001000000001001011011,16777216,4,0,0,1,bt3,128,100,3.8971705950074798
19,Gen88_Ind11021,011001010000001111011100,16777216,2,0,0,1,bt3,128,200,3.8970496996101653
20,Gen88_Ind11139,011111000000011001111110,134217728,4,0,1,1,bt3,128,1000,3.8965930513480633
21,Gen87_Ind10923,010101000000001001111010,4194304,4,0,0,1,bt3,16,50,3.896230495134122
