Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen2_Ind167,011010100000001001100011,33554432,2,0,0,1,bt3,273,100,3.895680075803256
2,Gen5_Ind532,100100110010001001110011,1073741824,3,1,0,1,bt3,32,100,3.895451898760345
3,Gen1_Ind44,100011000000011000011011,536870912,4,0,1,1,bt2,128,100,3.8951969089888068
4,Gen5_Ind496,100000100000101110010100,268435456,2,0,2,1,bt2,64,200,3.894834612522736
5,Gen5_Ind521,100011000000011000011100,536870912,4,0,1,1,bt2,128,200,3.894794361519992
6,Gen5_Ind586,111110110010001000011010,536870912,3,1,0,1,bt2,128,50,3.894754111349184
7,Gen4_Ind453,011010100000101000010100,33554432,2,0,2,1,bt2,64,200,3.8944992129184706
8,Gen5_Ind522,011010100000101000010010,33554432,2,0,2,1,bt2,64,50,3.8943918972447737
9,Gen5_Ind493,100000110000101000010110,268435456,3,0,2,1,bt2,64,1000,3.894163871074403
10,Gen4_Ind372,011010100010001000100000,33554432,2,1,0,1,bt2,273,0,3.89248802773503
11,Gen1_Ind92,100010100010111000010000,536870912,2,1,3,1,bt2,64,0,3.892019050045095
12,Gen3_Ind338,011010000000001000100011,33554432,0,0,0,1,bt2,273,100,3.8912153511519216
13,Gen3_Ind338,011010000000001000100011,33554432,0,0,0,1,bt2,273,100,3.8912153511519216
14,Gen5_Ind510,111010000000001000100101,16384,0,0,0,1,bt2,273,500,3.891201958982513
15,Gen5_Ind528,100011010001001000011101,536870912,3,0,4,1,bt2,128,500,3.8910144782894487
16,Gen5_Ind527,010110000000011010011011,8388608,0,0,1,1,bt4,128,100,3.8905458555855312
17,Gen1_Ind52,100000010000101001010100,268435456,1,0,2,1,bt3,64,200,3.890425370848918
18,Gen4_Ind428,100000000000101001010100,268435456,0,0,2,1,bt3,64,200,3.890425370848918
19,Gen4_Ind393,100000010000101001010110,268435456,1,0,2,1,bt3,64,1000,3.890398597476421
20,Gen5_Ind500,100010010000011110010011,536870912,1,0,1,1,hc4,64,100,3.890398597476421
21,Gen5_Ind524,010100110000111001100100,4194304,3,0,3,1,bt3,273,200,3.8899301231016947
22,Gen3_Ind326,010100110000111001100010,4194304,3,0,3,1,bt3,273,50,3.8899301231016947
