Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen14_Ind1658,100001000000001001111110,268435456,4,0,0,1,bt3,273,1000,3.898111148653308
2,Gen15_Ind1752,100101000001011001110100,1073741824,4,0,4,1,bt3,16,200,3.898111148653308
3,Gen17_Ind2081,011101000000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
4,Gen18_Ind2233,011011000001011001010100,33554432,4,0,1,1,bt3,64,200,3.898111148653308
5,Gen19_Ind2288,100011000000001001010110,536870912,4,0,0,1,bt3,64,1000,3.898111148653308
6,Gen20_Ind2430,100101000000001001111111,1073741824,4,0,0,1,bt3,16,500,3.898111148653308
7,Gen21_Ind2592,011101010000001001010101,67108864,0,0,0,1,bt3,64,500,3.898111148653308
8,Gen21_Ind2540,011101000000001001111100,67108864,4,0,0,1,bt3,32,200,3.898111148653308
9,Gen17_Ind2081,011101000000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
10,Gen22_Ind2727,011111000000001001010101,134217728,4,0,0,1,bt3,64,500,3.898111148653308
11,Gen50_Ind6183,011101000000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
12,Gen50_Ind6233,011001000000001001010100,16777216,4,0,0,1,bt3,64,200,3.898111148653308
13,Gen50_Ind6292,011101000000001110110100,67108864,4,0,0,1,hc3,64,200,3.897157161815142
14,Gen50_Ind6310,010111000000001001111000,8388608,4,0,0,1,bt3,32,0,3.8970899972425204
15,Gen50_Ind6248,110101000000001000110111,262144,4,0,0,1,bt2,16,200,3.8968750861664874
16,Gen50_Ind6242,011011000000011001111110,33554432,4,0,1,1,bt3,128,1000,3.8965930513480633
17,Gen50_Ind6184,011101010000001001010101,67108864,3,0,0,1,bt3,64,500,3.8964453351162085
18,Gen49_Ind6175,100001010001011001111000,268435456,4,0,3,1,bt3,32,0,3.8963513397087963
19,Gen50_Ind6207,011111100010001001010101,134217728,4,1,0,1,bt3,64,500,3.8956129621334803
20,Gen50_Ind6286,011101100000011001010110,67108864,1,0,1,1,bt3,64,1000,3.8953982139288743
21,Gen49_Ind6114,011101000000101001011100,67108864,4,0,2,1,bt3,128,200,3.8951298119655764
22,Gen50_Ind6289,100101000001001000111101,1073741824,4,0,4,1,bt2,64,500,3.892581836835872
23,Gen50_Ind6308,100101000001011000110100,1073741824,4,0,3,1,bt2,64,200,3.8925684352589194
24,Gen50_Ind6275,100001000001011001011110,268435456,4,0,2,1,bt3,128,1000,3.89191187101127
25,Gen50_Ind6276,011111010000001001111000,134217728,3,0,0,1,bt3,32,0,3.8918850771751554
