Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen22_Ind2686,111011000000001001110110,67108864,4,0,0,1,bt3,273,1000,3.898111148653308
2,Gen28_Ind3430,011001000000001001101110,16777216,4,0,0,1,bt3,273,1000,3.898111148653308
3,Gen31_Ind3815,111101000000001001110110,67108864,4,0,0,1,bt3,32,1000,3.898111148653308
4,Gen34_Ind4230,011001000000001001101110,16777216,4,0,0,1,bt3,64,1000,3.898111148653308
5,Gen38_Ind4737,011001000000001001111110,16777216,4,0,0,1,bt3,128,1000,3.898111148653308
6,Gen39_Ind4756,011001000000001001111110,16777216,4,0,0,1,bt3,273,1000,3.898111148653308
7,Gen43_Ind5377,011001000000001001111100,16777216,4,0,0,1,bt3,32,200,3.898111148653308
8,Gen43_Ind5388,111101000000001001110110,134217728,4,0,0,1,bt3,273,1000,3.898111148653308
9,Gen44_Ind5434,011001000000001101111110,16777216,4,0,0,1,hc3,128,1000,3.898111148653308
10,Gen44_Ind5510,011011000000001001110110,33554432,4,0,0,1,bt3,64,1000,3.898111148653308
11,Gen51_Ind6322,011011000000001001101110,33554432,4,0,0,1,bt3,32,1000,3.898111148653308
12,Gen51_Ind6342,011001000000001001101100,16777216,4,0,0,1,bt3,32,200,3.898111148653308
13,Gen51_Ind6393,011001000000001001010110,16777216,4,0,0,1,bt3,64,1000,3.898111148653308
14,Gen51_Ind6397,011001000000001001101110,16777216,4,0,0,1,bt3,273,1000,3.898111148653308
15,Gen51_Ind6384,011001000000001001101010,16777216,4,0,0,1,bt3,16,50,3.8977483098965426
16,Gen51_Ind6341,110101000000001001110110,536870912,4,0,0,1,bt3,16,1000,3.897439278302895
17,Gen39_Ind4756,011001000000001001111110,16777216,4,0,0,1,bt3,128,1000,3.897439278302895
18,Gen51_Ind6389,011001000000001001111100,16777216,4,0,0,1,bt3,273,200,3.897439278302895
19,Gen51_Ind6432,011001000000001001011110,16777216,4,0,0,1,bt3,128,1000,3.897439278302895
20,Gen51_Ind6407,011011000000001001101110,33554432,4,0,0,1,bt3,32,1000,3.8973855386800325
21,Gen51_Ind6331,011101100000011001010010,67108864,4,0,1,1,bt3,64,50,3.8964587634017653
22,Gen51_Ind6402,011001000001111001101110,16777216,4,0,1,1,bt3,128,1000,3.8936944895014345
23,Gen51_Ind6421,011010100001001001010110,33554432,2,0,4,1,bt3,64,1000,3.892595238505104
24,Gen51_Ind6349,010101100100001010110100,4194304,4,2,0,1,bt4,64,200,3.8918046978803087
25,Gen51_Ind6360,111011100000001001010110,536870912,4,0,0,1,bt3,64,1000,3.8917779055198336
26,Gen50_Ind6225,011001000001001111100110,16777216,4,0,4,1,hc3,273,1000,3.890786847448295
27,Gen50_Ind6201,100101100001001010011111,1073741824,0,0,4,1,bt4,128,50,3.8906261828893127
28,Gen51_Ind6355,011000110000001001111110,16777216,3,0,0,1,bt3,16,1000,3.8905994067528322
29,Gen51_Ind6319,111101100000011000010010,67108864,2,0,1,1,bt2,64,50,3.890171038687568
30,Gen51_Ind6324,011000010000101001011101,16777216,1,0,2,1,bt3,128,500,3.8895019023964004
