Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen7_Ind815,101011000000001001011100,32768,4,0,0,1,bt3,128,200,3.897439278302895
2,Gen8_Ind917,011010100000001000010100,33554432,2,0,0,1,bt2,64,200,3.896848223948604
3,Gen8_Ind928,011110100000001000100100,134217728,2,0,0,1,bt2,273,200,3.8962976300835
4,Gen7_Ind757,011010100001101001100101,33554432,2,0,2,1,bt3,273,500,3.8962573488362477
5,Gen6_Ind603,011100100000001001100100,67108864,2,0,0,1,bt3,273,200,3.8962439219389142
6,Gen6_Ind603,011100100000001001100100,67108864,2,0,0,1,bt3,273,200,3.8962439219389142
7,Gen8_Ind948,100011000000011000111011,536870912,4,0,1,1,bt2,32,100,3.8957069219186624
8,Gen2_Ind167,011010100000001001100011,33554432,2,0,0,1,bt3,273,100,3.895680075803256
9,Gen7_Ind756,010111110000101001010011,8388608,3,0,2,1,bt3,64,100,3.89557269504157
10,Gen5_Ind532,100100110010001001110011,1073741824,3,1,0,1,bt3,32,100,3.895451898760345
11,Gen5_Ind532,100100110010001001110011,1073741824,3,1,0,1,bt3,64,100,3.895451898760345
12,Gen5_Ind532,100100110010001001110011,1073741824,3,1,0,1,bt3,64,100,3.895425056159645
13,Gen5_Ind532,100100110010001001110011,1073741824,3,1,0,1,bt3,273,100,3.895425056159645
14,Gen1_Ind44,100011000000011000011011,536870912,4,0,1,1,bt2,128,100,3.8951969089888068
15,Gen8_Ind943,100100100010001001111111,1073741824,2,1,0,1,bt3,32,100,3.8951969089888068
16,Gen8_Ind949,100011000000011001011011,536870912,4,0,1,1,bt3,128,100,3.8940833976248865
17,Gen8_Ind939,100011010000011001111010,536870912,3,0,1,1,bt3,128,50,3.893801766741859
18,Gen7_Ind729,011010100000111000010100,33554432,2,0,3,1,bt2,64,200,3.8935067685536886
19,Gen8_Ind856,100101110000101101110011,1073741824,3,0,2,1,hc3,16,100,3.893439729744621
20,Gen8_Ind910,100011000000011010011011,536870912,4,0,1,1,bt4,128,100,3.8932922524905047
21,Gen8_Ind853,011001000001011001110100,16777216,4,0,3,1,bt3,16,200,3.8927024551811518
22,Gen8_Ind897,100010100000111000011100,536870912,2,0,3,1,bt2,128,200,3.892340622568629
23,Gen7_Ind734,100010000001011001010011,536870912,0,0,2,1,bt3,64,100,3.8918850771751554
24,Gen8_Ind867,100101100010001000111011,1073741824,3,1,0,1,bt2,32,100,3.8912153511519216
25,Gen8_Ind883,111000000000001000100100,1073741824,0,0,0,1,bt2,273,200,3.8912153511519216
26,Gen8_Ind940,010111110000011001010101,8388608,2,0,1,1,bt3,64,500,3.8903584381086085
27,Gen8_Ind889,010100110000111001101000,4194304,3,0,3,1,bt3,273,0,3.889943506518082
28,Gen8_Ind968,100101010000101001011011,1073741824,2,0,2,1,bt3,128,100,3.8895554248285067
29,Gen8_Ind884,010100000000001001100010,4194304,0,0,0,1,bt3,273,50,3.889354723302958
30,Gen7_Ind810,011010010000101110010110,33554432,1,0,2,1,bt3,64,1000,3.8889935127474855
31,Gen8_Ind892,110110100100111110010100,4096,2,2,3,1,bt4,64,200,3.8888865002820467
