Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen14_Ind1658,100001000000001001111110,268435456,4,0,0,1,bt3,32,1000,3.898111148653308
2,Gen15_Ind1752,100101000001011001110100,1073741824,4,0,4,1,bt3,128,200,3.898111148653308
3,Gen17_Ind2081,011101000000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
4,Gen18_Ind2233,011011000001011001010100,33554432,4,0,3,1,bt3,64,200,3.898111148653308
5,Gen19_Ind2288,100011000000001001010110,536870912,4,0,0,1,bt3,64,1000,3.898111148653308
6,Gen20_Ind2430,100101000000001001111111,1073741824,4,0,0,1,bt3,128,1000,3.898111148653308
7,Gen21_Ind2592,011101010000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
8,Gen21_Ind2540,011101000000001001111100,67108864,4,0,0,1,bt3,16,200,3.898111148653308
9,Gen17_Ind2081,011101000000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
10,Gen22_Ind2727,011111000000001001010101,134217728,4,0,0,1,bt3,64,500,3.898111148653308
11,Gen37_Ind4529,011111000000001001010100,134217728,4,0,0,1,bt3,64,200,3.898111148653308
12,Gen37_Ind4540,011101000000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
13,Gen17_Ind2081,011101000000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
14,Gen37_Ind4567,011101000000001001010110,67108864,4,0,0,1,bt3,64,1000,3.898111148653308
15,Gen37_Ind4603,011111000000001001010101,134217728,4,0,0,1,bt3,64,500,3.898111148653308
16,Gen37_Ind4610,011101000000001001010100,67108864,4,0,0,1,bt3,64,200,3.898111148653308
17,Gen37_Ind4613,011011000000001001010110,33554432,4,0,0,1,bt3,64,1000,3.898111148653308
18,Gen37_Ind4617,011011000000001001010101,33554432,4,0,0,1,bt3,64,500,3.898111148653308
19,Gen37_Ind4639,100011000000001001010110,536870912,4,0,0,1,bt3,64,1000,3.898111148653308
20,Gen37_Ind4644,011101000000001101010110,67108864,4,0,0,1,bt3,64,1000,3.898111148653308
21,Gen37_Ind4646,100011010000001001010110,536870912,1,0,0,1,bt3,64,1000,3.898111148653308
