Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen22_Ind2686,111011000000001001110110,33554432,4,0,0,1,bt3,64,1000,3.898111148653308
2,Gen28_Ind3430,011001000000001001101110,16777216,4,0,0,1,bt3,64,1000,3.898111148653308
3,Gen31_Ind3815,111101000000001001110110,1073741824,4,0,0,1,bt3,273,1000,3.898111148653308
4,Gen34_Ind4230,011001000000001001101110,16777216,4,0,0,1,bt3,16,1000,3.898111148653308
5,Gen38_Ind4737,011001000000001001111110,16777216,4,0,0,1,bt3,273,1000,3.898111148653308
6,Gen39_Ind4756,011001000000001001111110,16777216,4,0,0,1,bt3,128,1000,3.898111148653308
7,Gen43_Ind5377,011001000000001001111100,16777216,4,0,0,1,bt3,16,200,3.898111148653308
8,Gen43_Ind5388,111101000000001001110110,262144,4,0,0,1,bt3,32,1000,3.898111148653308
9,Gen44_Ind5434,011001000000001101111110,16777216,4,0,0,1,bt3,128,1000,3.898111148653308
10,Gen44_Ind5510,011011000000001001110110,33554432,4,0,0,1,bt3,273,1000,3.898111148653308
11,Gen91_Ind11421,111101000000001001110100,32768,4,0,0,1,bt3,32,200,3.898111148653308
12,Gen91_Ind11481,011101000000001001101110,67108864,4,0,0,1,bt3,16,1000,3.898111148653308
13,Gen91_Ind11535,011001000000001001111111,16777216,4,0,0,1,bt3,16,100,3.897439278302895
14,Gen22_Ind2686,111011000000001001110110,134217728,4,0,0,1,bt3,32,1000,3.8973855386800325
15,Gen22_Ind2686,111011000000001001110110,268435456,4,0,0,1,bt3,273,1000,3.8973855386800325
16,Gen91_Ind11477,011111000000001111110110,134217728,4,0,0,1,hc3,32,1000,3.897157161815142
17,Gen91_Ind11483,011001000000001000101111,16777216,4,0,0,1,bt2,128,100,3.897157161815142
18,Gen91_Ind11432,011011000000001001110000,33554432,4,0,0,1,bt3,16,0,3.8970899972425204
19,Gen91_Ind11537,110111010000001101010110,65536,2,0,0,1,bt2,64,1000,3.8969959707300594
20,Gen91_Ind11410,011001000000001001111010,16777216,4,0,0,1,bt3,16,50,3.8968213621010546
21,Gen91_Ind11440,011001000000001001011010,16777216,4,0,0,1,bt3,128,50,3.8968213621010546
22,Gen91_Ind11473,011001010000001001111010,16777216,2,0,0,1,bt3,32,50,3.8967407787803383
23,Gen91_Ind11514,111101000000011001100110,16777216,4,0,1,1,bt3,273,1000,3.895425056159645
24,Gen91_Ind11434,011001000000101111111110,16777216,4,0,2,1,bt3,16,1000,3.8939895161373648
25,Gen91_Ind11417,111101000000101001100100,2097152,4,0,2,1,bt3,273,200,3.8937078988332208
26,Gen91_Ind11420,111001000000101001101110,32768,4,0,2,1,bt3,64,1000,3.8936944895014345
27,Gen91_Ind11435,011011010000101001110010,33554432,4,0,2,1,bt3,128,50,3.89354699294727
28,Gen91_Ind11449,111101000001001001110010,262144,4,0,4,1,bt3,64,50,3.892541632381851
29,Gen91_Ind11456,011110010000001001011100,134217728,1,0,0,1,bt3,128,200,3.8914430321366003
30,Gen91_Ind11413,111101010000001001110010,268435456,4,0,0,1,bt3,32,50,3.8911885669052864
31,Gen91_Ind11469,111110000000001001110010,32768,0,0,0,1,bt3,273,50,3.8911885669052864
32,Gen91_Ind11508,011001010000001001111101,16777216,2,0,0,1,bt3,128,500,3.8911483912266873
33,Gen91_Ind11522,111001000000001001110110,4194304,4,0,0,1,bt3,273,1000,3.8911483912266873
34,Gen91_Ind11466,011001100000001001111010,16777216,3,0,0,1,bt3,16,50,3.8911082163776904
35,Gen91_Ind11530,011101010000001001110010,67108864,0,0,0,1,bt3,16,50,3.8911082163776904
36,Gen91_Ind11487,011011000000001001110010,33554432,4,0,0,1,bt3,273,50,3.8909743062056052
37,Gen91_Ind11504,011000010000001001110010,16777216,1,0,0,1,bt3,273,50,3.8909073545758326
38,Gen91_Ind11531,111101000001001001111100,16777216,4,0,4,1,bt3,16,200,3.8898096764982126
39,Gen91_Ind11528,011010010000011001111000,33554432,1,0,1,1,bt3,64,0,3.889782911599264
40,Gen91_Ind11505,011011010000101001110000,33554432,0,0,2,1,bt3,32,0,3.8889935127474855
41,Gen91_Ind11488,011010000100011001110110,33554432,0,2,1,1,bt3,32,1000,3.8880038721036594
42,Gen91_Ind11463,111100000001011101111110,268435456,0,0,0,1,bt2,128,1000,3.8868009336926925
43,Gen91_Ind11406,111100000000001101110100,67108864,0,0,0,1,hc4,273,200,3.838751871632335
44,Gen91_Ind11511,010001000000101001111110,1048576,4,0,2,1,bt3,32,1000,3.7475596295608824
45,Gen90_Ind11308,011011000000011001110110,33554432,4,0,1,1,bt3,16,1000,3.741693390122746
46,Gen91_Ind11527,010000000000001001111010,1048576,0,0,0,1,bt3,273,50,3.741594330475185
47,Gen91_Ind11507,111101000000101101110110,16777216,4,0,2,1,hc3,16,1000,3.741000082719828
48,Gen91_Ind11478,111111000000101001110011,32768,4,0,2,1,bt3,16,100,3.740863927526833
49,Gen91_Ind11431,011011100000001001110010,33554432,0,0,0,1,bt3,32,50,3.740109064926215
50,Gen91_Ind11513,011001000000111001111010,16777216,4,0,3,1,bt3,32,50,3.7400719483956335
51,Gen91_Ind11515,010110000000101110111110,8388608,0,0,2,1,hc4,273,1000,3.735413493592179
52,Gen91_Ind11532,011001000000001101110011,16777216,4,0,0,1,hc3,128,100,3.6614293393956467
53,Gen90_Ind11338,011001000000011110100011,16777216,4,0,1,1,hc3,273,100,3.659308125008091
54,Gen91_Ind11462,011101000000000010111011,67108864,4,0,0,0,bt4,128,100,3.586594646550521
55,Gen91_Ind11509,111101000000000001100010,4194304,4,0,0,0,bt3,273,50,3.5863898634117253
56,Gen91_Ind11500,011101000000100101111101,67108864,4,0,2,0,bt4,64,500,3.5858666349508406
57,Gen91_Ind11495,010101000000000001100010,4194304,4,0,0,0,bt3,273,50,3.5850479750897355
58,Gen91_Ind11430,010101010000010001011100,4194304,2,0,1,0,bt3,128,200,3.584820635907062
59,Gen91_Ind11540,111100000000000010100100,1048576,0,0,0,0,bt4,273,200,3.5827531735821077
60,Gen91_Ind11474,011000000000000001111110,16777216,0,0,0,0,bt3,16,1000,3.5827304674626714
61,Gen91_Ind11429,011110000100000110110110,134217728,0,2,0,0,bt4,32,1000,3.5815388002445507
62,Gen90_Ind11292,011100000001010010111011,67108864,0,0,2,0,bt4,64,100,3.58077881728467
63,Gen91_Ind11448,101101010110000000111000,536870912,2,3,0,0,bt2,273,0,3.58054068005409
64,Gen91_Ind11441,011101100001000001001110,67108864,0,0,4,0,bt3,32,1000,3.580472646662972
65,Gen91_Ind11533,011001000000000001101011,16777216,4,0,0,0,bt3,128,100,3.5590916102143093
66,Gen91_Ind11497,111101000000100101111100,1073741824,4,0,2,0,hc4,64,200,3.5583747198932447
67,Gen91_Ind11501,011000010000001100111010,16777216,1,0,0,1,hc4,273,50,3.5573111181728656
68,Gen91_Ind11425,111101000000001101100100,4096,4,0,0,1,hc3,273,200,3.5039413088213416
69,Gen91_Ind11490,111110000100011001010010,1073741824,0,2,1,1,bt3,64,50,3.4938605328133545
70,Gen91_Ind11492,011011010000001011110100,33554432,4,0,0,1,hc3,64,200,3.474683378971016
71,Gen91_Ind11444,010001000000000001100010,1048576,4,0,0,0,bt3,273,50,3.463761622474457
72,Gen91_Ind11452,010001100000000001111110,1048576,3,0,0,0,bt3,273,1000,3.459797453402654
73,Gen91_Ind11416,011011000000001101110000,33554432,4,0,0,1,hc4,128,0,3.411844185864048
74,Gen91_Ind11526,001101000000001111100010,262144,4,0,0,1,bt4,273,50,3.3919153448994837
75,Gen91_Ind11460,011001000000001001011001,16777216,4,0,0,1,bt3,128,10,3.385952604846728
76,Gen91_Ind11491,001011000000011001100000,131072,4,0,1,1,bt3,273,0,3.3454860854255744
77,Gen91_Ind11484,001011000000001000110010,131072,4,0,0,1,bt2,128,50,3.3453376039293428
78,Gen91_Ind11424,001011000000101001011110,131072,4,0,2,1,bt3,128,1000,3.3451099578985364
79,Gen90_Ind11311,011001000000011101111010,16777216,4,0,1,1,hc4,273,50,3.2887237192688517
