Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen22_Ind2686,111011000000001001110110,1073741824,4,0,0,1,bt3,64,1000,3.898111148653308
2,Gen28_Ind3430,011001000000001001101110,16777216,4,0,0,1,bt3,64,1000,3.898111148653308
3,Gen31_Ind3815,111101000000001001110110,16777216,4,0,0,1,bt3,16,1000,3.898111148653308
4,Gen34_Ind4230,011001000000001001101110,16777216,4,0,0,1,bt3,128,1000,3.898111148653308
5,Gen38_Ind4737,011001000000001001111110,16777216,4,0,0,1,bt3,16,1000,3.898111148653308
6,Gen39_Ind4756,011001000000001001111110,16777216,4,0,0,1,bt3,16,1000,3.898111148653308
7,Gen43_Ind5377,011001000000001001111100,16777216,4,0,0,1,bt3,32,200,3.898111148653308
8,Gen43_Ind5388,111101000000001001110110,2097152,4,0,0,1,bt3,32,1000,3.898111148653308
9,Gen44_Ind5434,011001000000001101111110,16777216,4,0,0,1,bt3,128,1000,3.898111148653308
10,Gen44_Ind5510,011011000000001001110110,33554432,4,0,0,1,bt3,16,1000,3.898111148653308
11,Gen96_Ind12066,111001000000001001110110,4194304,4,0,0,1,bt3,128,1000,3.898111148653308
12,Gen39_Ind4756,011001000000001001111110,16777216,4,0,0,1,bt3,273,1000,3.898111148653308
13,Gen96_Ind12126,011001000000001001010101,16777216,4,0,0,1,bt3,64,500,3.898111148653308
14,Gen96_Ind12173,011001000000001001010100,16777216,4,0,0,1,bt3,64,200,3.898111148653308
15,Gen96_Ind12141,111011000000001001111110,32768,4,0,0,1,bt3,273,1000,3.897439278302895
16,Gen96_Ind12093,011001000000001001101100,16777216,4,0,0,1,bt3,64,200,3.8973855386800325
17,Gen22_Ind2686,111011000000001001110110,4194304,4,0,0,1,bt3,273,1000,3.8973855386800325
18,Gen44_Ind5510,011011000000001001110110,33554432,4,0,0,1,bt3,128,1000,3.8973855386800325
19,Gen96_Ind12183,011011000000001001110110,33554432,4,0,0,1,bt3,32,1000,3.8973855386800325
20,Gen96_Ind12100,011001100000001000010010,16777216,2,0,0,1,bt2,64,50,3.8969422433314604
21,Gen96_Ind12059,111101100000001001111110,4194304,0,0,0,1,bt3,64,1000,3.8963513397087963
22,Gen96_Ind12083,011001000000101001110110,16777216,4,0,2,1,bt3,64,1000,3.8955592728625867
23,Gen96_Ind12095,011111000000101001111000,134217728,4,0,2,1,bt3,16,0,3.8953982139288743
24,Gen96_Ind12155,111100100010001001110110,67108864,2,1,0,1,bt3,16,1000,3.8951969089888068
25,Gen96_Ind12167,011001000000101001100110,16777216,4,0,2,1,bt3,273,1000,3.8936944895014345
26,Gen96_Ind12092,011001010000011000101010,16777216,4,0,1,1,bt2,64,50,3.8936140354502218
27,Gen96_Ind12087,011011010001101101011110,33554432,1,0,4,1,bt3,128,1000,3.8932922524905047
28,Gen96_Ind12065,011100000000001001010100,67108864,0,0,0,1,bt3,64,200,3.8917779055198336
29,Gen96_Ind12106,011010000000001001101110,33554432,0,0,0,1,bt3,16,1000,3.8917779055198336
30,Gen96_Ind12122,011010010000001000010100,33554432,1,0,0,1,bt2,64,200,3.891536790874734
31,Gen96_Ind12160,011100000000001101110110,67108864,0,0,0,1,bt4,128,1000,3.8914564259654436
32,Gen96_Ind12120,011001010000001000111011,16777216,4,0,0,1,bt2,64,100,3.8912153511519216
33,Gen96_Ind12129,011001010000001000100110,16777216,1,0,0,1,bt2,273,1000,3.891201958982513
34,Gen96_Ind12068,011001000000001001110100,16777216,4,0,0,1,bt3,273,200,3.8911751749202406
35,Gen96_Ind12174,011101000000001001111100,67108864,4,0,0,1,bt3,64,200,3.8911751749202406
36,Gen96_Ind12161,011101000000001111001110,67108864,4,0,0,1,hc4,32,1000,3.8911483912266873
37,Gen96_Ind12171,011111000000001000110110,134217728,4,0,0,1,bt2,128,1000,3.8906529593943566
