Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen14_Ind1658,100001000000001001111110,268435456,4,0,0,1,bt3,64,1000,3.898111148653308
2,Gen15_Ind1752,100101000001011001110100,1073741824,4,0,2,1,bt3,16,200,3.898111148653308
3,Gen17_Ind2081,011101000000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
4,Gen18_Ind2233,011011000001011001010100,33554432,4,0,4,1,bt3,64,200,3.898111148653308
5,Gen14_Ind1669,100001110000001010111111,268435456,1,0,0,1,bt4,128,50,3.897842372717745
6,Gen7_Ind815,101011000000001001011100,8192,4,0,0,1,bt3,128,200,3.897439278302895
7,Gen12_Ind1382,101011000000001001011100,8192,4,0,0,1,bt3,128,200,3.897439278302895
8,Gen7_Ind815,101011000000001001011100,32768,4,0,0,1,bt3,128,200,3.897439278302895
9,Gen7_Ind815,101011000000001001011100,67108864,4,0,0,1,bt3,128,200,3.897439278302895
10,Gen13_Ind1564,011011000000001001011101,33554432,4,0,0,1,bt3,128,500,3.897439278302895
11,Gen14_Ind1678,100011000000001001011100,536870912,4,0,0,1,bt3,128,200,3.897439278302895
12,Gen17_Ind2045,100011000000001001011100,536870912,4,0,0,1,bt3,128,200,3.897439278302895
13,Gen18_Ind2176,100111000000001001011110,2097152,4,0,0,1,bt3,128,1000,3.897439278302895
14,Gen17_Ind2050,100011000000001001011101,536870912,4,0,0,1,bt3,128,500,3.897439278302895
15,Gen17_Ind2030,011011000000001001011110,33554432,4,0,0,1,bt3,128,1000,3.897439278302895
16,Gen18_Ind2236,100000100000001010111111,268435456,2,0,0,1,bt4,64,100,3.8970899972425204
17,Gen18_Ind2208,100101000000001001110011,1073741824,4,0,0,1,bt3,64,100,3.8969556750422223
18,Gen18_Ind2172,101011000000001000011011,536870912,4,0,0,1,bt2,128,100,3.896915380187707
19,Gen18_Ind2118,011101110000001000111111,67108864,3,0,0,1,bt2,273,0,3.8968750861664874
20,Gen18_Ind2232,101011110000001001011100,131072,2,0,0,1,bt3,128,200,3.8959619784703174
21,Gen18_Ind2135,010101000000001001110110,4194304,4,0,0,1,bt3,273,1000,3.895881430688122
22,Gen18_Ind2128,101011000000101001011110,268435456,4,0,2,1,bt3,128,1000,3.8951163928383177
23,Gen18_Ind2217,101011000000011001011101,536870912,4,0,1,1,bt3,128,500,3.894579703555202
24,Gen18_Ind2141,110011000000011001011100,262144,4,0,1,1,bt3,128,200,3.8945662882180305
25,Gen18_Ind2234,100000110000101001100100,268435456,3,0,2,1,bt3,273,200,3.8936408530978692
26,Gen18_Ind2196,100110100001111000011110,536870912,2,0,4,1,bt2,128,1000,3.8932922524905047
27,Gen18_Ind2121,011001000001101001110100,16777216,4,0,2,1,bt3,16,200,3.89310457032474
28,Gen18_Ind2146,100101110000001001011011,1073741824,0,0,0,1,bt3,128,100,3.892220026645277
29,Gen18_Ind2180,101000100000011000100101,536870912,2,0,1,1,bt2,273,500,3.8921664308557697
30,Gen18_Ind2219,101011000001001001110110,1048576,4,0,4,1,bt3,32,1000,3.89191187101127
31,Gen18_Ind2136,011011100000001001111111,33554432,4,0,0,1,bt3,64,50,3.8918850771751554
32,Gen18_Ind2213,011010000000001001011000,33554432,0,0,0,1,bt3,128,0,3.8918850771751554
33,Gen18_Ind2229,100011010000001001011100,536870912,3,0,0,1,bt3,128,200,3.8914430321366003
