Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen22_Ind2686,111011000000001001110110,1073741824,4,0,0,1,bt3,128,1000,3.898111148653308
2,Gen28_Ind3430,011001000000001001101110,16777216,4,0,0,1,bt3,64,1000,3.898111148653308
3,Gen31_Ind3815,111101000000001001110110,262144,4,0,0,1,bt3,273,1000,3.898111148653308
4,Gen34_Ind4230,011001000000001001101110,16777216,4,0,0,1,bt3,273,1000,3.898111148653308
5,Gen38_Ind4737,011001000000001001111110,16777216,4,0,0,1,bt3,128,1000,3.898111148653308
6,Gen39_Ind4756,011001000000001001111110,16777216,4,0,0,1,bt3,32,1000,3.898111148653308
7,Gen43_Ind5377,011001000000001001111100,16777216,4,0,0,1,bt3,273,200,3.898111148653308
8,Gen43_Ind5388,111101000000001001110110,33554432,4,0,0,1,bt3,32,1000,3.898111148653308
9,Gen44_Ind5434,011001000000001101111110,16777216,4,0,0,1,hc3,128,1000,3.898111148653308
10,Gen44_Ind5510,011011000000001001110110,33554432,4,0,0,1,bt3,64,1000,3.898111148653308
11,Gen94_Ind11806,011001000000001001110100,16777216,4,0,0,1,bt3,32,200,3.898111148653308
12,Gen95_Ind11959,011111000001111001110110,134217728,4,0,1,1,bt3,273,1000,3.898111148653308
13,Gen95_Ind11997,011001000000001001010100,16777216,4,0,0,1,bt3,64,200,3.898111148653308
14,Gen95_Ind11947,011001000000001001011110,16777216,4,0,0,1,bt3,128,1000,3.897439278302895
15,Gen95_Ind11968,111101100000001001100110,536870912,2,0,0,1,bt3,273,1000,3.8973855386800325
16,Gen95_Ind12022,011001000000001001100110,16777216,4,0,0,1,bt3,273,1000,3.8973855386800325
17,Gen95_Ind12032,011111000001101001100111,134217728,4,0,4,1,bt3,273,100,3.8973586694243365
18,Gen95_Ind11941,011011010000001101110110,33554432,3,0,0,1,hc3,32,1000,3.897197461669976
19,Gen95_Ind11975,111001000000001000111110,32768,4,0,0,1,bt2,16,1000,3.897157161815142
20,Gen95_Ind11945,111111000001101000111111,4194304,4,0,0,1,bt2,273,1000,3.8970496996101653
21,Gen94_Ind11841,011001000000001000111010,16777216,4,0,0,1,bt2,273,50,3.8969422433314604
22,Gen95_Ind12019,011001000000001001111010,16777216,4,0,0,1,bt3,128,50,3.8968213621010546
23,Gen95_Ind12031,011001100000001001111110,16777216,1,0,0,1,bt3,64,1000,3.8962573488362477
24,Gen95_Ind11981,010101000000001001111110,4194304,4,0,0,1,bt3,128,1000,3.895827734016967
25,Gen95_Ind12020,011001010001101001011110,16777216,1,0,0,1,bt3,128,1000,3.8951163928383177
26,Gen95_Ind11979,010111000001011001100111,8388608,4,0,1,1,bt3,273,100,3.893158191954217
27,Gen95_Ind12011,111011000001001001110110,4194304,4,0,4,1,bt3,16,1000,3.8927024551811518
28,Gen95_Ind12036,110011000000111111110101,1048576,4,0,3,1,bt4,16,500,3.8925148298738903
29,Gen95_Ind11960,011010010000001000010110,33554432,1,0,0,1,bt2,64,1000,3.891523396492677
30,Gen95_Ind12048,010111100000001000111110,8388608,4,0,0,1,bt2,64,1000,3.891523396492677
31,Gen95_Ind11938,011100000000001111110110,67108864,0,0,0,1,bt2,273,1000,3.8911483912266873
32,Gen94_Ind11861,011001000000001001110110,16777216,4,0,0,1,bt3,32,1000,3.8911483912266873
33,Gen95_Ind12005,011011000000001001101110,33554432,4,0,0,1,bt3,32,1000,3.8911483912266873
34,Gen95_Ind12037,011011000000001101111110,33554432,4,0,0,1,bt4,128,1000,3.8911483912266873
35,Gen95_Ind12049,011001010010001001111011,16777216,3,1,0,1,bt3,16,100,3.8907734582282316
36,Gen95_Ind11932,011101100000001001110110,67108864,1,0,0,1,bt3,64,1000,3.8905994067528322
37,Gen95_Ind11963,011100000001101001111100,67108864,0,0,0,1,bt3,64,200,3.890425370848918
38,Gen95_Ind11980,011010100000001001111100,33554432,2,0,0,1,bt3,128,200,3.890331665657344
39,Gen95_Ind11990,010101100010001010100110,4194304,2,1,0,1,bt4,273,1000,3.8897026191123296
