Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen14_Ind1658,100001000000001001111110,268435456,4,0,0,1,bt3,16,1000,3.898111148653308
2,Gen15_Ind1752,100101000001011001110100,1073741824,4,0,2,1,bt3,273,200,3.898111148653308
3,Gen17_Ind2081,011101000000001001010101,67108864,4,0,0,1,bt3,64,500,3.898111148653308
4,Gen18_Ind2233,011011000001011001010100,33554432,4,0,2,1,bt3,64,200,3.898111148653308
5,Gen19_Ind2288,100011000000001001010110,536870912,4,0,0,1,bt3,64,1000,3.898111148653308
6,Gen14_Ind1669,100001110000001010111111,268435456,0,0,0,1,bt4,16,10,3.897842372717745
7,Gen7_Ind815,101011000000001001011100,1048576,4,0,0,1,bt3,128,200,3.897439278302895
8,Gen12_Ind1382,101011000000001001011100,16777216,4,0,0,1,bt3,128,200,3.897439278302895
9,Gen7_Ind815,101011000000001001011100,1073741824,4,0,0,1,bt3,128,200,3.897439278302895
10,Gen7_Ind815,101011000000001001011100,4194304,4,0,0,1,bt3,128,200,3.897439278302895
11,Gen13_Ind1564,011011000000001001011101,33554432,4,0,0,1,bt3,128,500,3.897439278302895
12,Gen14_Ind1678,100011000000001001011100,536870912,4,0,0,1,bt3,128,200,3.897439278302895
13,Gen14_Ind1678,100011000000001001011100,536870912,4,0,0,1,bt3,128,200,3.897439278302895
14,Gen19_Ind2325,011011000000001001011100,33554432,4,0,0,1,bt3,128,200,3.897439278302895
15,Gen19_Ind2338,100011000000001001011101,536870912,4,0,0,1,bt3,128,500,3.897439278302895
16,Gen19_Ind2339,011011000000001001011110,33554432,4,0,0,1,bt3,128,1000,3.897439278302895
17,Gen19_Ind2295,100111010001011000011100,131072,0,0,1,1,bt2,128,200,3.897197461669976
18,Gen19_Ind2331,011111000000001000100110,134217728,4,0,0,1,bt2,273,1000,3.897157161815142
19,Gen19_Ind2280,100011000000001001110000,536870912,4,0,0,1,bt3,273,0,3.8970899972425204
20,Gen19_Ind2335,100101000001011001111100,1073741824,4,0,3,1,bt3,64,200,3.8965930513480633
21,Gen19_Ind2305,110100100000001110011000,268435456,2,0,0,1,hc3,128,0,3.896525906217906
22,Gen19_Ind2249,101000100000001000111101,1073741824,2,0,0,1,bt2,16,500,3.8962707758261224
23,Gen19_Ind2313,100000100000001110011100,268435456,2,0,0,1,bt2,128,200,3.8959619784703174
24,Gen19_Ind2279,010111000001011001010100,8388608,4,0,0,1,bt3,64,200,3.895586117313046
25,Gen19_Ind2359,011011000001011001010100,33554432,4,0,0,1,bt3,64,200,3.895586117313046
26,Gen19_Ind2246,100011110011101010011111,536870912,4,1,0,1,bt4,128,100,3.8951029738035197
27,Gen19_Ind2340,100000100001111000011110,268435456,2,0,4,1,bt2,128,1000,3.892340622568629
28,Gen19_Ind2365,011101010010001001010100,67108864,3,1,0,1,bt3,64,200,3.891858283707962
29,Gen19_Ind2264,100010000000001001011100,536870912,0,0,0,1,bt3,128,200,3.8914430321366003
30,Gen19_Ind2315,100101000000001001110100,1073741824,4,0,0,1,bt3,32,200,3.8911751749202406
31,Gen19_Ind2299,100010000000001101011101,536870912,0,0,0,1,bt4,128,500,3.8911483912266873
32,Gen19_Ind2287,010101000000001001110100,4194304,4,0,0,1,bt3,16,200,3.889823059085811
33,Gen18_Ind2219,101011000001001001110110,1048576,4,0,4,1,bt3,128,1000,3.8898096764982126
34,Gen19_Ind2310,100100110011001001110000,1073741824,3,1,4,1,bt3,128,0,3.888859748085879
35,Gen19_Ind2304,010101110001001000100110,4194304,1,0,4,1,bt2,273,1000,3.887201830446472
36,Gen19_Ind2302,011101100100111010011101,67108864,1,2,3,1,bt4,128,500,3.8867074030148334
37,Gen19_Ind2294,100010100000001101011110,536870912,2,0,0,1,bt3,128,1000,3.844730524261148
38,Gen19_Ind2341,100110100000001010111111,536870912,2,0,0,1,bt4,32,50,3.844482131320344
39,Gen19_Ind2373,101100000000001001110100,33554432,0,0,0,1,bt3,64,200,3.8381003058602277
40,Gen18_Ind2150,100011000001001111011111,536870912,4,0,4,1,bt2,128,1000,3.806057887490364
41,Gen19_Ind2263,011101000000001101011110,67108864,4,0,0,1,hc4,128,1000,3.7644668893024926
42,Gen19_Ind2321,100111000000001101011110,8192,4,0,0,1,bt4,128,1000,3.7644668893024926
43,Gen19_Ind2290,100101000000001001000101,1073741824,4,0,0,1,bt3,16,500,3.741804838496161
44,Gen19_Ind2281,011011000001011101000100,33554432,4,0,0,1,hc4,16,200,3.741693390122746
45,Gen19_Ind2314,100101000001011001110011,1073741824,4,0,1,1,bt3,128,100,3.739651345862523
46,Gen19_Ind2317,011110110000011100011100,134217728,3,0,1,1,hc4,128,200,3.736660376236053
47,Gen19_Ind2254,011100000000001110010101,67108864,0,0,0,1,bt3,64,500,3.6787513136959515
48,Gen19_Ind2296,100001100000011100011011,268435456,4,0,1,1,hc4,128,100,3.658763405367972
49,Gen19_Ind2363,100111000000101001110100,268435456,4,0,2,1,bt3,128,200,3.6335884547771395
50,Gen19_Ind2270,110011110000011001111111,65536,0,0,1,1,bt3,16,50,3.6327478625201217
51,Gen19_Ind2351,100011010001111010011111,536870912,3,0,3,1,bt4,128,500,3.6268396858900744
52,Gen19_Ind2303,100001000000000001010101,268435456,4,0,0,0,bt3,64,500,3.5865605144033577
53,Gen19_Ind2345,100011010001010101011100,536870912,3,0,4,0,bt3,128,200,3.5858780078592067
54,Gen19_Ind2273,101000100000010000100101,1073741824,2,0,1,0,bt2,273,500,3.585252605008974
55,Gen19_Ind2242,011111100000010101011101,134217728,3,0,1,0,bt4,128,500,3.585127550615953
56,Gen19_Ind2348,101011100000000001011100,262144,4,0,0,0,bt3,128,200,3.5827304674626714
57,Gen19_Ind2262,100110000001010010011101,134217728,0,0,1,0,bt4,128,500,3.582026720483592
