Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen22_Ind2686,111011000000001001110110,33554432,4,0,0,1,bt3,64,1000,3.898111148653308
2,Gen28_Ind3430,011001000000001001101110,16777216,4,0,0,1,bt3,128,1000,3.898111148653308
3,Gen31_Ind3815,111101000000001001110110,8192,4,0,0,1,bt3,128,1000,3.898111148653308
4,Gen34_Ind4230,011001000000001001101110,16777216,4,0,0,1,bt3,64,1000,3.898111148653308
5,Gen38_Ind4737,011001000000001001111110,16777216,4,0,0,1,bt3,32,1000,3.898111148653308
6,Gen39_Ind4756,011001000000001001111110,16777216,4,0,0,1,bt3,64,1000,3.898111148653308
7,Gen43_Ind5377,011001000000001001111100,16777216,4,0,0,1,bt3,128,200,3.898111148653308
8,Gen43_Ind5388,111101000000001001110110,65536,4,0,0,1,bt3,128,1000,3.898111148653308
9,Gen44_Ind5434,011001000000001101111110,16777216,4,0,0,1,bt3,32,1000,3.898111148653308
10,Gen44_Ind5510,011011000000001001110110,33554432,4,0,0,1,bt3,128,1000,3.898111148653308
11,Gen31_Ind3815,111101000000001001110110,1048576,4,0,0,1,bt3,16,1000,3.898111148653308
12,Gen70_Ind8818,011001000000001001110110,16777216,4,0,0,1,bt3,16,1000,3.898111148653308
13,Gen70_Ind8785,011001000000001001111110,16777216,4,0,0,1,bt3,32,1000,3.897439278302895
14,Gen70_Ind8810,101101000000001001100110,131072,4,0,0,1,bt3,273,1000,3.8973855386800325
15,Gen70_Ind8758,011001000000001000111110,16777216,4,0,0,1,bt2,273,1000,3.897157161815142
16,Gen70_Ind8728,011011000000001110010110,33554432,4,0,0,1,bt4,64,1000,3.8968750861664874
17,Gen70_Ind8715,100001010001011111110011,268435456,0,0,1,1,hc3,16,100,3.8965796221369047
18,Gen70_Ind8802,011001100000101001111100,16777216,4,0,2,1,bt3,32,200,3.895586117313046
19,Gen70_Ind8780,011001000000011000111100,16777216,4,0,1,1,bt2,273,200,3.8953713720680248
20,Gen70_Ind8793,011001010000011001100110,16777216,3,0,1,1,bt3,273,1000,3.8951834893992325
21,Gen70_Ind8775,011001000000011001111110,16777216,4,0,1,1,bt3,64,1000,3.894579703555202
22,Gen69_Ind8602,011001010000101001100101,16777216,1,0,2,1,bt3,273,500,3.8936408530978692
23,Gen70_Ind8795,100011000000111001011110,536870912,4,0,3,1,bt3,128,1000,3.8934933606071875
24,Gen70_Ind8702,011101000000101001101111,67108864,4,0,2,1,bt3,128,1000,3.893158191954217
25,Gen70_Ind8735,011010100000101001100010,33554432,2,0,2,1,bt3,273,50,3.893158191954217
26,Gen70_Ind8811,011001000001001000101110,16777216,4,0,4,1,bt2,16,1000,3.892581836835872
27,Gen70_Ind8733,011010110001001101101000,33554432,3,0,4,1,bt2,32,0,3.892273623910851
28,Gen70_Ind8716,011001110000001001111110,16777216,2,0,0,1,bt3,273,1000,3.8917779055198336
29,Gen70_Ind8761,011000000000001001111110,16777216,0,0,0,1,bt3,16,1000,3.8917779055198336
30,Gen69_Ind8673,111010000000001001110101,134217728,0,0,0,1,bt3,16,500,3.8915100022028253
31,Gen70_Ind8759,011011010000001001101110,33554432,1,0,0,1,bt3,128,1000,3.891429638399956
32,Gen70_Ind8804,011011100000001001011110,33554432,4,0,0,1,bt3,128,1000,3.891429638399956
33,Gen70_Ind8708,011001000000001001111100,16777216,4,0,0,1,bt3,32,200,3.8911751749202406
34,Gen70_Ind8800,011011000000001001111110,33554432,4,0,0,1,bt3,32,1000,3.8911483912266873
35,Gen43_Ind5388,111101000000001001110110,32768,4,0,0,1,bt3,64,1000,3.8911483912266873
36,Gen70_Ind8781,010100010000001001010100,4194304,1,0,0,1,bt3,64,200,3.890224579537009
37,Gen69_Ind8650,011010010000101001100010,33554432,1,0,2,1,bt3,273,50,3.888712617585857
38,Gen70_Ind8788,100000000000001010101110,268435456,0,0,0,1,bt4,273,1000,3.885318334427266
39,Gen70_Ind8724,100000010010001101110110,268435456,1,1,0,1,hc3,16,1000,3.884984571719171
40,Gen70_Ind8815,011000000000001001110010,16777216,0,0,0,1,bt3,32,50,3.8848510826913696
41,Gen70_Ind8768,011110001000001001100111,134217728,0,4,0,1,bt3,273,50,3.884090370365281
