Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen16_Ind1314,1000111100011011010010011110101000,21,27,28,24,8,5,131072,0,3.898849245211232
2,Gen17_Ind1387,1000100100101011011101010110101000,18,28,28,28,6,5,131072,0,3.8987825791283397
3,Gen17_Ind1426,1000111100101011000111011110011000,21,28,28,13,8,5,32768,0,3.8987537970162345
4,Gen15_Ind1216,1000111100101011001101010110011000,21,28,28,19,6,5,32768,0,3.898736654930799
5,Gen9_Ind681,1000110100101011000101010110011000,20,28,28,11,6,5,32768,0,3.898358086063841
6,Gen9_Ind681,1000110100101011000101010110011000,20,28,28,11,6,5,32768,0,3.898358086063841
7,Gen14_Ind1117,1000110100101011000101010110011000,20,28,28,11,6,5,32768,0,3.898358086063841
8,Gen15_Ind1189,1000110100101011000101010110011000,20,28,28,11,6,5,32768,0,3.898358086063841
9,Gen17_Ind1354,1000110100111011000101010110011000,20,29,28,11,6,5,32768,0,3.898358086063841
10,Gen15_Ind1189,1000110100101011000101010110011000,20,28,28,11,6,5,32768,0,3.898358086063841
11,Gen16_Ind1278,1000110100011011000111011111011000,20,27,28,13,8,6,32768,0,3.8982010936027476
12,Gen15_Ind1226,1000110100011011000111010111001000,20,27,28,13,6,6,8192,0,3.898072039189861
13,Gen17_Ind1422,1000110100011011000011010111001000,20,27,28,9,6,6,8192,0,3.8968771051224356
14,Gen17_Ind1431,1000110100011011000000011111011000,20,27,28,6,8,6,32768,0,3.8946015673678795
15,Gen17_Ind1424,1000100100101011001101010001011000,18,28,28,19,5,4,32768,0,3.892473392165351
16,Gen17_Ind1396,1000110100101011000101010000011000,20,28,28,11,5,3,32768,0,3.889228308356094
17,Gen17_Ind1358,1000110101001010010110011111011000,20,30,26,28,8,6,32768,0,3.8884734583522933
18,Gen17_Ind1401,1000110100101001110000010001011000,20,28,25,22,5,4,32768,0,3.847831080879821
19,Gen17_Ind1377,1000110101111001010001111111011000,20,23,24,23,10,6,32768,0,3.801365065604337
20,Gen17_Ind1362,1000010100101011000001010110010000,16,28,28,7,6,5,16384,0,3.762116801530738
21,Gen17_Ind1427,1000010011111011001110010100010000,16,25,28,20,6,3,16384,0,3.7438259973380896
22,Gen17_Ind1374,1000010101111001010101111111111000,16,10,24,27,5,6,65536,0,3.7204699843368254
23,Gen17_Ind1415,1000010011011010010010010001001000,16,23,26,24,5,4,8192,0,3.692262699396488
24,Gen17_Ind1357,1010110100111001010001111111011000,-30,29,24,23,9,6,32768,0,3.401438881764696
25,Gen17_Ind1365,1001010100111100010011010110010100,-35,29,30,25,6,5,16384,4,3.3018899697114787
26,Gen17_Ind1369,1000110101011011010000010101011101,20,19,28,22,6,4,32768,5,3.2409615818495223
27,Gen16_Ind1339,1000100011101101011101010101101101,18,24,12,27,6,4,131072,5,3.18848694861903
28,Gen17_Ind1364,1000110100011011010000010001011101,20,27,28,22,5,4,32768,5,3.1849941631847174
29,Gen17_Ind1368,1010110010011011010100011100011100,-46,19,28,26,8,3,32768,4,3.1490250941242848
30,Gen17_Ind1361,1000011100110100011011010000011100,17,29,14,15,5,3,32768,4,3.1365719923648943
31,Gen17_Ind1372,1100110101011001001101010101101100,22,24,24,19,6,4,131072,4,3.051750801334652
32,Gen17_Ind1430,1100111101011011010010111110101000,-36,11,28,24,9,5,131072,0,3.0321568624139896
33,Gen17_Ind1376,1001110100101011010001010010011010,-26,28,28,23,5,5,32768,2,3.0134077810550925
34,Gen17_Ind1404,0010011100001001010001010111011010,-31,26,24,23,6,6,32768,2,3.011564318737167
35,Gen17_Ind1416,1010010100100111110011010101010010,-47,28,21,25,6,4,16384,2,3.005985038679785
36,Gen17_Ind1423,1000010001111011001010010100011110,16,17,28,16,6,3,32768,3,2.974679116452424
37,Gen17_Ind1373,1000110011111010001110010110011010,20,25,26,20,6,5,32768,2,2.956608753712008
38,Gen17_Ind1385,1000010100110011110011011000010000,16,29,13,25,7,3,16384,0,2.8998412771919244
39,Gen17_Ind1379,1000101100000011010000010100101000,19,26,12,22,6,3,131072,0,2.856276503352745
40,Gen17_Ind1400,1000111100011111001100011100001000,21,27,17,18,8,3,8192,0,2.8233258337359866
41,Gen17_Ind1410,1000110110010001111100110111101000,20,21,9,24,10,6,131072,0,2.720321398600371
42,Gen17_Ind1363,1000010100001111100100011110011010,16,26,23,10,8,5,32768,2,2.64004849874221
43,Gen17_Ind1393,0000011100101101100100011010011010,-47,28,15,10,7,5,32768,2,2.6392329318288805
44,Gen17_Ind1413,1000100000101011000111000110011000,18,12,28,13,2,5,32768,0,2.4703206219199343
45,Gen17_Ind1386,1000010100001100000101110000010110,16,26,30,11,6,3,16384,1,2.4199827545147765
46,Gen17_Ind1389,1001111011101101000101110101011101,7,24,14,11,5,4,32768,5,2.41998193914742
47,Gen16_Ind1349,1000010000101011000100011111011000,16,12,28,10,8,6,32768,0,2.412173576089821
48,Gen17_Ind1419,1000110101011101000101010101101100,20,19,18,11,6,4,131072,4,2.411394741187229
49,Gen17_Ind1392,1000110100101110000101010110001101,20,28,18,11,6,5,8192,5,2.3889944448020075
50,Gen17_Ind1421,0000101100011011000000111100111100,-45,27,28,6,5,3,131072,4,1.9524808605935506
51,Gen17_Ind1382,1000101110100101011001110000101010,19,18,16,21,3,3,131072,2,1.9302559816391962
52,Gen16_Ind1276,1100110100111011010100011111000000,-34,29,28,26,8,6,4096,0,0.9999770277839625
53,Gen17_Ind1380,1100110110111011010100011111000000,-22,12,28,26,8,6,4096,0,0.9999770277839625
54,Gen17_Ind1381,1010110100001001000101010101000000,11,26,24,11,6,4,4096,0,0.9999770277839625
55,Gen17_Ind1397,1100110100101011000101010110011000,-2,28,28,11,6,5,32768,0,0.9999770277839625
56,Gen17_Ind1405,1000110101111001001101111010001001,20,17,24,19,3,5,8192,1,0.9999770277839625
57,Gen17_Ind1408,1000111100001010010000011100101001,21,26,26,22,8,3,131072,1,0.9999770277839625
58,Gen17_Ind1409,1010110100101011000101011010011000,-38,28,28,11,7,5,32768,0,0.9999770277839625
59,Gen17_Ind1414,0000100100101011000101010001001000,-46,28,28,11,5,4,8192,0,0.9999770277839625
60,Gen17_Ind1418,1100110100101001000101010101010000,2,28,24,11,6,4,16384,0,0.9999770277839625
61,Gen17_Ind1420,1000110100111011000111010110001001,20,29,28,13,6,5,8192,1,0.9999770277839625
