Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen9_Ind681,1000110100101011000101010110011000,20,28,28,11,6,5,32768,0,3.898358086063841
2,Gen9_Ind681,1000110100101011000101010110011000,20,28,28,11,6,5,32768,0,3.898358086063841
3,Gen13_Ind1027,1000101101001011111100011101010000,19,30,29,8,8,4,16384,0,3.896972461449138
4,Gen13_Ind1037,1000110100101011000101010101011000,20,28,28,11,6,4,32768,0,3.8968297458431933
5,Gen13_Ind1002,1000110100011001111000010011101000,20,27,25,30,5,6,131072,0,3.853097512527862
6,Gen11_Ind869,1000110100011001110000110111101000,20,27,25,22,1,6,131072,0,3.8530516247817364
7,Gen11_Ind869,1000110100011001110000110111101000,20,27,25,22,6,6,131072,0,3.852951998392821
8,Gen13_Ind1022,1010011100001001110100111100001000,19,26,25,26,6,3,8192,0,3.8468229113554155
9,Gen12_Ind937,1000110100011001010100110111101000,20,27,24,26,8,6,131072,0,3.801506709193884
10,Gen12_Ind1000,1000111100101001000101010110011000,21,28,24,11,6,5,32768,0,3.7974304304234976
11,Gen11_Ind897,1000010100001011001100011101010000,16,26,28,18,8,4,16384,0,3.7655039206738796
12,Gen12_Ind975,1000011100001011010101011101011000,17,26,28,27,8,4,32768,0,3.7654330508411933
13,Gen13_Ind1078,1000010100001011000101111101011000,16,26,28,11,8,4,32768,0,3.765292898302578
14,Gen13_Ind1077,1000010100001011000101011101011000,16,26,28,11,8,4,32768,0,3.7651450585523554
15,Gen13_Ind1089,1000010100001011000101011101011000,16,26,28,11,8,4,32768,0,3.7651450585523554
16,Gen13_Ind1063,1000010101001001100101111101111000,16,30,25,11,1,4,32768,0,3.7466939154460506
17,Gen13_Ind1050,1000010011011101110011010001101110,16,23,9,25,5,4,131072,1,3.692262699396488
18,Gen13_Ind1038,1000101011010111101101111110011000,19,23,21,19,5,5,32768,0,3.5724325579079617
19,Gen13_Ind1091,1000011110001011010101011101011000,17,22,28,27,8,4,32768,0,3.5259279804774692
20,Gen13_Ind1018,1000100100101101000101010101101000,18,28,22,11,6,4,131072,0,3.522292310812788
21,Gen13_Ind1059,1110110100001011010111011111011000,9,26,28,29,8,6,32768,0,3.4285901546564586
22,Gen13_Ind1087,1110110100001111110011010011011101,-15,26,14,25,5,6,32768,5,3.3927232325497765
23,Gen13_Ind1009,1000010100110101110110010010001101,16,29,17,28,5,5,8192,5,3.311295418645032
24,Gen12_Ind1001,0000011100110101110110110010001100,-47,29,17,28,8,5,8192,4,3.304303432872618
25,Gen13_Ind1058,1000011100001111010110110001011101,17,26,29,28,5,4,32768,5,3.2480612838833554
26,Gen13_Ind1015,1010010100101110110110011101100101,20,28,18,28,8,4,65536,5,3.2480417483000568
27,Gen13_Ind1010,1000011101001001110000111100101101,17,30,25,22,1,3,131072,5,3.240949151196321
28,Gen13_Ind1054,1000010011000101110010010001001000,16,22,17,24,5,4,8192,0,3.2402990878208544
29,Gen13_Ind1042,1000010011010101011101011001111101,16,23,16,26,7,4,65536,5,3.2371119115025384
30,Gen13_Ind1030,1001011100100101010100101011111100,7,28,16,26,7,6,8192,4,3.2124502775013677
31,Gen13_Ind1082,1100110010100001001110110000001101,-12,20,8,20,5,3,8192,5,3.200137425791788
32,Gen13_Ind1085,1000100110010111001101011001011101,18,11,20,19,7,4,32768,5,3.188505491278941
33,Gen13_Ind1026,1000010100001101010011110011101000,16,26,13,25,2,6,131072,0,3.1719819175038446
34,Gen13_Ind1034,1001011100110111010100101110111100,-28,29,20,26,7,5,16384,4,3.154257849243908
35,Gen13_Ind1066,1000010011011110110011100011011111,16,23,17,25,9,6,32768,5,3.142632882370443
36,Gen13_Ind1055,1010010101101011001111111100001100,-41,27,28,21,3,3,8192,4,3.1233348634537155
37,Gen13_Ind1003,1000010100000101000101010101011000,16,26,16,11,6,4,32768,0,3.07659343833369
38,Gen13_Ind1031,1000110100100011001101011110011000,20,28,12,19,8,5,32768,0,3.0586508689150893
39,Gen13_Ind1014,1000011100001011010101011101011010,17,26,28,27,8,4,32768,2,3.0053659473671943
40,Gen13_Ind1019,1000010100001011110011101001011010,16,26,29,25,10,4,32768,2,3.0039488592674606
41,Gen13_Ind1004,1010110100001101110001110001101000,-22,26,28,23,9,4,131072,0,3.002846431462619
42,Gen13_Ind1035,0000011100000101110111110001010100,-47,26,17,29,1,4,16384,4,2.995472441322531
43,Gen13_Ind1041,1100000110001001101101001001011100,-4,24,25,19,3,4,32768,4,2.98128579629973
44,Gen13_Ind1062,1010010011011110011000011101100010,15,23,20,30,8,4,65536,2,2.958429398344086
45,Gen13_Ind1086,1000011011011001101100000001111000,17,23,25,18,1,4,65536,0,2.8848909015791415
46,Gen13_Ind1046,1000000011011001111100011101110100,14,23,25,30,8,4,8192,4,2.8781061081606234
47,Gen13_Ind1049,1010010011001011100111110001001100,22,22,29,13,8,4,8192,4,2.635923941318157
48,Gen13_Ind1081,1010011111001001110000011011101101,22,27,25,22,7,6,131072,5,2.541319871196454
49,Gen13_Ind1070,1000110001001001100101110100101101,20,14,25,11,2,3,131072,5,2.527433933872485
50,Gen13_Ind1045,1100010110001111000101011101000010,4,27,23,11,8,4,4096,2,2.414733251627697
51,Gen13_Ind1008,0000011100101011000101001001001100,-47,28,28,11,3,4,8192,4,2.4120047601871204
52,Gen13_Ind1011,1001010100001011000101011001001100,14,26,28,11,7,4,8192,4,2.411394822146308
53,Gen13_Ind1013,1010110000101011000101110011110100,-17,12,28,11,9,6,8192,4,2.3799644027149474
54,Gen13_Ind1074,1000010101101011100101011101011000,16,27,29,11,8,4,32768,0,2.3271802570614257
55,Gen13_Ind1023,1000010000001011000101011101011101,16,10,28,11,8,4,32768,5,2.1224512218207474
56,Gen13_Ind1067,1111100100001111000010110011011101,21,26,12,8,3,6,32768,5,2.0276721647248754
57,Gen13_Ind1005,1010110100001001100101010101011001,11,26,25,11,6,4,32768,1,0.9999770277839625
58,Gen13_Ind1012,1100110011010010110011100000011000,-43,23,11,25,9,3,32768,0,0.9999770277839625
59,Gen13_Ind1051,1000001101001011000101011101011001,15,30,28,11,8,4,32768,1,0.9999770277839625
60,Gen13_Ind1075,1100111100000001000101010110011000,-17,26,8,11,6,5,32768,0,0.9999770277839625
61,Gen13_Ind1088,1101010101011001110010110111000001,-38,13,25,24,4,6,4096,1,0.9999770277839625
62,Gen13_Ind1071,0010011000001011110000011101011000,-31,10,29,22,8,4,32768,0,0.9970787818505463
