Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen2_Ind147,1000010100110111111000011110011110,16,29,21,30,8,5,32768,1,3.6369344153641925
2,Gen3_Ind221,0001000100011001110101100011100100,-42,27,25,27,9,6,65536,4,3.4443297623253617
3,Gen1_Ind54,0001000100011001110101100010100101,-42,27,25,27,9,5,65536,5,3.4219281208956622
4,Gen2_Ind106,0001000100011001110101100110100101,-42,27,25,27,10,5,65536,5,3.4219281208956622
5,Gen3_Ind223,0000010100001011011000010011100100,-48,26,28,30,5,6,65536,4,3.3957939905892545
6,Gen1_Ind42,0000010100110111111000011110011100,-48,29,21,30,8,5,32768,4,3.3684181463832648
7,Gen3_Ind227,0000110100111001010010011110110100,-44,29,24,24,8,5,4096,4,3.363707409379474
8,Gen1_Ind53,0111001100011011011000011111101011,7,27,28,30,8,6,131072,3,3.3380556085966036
9,Gen3_Ind228,0111001100010001011000011111101011,7,27,8,30,8,6,131072,3,3.3380556085966036
10,Gen3_Ind213,0110100011111010010000011010100100,2,25,26,22,7,5,65536,4,3.3305737153228256
11,Gen3_Ind158,0010010011110110101110110111011100,-32,25,19,20,7,6,32768,4,3.32252315587809
12,Gen2_Ind121,1100000100000001110100011011010011,-27,26,9,26,7,6,16384,3,3.316289293244045
13,Gen3_Ind219,1100000100000101110100011011010011,-13,26,17,26,7,6,16384,3,3.316289293244045
14,Gen3_Ind161,0100110011011010010000100111101011,-12,23,26,22,10,6,131072,3,3.28276750304104
15,Gen3_Ind169,0010010011111011010010100100101100,-32,25,28,24,10,3,131072,4,3.2460080513049414
16,Gen3_Ind238,0000010011111010010010100101101100,-48,25,26,24,10,4,131072,4,3.2460080513049414
17,Gen3_Ind181,1000000100000001110001100010000011,14,26,9,23,9,5,4096,3,3.2204203584534428
18,Gen3_Ind232,1100010110010100011000011110011100,-1,25,14,30,8,5,32768,4,3.1913247172973525
19,Gen3_Ind237,0011001100011011011000111111101011,-25,27,28,30,7,6,131072,3,3.158635083868464
20,Gen3_Ind196,1000001011100001110000100001010011,15,24,9,22,9,4,16384,3,3.1102868311741485
21,Gen3_Ind210,0100101010100110101100001101000100,-13,20,19,18,4,4,4096,4,3.060323831439625
22,Gen3_Ind211,0010110011111011001010100001011101,-28,25,28,16,9,4,32768,5,3.0491629194840524
23,Gen3_Ind212,0111010011001011101100100000001011,8,22,29,18,9,3,8192,3,3.0190078701587466
24,Gen3_Ind191,0001000001100111110101010000100101,-42,16,21,27,5,3,65536,5,3.013149618756257
25,Gen2_Ind125,0010010001110111010000001001010101,-32,17,20,22,3,4,16384,5,3.0117908156721294
26,Gen3_Ind180,0000111110000111011000111000001010,-43,26,20,30,3,3,8192,2,3.001668452187111
27,Gen3_Ind224,0000010010000111101010000110011100,-48,18,21,16,2,5,32768,4,2.974366834584247
28,Gen3_Ind186,0000100110000001111000100010010011,-46,20,9,30,9,5,16384,3,2.9683807458783185
29,Gen3_Ind208,0111010011111001101110000000000010,8,25,25,20,1,3,4096,2,2.95563347698039
