Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen1_Ind54,0001000100011001110101100010100101,-42,27,25,27,9,5,65536,5,3.4219281208956622
2,Gen1_Ind42,0000010100110111111000011110011100,-48,29,21,30,8,5,32768,4,3.3684181463832648
3,Gen1_Ind53,0111001100011011011000011111101011,7,27,28,30,8,6,131072,3,3.3380556085966036
4,Gen1_Ind9,1000000100000001111000100010010011,14,26,9,30,9,5,16384,3,3.2314070657739693
5,Gen1_Ind43,0100101010101011001100100001000101,-13,20,28,18,9,4,4096,5,3.1943472359406195
6,Gen1_Ind38,0000110011110110110101001101011101,-44,25,19,27,4,4,32768,5,3.17687165234496
7,Gen1_Ind61,0000100011111001101101010101000011,-46,25,25,19,6,4,4096,3,3.0688079287800423
8,Gen1_Ind47,0111001001110000001110010001010000,7,17,6,20,5,4,16384,0,3.0579635728513024
9,Gen1_Ind17,0000100101000011111000000101011010,-46,30,13,30,2,4,32768,2,3.0541082199777825
10,Gen1_Ind35,0000011100010111110000001010001010,-47,27,21,22,3,5,8192,2,3.0418906270126884
11,Gen1_Ind48,0010000011100011010010001110001010,-34,24,12,24,4,5,8192,2,3.0227515722342546
12,Gen1_Ind49,0110100100000010001010011011100100,2,26,10,16,7,6,65536,4,3.020332587376047
13,Gen1_Ind29,0111001001111000110010001001101101,7,17,23,24,3,4,131072,5,3.0121374278530157
14,Gen1_Ind59,0110101001101100001100100101000100,3,16,30,18,10,4,4096,4,2.9936041043390738
15,Gen1_Ind15,0010010001110111110001001001010100,-32,17,21,23,3,4,16384,4,2.968979170897658
16,Gen1_Ind31,0100111100000111101010000010100101,-11,26,21,16,1,5,65536,5,2.95971379571652
17,Gen1_Ind28,0001101011110110110100000100100100,-37,25,19,26,2,3,65536,4,2.9544458384766763
18,Gen1_Ind36,0000010011111011010010000100101100,-48,25,28,24,2,3,131072,4,2.954271515159392
19,Gen1_Ind8,1000000010001000101110000110001011,14,18,23,20,2,5,8192,3,2.9541787101590518
20,Gen1_Ind14,0101100010000111110100001100101010,-6,18,21,26,4,3,131072,2,2.8363012003528874
21,Gen1_Ind40,0010111010000110010001011000001010,-27,18,18,23,7,3,8192,2,2.835645271417394
22,Gen1_Ind25,1000110010110010011000010000001000,20,21,10,30,5,3,8192,0,2.8281959809860546
23,Gen1_Ind1,0101111100000101100110100110100010,-3,26,17,12,10,5,65536,2,2.7221242663837755
