Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen16_Ind1228,1000110111001010001111100000000000,20,12,26,21,9,3,4096,0,3.90692215603756
2,Gen16_Ind1289,1000110011011100001011110010100000,20,23,30,17,8,5,65536,0,3.7794917873574985
3,Gen13_Ind1061,1000110011011100001111110010100000,20,23,30,21,5,5,65536,0,3.7794575463541276
4,Gen14_Ind1090,1000110011011100001111110010100000,20,23,30,21,5,5,65536,0,3.7794575463541276
5,Gen6_Ind468,1000110011011100001111110010100000,20,23,30,21,7,5,65536,0,3.7794575463541276
6,Gen16_Ind1265,1000111011011100001111100010100000,21,23,30,21,9,5,65536,0,3.7794575463541276
7,Gen6_Ind468,1000110011011100001111110010100000,20,23,30,21,8,5,65536,0,3.7794427359536162
8,Gen6_Ind468,1000110011011100001111110010100000,20,23,30,21,4,5,65536,0,3.7789172456816735
9,Gen15_Ind1194,1000110011011100001110100101000000,20,23,30,20,10,4,4096,0,3.778207359478841
10,Gen9_Ind732,1000110011011010001111110000100000,20,23,26,21,9,3,65536,0,3.777908382609316
11,Gen16_Ind1253,1000110011011100001111100100100000,20,23,30,21,10,3,65536,0,3.777894534691178
12,Gen16_Ind1225,1000110011011010101111110100100000,20,23,27,21,9,3,65536,0,3.7778759351961715
13,Gen16_Ind1238,1000110011011000101111110000100000,20,23,23,21,10,3,65536,0,3.736258422807289
14,Gen16_Ind1267,1000110011001010101111100001000000,20,22,27,21,9,4,4096,0,3.7139859734448826
15,Gen16_Ind1281,1000110011001100001111101100001000,20,22,30,21,4,3,8192,0,3.7135119758763615
16,Gen16_Ind1252,1000111011001010001111110000100000,21,22,26,21,10,3,65536,0,3.713499776595116
17,Gen16_Ind1293,1000010011011100001110110010000000,16,23,30,20,8,5,4096,0,3.7107066786733465
18,Gen16_Ind1247,1000000011011100001111110010100000,14,23,30,21,8,5,65536,0,3.5176924183715124
19,Gen16_Ind1271,1000110010011011110011011000000000,20,19,29,25,7,3,4096,0,3.5021437410862064
20,Gen16_Ind1282,1000101010011010001001110000100000,19,19,26,15,2,3,65536,0,3.502040026485916
21,Gen16_Ind1260,1100111010011010001111110101101000,-17,19,26,21,10,4,131072,0,3.4760913098018977
22,Gen16_Ind1272,1000111010001100001111100100000000,21,18,30,21,10,3,4096,0,3.4187605214687555
23,Gen16_Ind1223,1000010011011010001111110000100000,16,23,26,21,5,3,65536,0,3.3498365257175893
24,Gen14_Ind1090,1000110011011100001111110010100000,20,23,30,21,10,5,65536,0,3.331983088753175
25,Gen16_Ind1266,1000100011011100101011110010100000,18,23,27,17,1,5,65536,0,3.310704535155869
26,Gen16_Ind1242,1000100010011110010001110010011000,18,19,30,23,9,5,32768,0,3.283842349670729
27,Gen16_Ind1286,0001111011010101010110011011101011,-35,23,16,28,7,6,131072,3,3.276404593202647
