Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen38_Ind793,1110100101001011110100111000001000,7,30,29,26,1,3,8192,0,4.2286337049074465
2,Gen46_Ind973,1000110101001011111100011000000000,20,30,29,30,7,3,4096,0,4.228452646292864
3,Gen46_Ind983,1000110101001010110101111100011000,20,30,27,27,8,3,32768,0,4.100886451083148
4,Gen46_Ind968,1000110100001011110110110001001000,20,26,29,28,6,4,8192,0,4.018606813636614
5,Gen46_Ind975,1000100101001000111100011000001000,18,30,23,16,7,3,8192,0,3.8174766539817933
6,Gen46_Ind976,1000110100001011110100111001011000,20,26,29,26,3,4,32768,0,3.4052452827471313
7,Gen46_Ind963,1000110101000101110100101001001000,20,30,17,26,4,4,8192,0,3.3373355783320635
8,Gen46_Ind979,1000100101001011010110010000001100,18,30,28,28,5,3,8192,4,3.1793388966349907
9,Gen46_Ind982,1000110101001010110100111001001010,20,30,27,26,10,4,8192,2,3.026884106057321
10,Gen46_Ind966,1101100101011110010110111000001010,-49,19,9,28,6,3,8192,2,2.9842385624199985
11,Gen46_Ind978,1000110101001010110100111101001000,20,30,27,26,9,4,8192,0,2.9840371594974657
12,Gen46_Ind962,1000110111101011110011111101101000,20,25,29,25,3,4,131072,0,2.866875773002571
13,Gen46_Ind970,1010110101001011010100111001001000,3,30,28,26,10,4,8192,0,1.2447747323041638
14,Gen46_Ind974,1110100101001001110100111010001000,22,30,25,26,9,5,8192,0,1.1835548580236872
15,Gen46_Ind967,1101101101001010111100111010011000,-21,30,27,19,10,5,32768,0,1.000471343980153
