Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen1_Ind9,0100010011111001110111011111011101,-16,25,25,29,8,6,32768,5,3.576129536292714
2,Gen5_Ind583,0110110011111001111100011111101101,4,25,25,8,8,6,131072,5,3.576129536292714
3,Gen8_Ind904,0100010011111001111100011111101101,-16,25,25,20,8,6,131072,5,3.576129536292714
4,Gen9_Ind1173,0100110011110010010111011111101101,-12,25,10,29,8,6,131072,5,3.576129536292714
5,Gen5_Ind611,0110111110001110011000011011100101,5,15,12,30,7,6,65536,5,3.576081464372384
6,Gen6_Ind641,0110110011111001111000011111101101,4,25,25,30,8,6,131072,5,3.576081464372384
7,Gen7_Ind793,1000110100000110011000110011001101,20,26,18,30,5,6,8192,5,3.576081464372384
8,Gen7_Ind832,0110110110001001111000011111101101,4,28,25,30,8,6,131072,5,3.576081464372384
9,Gen8_Ind981,0001011100101111011000010111111101,-39,28,8,30,6,6,65536,5,3.576081464372384
10,Gen8_Ind1003,0100110100001001111000011111101101,-12,26,25,30,8,6,131072,5,3.576081464372384
11,Gen7_Ind793,1000110100000110011000110011001101,20,26,18,30,8,6,8192,5,3.576081464372384
12,Gen9_Ind1060,0100110100001001111000010111111101,-12,26,25,30,6,6,16384,5,3.576081464372384
13,Gen9_Ind1084,1000110100010111011000110011001101,20,27,20,30,9,6,8192,5,3.576081464372384
14,Gen9_Ind1127,1001111110001001011000011111101101,-11,20,24,30,8,6,131072,5,3.576081464372384
15,Gen9_Ind1141,0100110100001001111000011111111101,-12,26,25,30,8,6,16384,5,3.576081464372384
16,Gen6_Ind683,0100010011111001110110011111011101,-16,25,25,28,8,6,32768,5,3.57605601505543
17,Gen9_Ind1116,0100110011011001111111011011101101,-12,23,25,27,7,6,131072,5,3.57605601505543
18,Gen9_Ind1122,0101010011011001110110011111011101,-8,23,25,28,8,6,32768,5,3.57605601505543
19,Gen9_Ind1132,0100010011101001110110010111011101,-16,24,25,28,6,6,32768,5,3.57605601505543
20,Gen9_Ind1175,1000001100001001110100011111101110,15,26,25,26,8,6,131072,0,3.5757421699264134
21,Gen9_Ind1041,0110110011101001110011011111100101,4,24,25,25,8,6,65536,5,3.575371846988937
22,Gen9_Ind1074,0110110011111001110011011111101101,4,25,25,25,8,6,131072,5,3.575371846988937
23,Gen9_Ind1123,0100010011111000110011011111010101,-16,25,23,25,8,6,16384,5,3.575371846988937
24,Gen9_Ind1174,0100010011101010110011111111011101,-16,24,27,25,7,6,32768,5,3.575371846988937
25,Gen9_Ind1184,0110110011111001110011011111100101,4,25,25,25,8,6,65536,5,3.575371846988937
26,Gen9_Ind1180,1000011011000001111000011011101101,17,22,9,30,7,6,131072,5,3.57495355914786
27,Gen9_Ind1082,0100010011011111011100011111110101,-16,23,19,7,8,6,32768,5,3.5662961184303392
28,Gen9_Ind1039,0100010011110100001111011111101101,-16,25,14,21,8,6,131072,5,3.5512439772091944
29,Gen9_Ind1067,0100010011110100001111010111111101,-16,25,14,21,6,6,4096,5,3.5512439772091944
30,Gen9_Ind1144,0100010011000010001111011111111101,-16,22,10,21,8,6,65536,5,3.550496795324723
31,Gen9_Ind1147,1000110100001001111000110011101101,20,26,25,30,4,6,131072,5,3.5455199004039035
32,Gen9_Ind1105,0101010100000100011000111111000100,-8,26,14,30,3,6,4096,4,3.535469653167894
33,Gen9_Ind1126,0100110100101100011000011011101100,-12,28,30,30,7,6,131072,4,3.535469653167894
