Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen1_Ind9,0100010011111001110111011111011101,-16,25,25,29,8,6,32768,5,3.576129536292714
2,Gen2_Ind181,1000110100100100011000011110101101,20,28,14,30,8,5,131072,5,3.5303859424521087
3,Gen1_Ind89,0111011101000000010010011110010000,9,30,6,24,8,5,16384,0,3.527819294326153
4,Gen1_Ind17,1000110100100100001111011110101101,20,28,14,21,8,5,131072,5,3.506799593063469
5,Gen1_Ind58,1000101011000011001111100010101101,19,22,12,21,9,5,131072,5,3.5059976076239736
6,Gen2_Ind155,1001000010101011110010100011000011,22,20,29,24,9,6,4096,3,3.37881887269478
7,Gen1_Ind65,0101000100001100010001011100010100,-10,26,30,23,8,3,16384,4,3.3587514417210493
8,Gen1_Ind25,0001011100001011011000010000011101,-39,26,28,30,5,3,32768,5,3.3420397660680425
9,Gen2_Ind216,0110110010011001110111111111010100,4,19,25,29,4,6,16384,4,3.330209915752407
10,Gen1_Ind6,0001111010101000011000100001000100,-35,20,22,30,9,4,4096,4,3.322869375270477
11,Gen2_Ind117,0001111010101011111000100001100100,-35,20,29,30,9,4,65536,4,3.322869375270477
12,Gen2_Ind164,0101010100000011010001000111000100,-8,26,12,23,2,6,4096,4,3.321607623143827
13,Gen2_Ind110,0010000010011000101110010100110101,-34,19,23,20,6,3,16384,5,3.313875058162327
14,Gen1_Ind37,0110110010010101110111100101010100,4,19,17,29,10,4,16384,4,3.279075955736595
15,Gen2_Ind222,0110110010000101001110100100001101,4,18,16,20,10,3,8192,5,3.248613097474304
16,Gen1_Ind98,1000100100111001101110001101001101,18,29,25,20,4,4,8192,5,3.230397412536313
17,Gen1_Ind71,0110000100101010110100011001001011,-2,28,27,26,7,4,8192,3,3.223662169810379
18,Gen2_Ind106,0111001010001001001101010000100101,7,18,24,19,5,3,65536,5,3.2017301042961637
