Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen81_Ind11108,1000101100101010100101011010011000,19,28,27,11,7,5,32768,0,3.888331467619986
2,Gen81_Ind11140,1001000011101001000101011010001000,22,24,24,11,7,5,8192,0,3.888331467619986
3,Gen83_Ind11426,1001000011101001000101011010001000,22,24,24,11,7,5,8192,0,3.888331467619986
4,Gen83_Ind11426,1001000011101001000101011010001000,22,24,24,11,7,5,8192,0,3.888331467619986
5,Gen85_Ind11652,1001000011101011000101011010101000,22,24,28,11,7,5,131072,0,3.888331467619986
6,Gen80_Ind10935,1000111101111010010101010110101000,21,16,26,27,6,5,131072,0,3.8882010913627245
7,Gen83_Ind11327,1000111101101011010101010110010000,21,19,28,27,6,5,16384,0,3.8882010913627245
8,Gen84_Ind11479,1000101100101010010101010110101000,19,28,26,27,6,5,131072,0,3.8882010913627245
9,Gen84_Ind11573,1000111100101001110101010110110000,21,28,25,27,6,5,4096,0,3.8882010913627245
10,Gen85_Ind11598,1000101100001010010101010110101000,19,26,26,27,6,5,131072,0,3.8882010913627245
11,Gen85_Ind11680,1000111101111010110101010110011000,21,22,27,27,6,5,32768,0,3.8882010913627245
12,Gen74_Ind10087,1001010100101110101101011110000000,6,28,12,19,8,5,4096,0,3.888194405636491
13,Gen77_Ind10567,1001000100101011010101101010000000,22,28,28,27,6,5,4096,0,3.888194405636491
14,Gen78_Ind10691,1101010011101011010010011010010000,-4,24,28,24,7,5,16384,0,3.888194405636491
15,Gen85_Ind11605,1000101011111001101110011110011000,19,25,25,20,8,5,32768,0,3.888194405636491
16,Gen84_Ind11475,1000111101111010010101010010101000,21,20,26,27,5,5,131072,0,3.888104150582636
17,Gen85_Ind11650,1000101100101001000110010010010000,19,28,24,12,5,5,16384,0,3.8880640385703256
18,Gen85_Ind11621,1000100101111010010101011110111000,18,28,26,27,8,5,8192,0,3.88785012181514
19,Gen85_Ind11669,1000101101111010010101011100011000,19,27,26,27,8,3,32768,0,3.8846475295847696
20,Gen85_Ind11684,1000101100001000110111011111011000,19,26,23,29,8,6,32768,0,3.882389855040116
21,Gen85_Ind11674,1001100011101010110000010010000000,-8,24,27,22,5,5,4096,0,3.8502852491982287
22,Gen85_Ind11714,1000100101101011110110010010011000,18,18,29,28,5,5,32768,0,3.837686676402677
23,Gen84_Ind11507,1000101101111010110101011110111000,19,11,27,27,8,5,4096,0,3.746162715761816
24,Gen85_Ind11596,1000100100101111101101010110001000,18,28,19,19,6,5,8192,0,3.7114990533512677
25,Gen85_Ind11649,1000001101111010101100011101001110,15,21,27,18,8,4,8192,3,3.6515817886593736
26,Gen85_Ind11704,1000111111101010110101011110011000,21,13,27,27,8,5,32768,0,3.6293136516914344
27,Gen85_Ind11633,1000011101000110111110011101011000,17,30,19,13,8,4,32768,0,3.5466682455795016
28,Gen85_Ind11625,1001000100000000010101011011000100,22,26,6,27,7,6,4096,4,3.535256848712727
29,Gen85_Ind11632,1000101101111100111001111010111110,19,22,12,11,6,5,8192,2,3.5253498070701954
30,Gen85_Ind11601,0110011101101011010000011010101101,1,28,28,22,7,5,131072,5,3.519582832666123
31,Gen84_Ind11491,1100110100101110110101011010010100,-33,28,18,27,7,5,16384,4,3.4786389411080583
32,Gen85_Ind11657,1000101011001010111010011010011100,19,22,27,29,7,5,32768,4,3.4778390848793617
33,Gen85_Ind11677,0000001011110000010000110010111100,-49,25,6,22,8,5,8192,4,3.467317477829461
34,Gen85_Ind11618,1000101011001011010000011010111100,19,22,28,22,7,5,4096,4,3.466477648571978
35,Gen85_Ind11668,1000101101001010111001111010111000,19,30,27,18,6,5,131072,0,3.436039823916535
