Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen71_Ind9705,1101010011101011010101011010010000,-31,24,28,27,7,5,16384,0,3.88785012181514
2,Gen50_Ind6853,1101001100011010110001010111001111,-27,27,27,23,6,6,8192,0,3.8825365074731937
3,Gen63_Ind8610,1011111100011011110000110111001000,17,27,29,22,5,6,8192,0,3.8825298412131537
4,Gen67_Ind9135,1001010100101010110101011111001000,-36,28,27,27,8,6,8192,0,3.8825298412131537
5,Gen73_Ind9954,1000011100011010010101011011010000,17,27,26,27,7,6,16384,0,3.8462673518090447
6,Gen66_Ind8954,1101010010101011010101011010010000,-9,20,28,27,7,5,16384,0,3.746162715761816
7,Gen67_Ind9136,1011111010101011001111011010010000,8,20,28,21,7,5,16384,0,3.746162715761816
8,Gen72_Ind9883,1101010010101011010001011010010000,-1,20,28,23,7,5,16384,0,3.746162715761816
9,Gen68_Ind9315,1000111010101011010101011001010000,21,20,28,27,7,4,16384,0,3.7441157916174763
10,Gen73_Ind9987,1000111010101011010101011001110000,21,20,28,27,7,4,65536,0,3.7441157916174763
11,Gen67_Ind9229,1111110100101000111010001010111110,21,28,23,12,3,5,8192,3,3.6689831246871525
12,Gen57_Ind7703,0111111100101010110101011110100000,13,28,27,27,8,5,65536,0,3.6592844381727914
13,Gen73_Ind10045,0111111101001011101111111010111000,13,30,29,21,1,5,8192,0,3.65928147733994
14,Gen73_Ind9994,0111111100101010000011010110100000,13,28,26,9,6,5,65536,0,3.659213379506764
15,Gen72_Ind9872,0111111100101010110101011111001000,13,28,27,27,8,6,8192,0,3.6588226061686724
16,Gen73_Ind10069,1101010010111001010001100010111000,-46,21,24,23,9,5,16384,0,3.617703689541885
17,Gen73_Ind9985,0011111011101111010001100011001101,-19,24,21,23,9,6,8192,5,3.571633341915266
18,Gen66_Ind8954,1101010010101011010101011010010000,3,20,28,27,7,5,16384,0,3.5407260277511803
19,Gen73_Ind10051,0111111010101010101111011010101000,13,20,27,21,7,5,131072,0,3.5407260277511803
20,Gen73_Ind9997,0111111010101000100100011011010000,13,20,23,10,7,6,16384,0,3.538556814927601
21,Gen73_Ind9961,0111001011100011010011011111101100,7,24,12,25,8,6,131072,4,3.534704229535232
22,Gen73_Ind10057,1101011011001001110011111011111100,-37,22,25,25,2,6,65536,4,3.5336630120203276
23,Gen73_Ind9981,0101111100000001111111010111101100,-3,26,9,9,6,6,131072,4,3.530603673393232
24,Gen72_Ind9854,0111100011101111110001100011001100,10,24,10,23,9,6,8192,4,3.530603673393232
25,Gen72_Ind9854,0111100011101111110001100011001100,10,24,17,23,9,6,8192,4,3.530603673393232
26,Gen73_Ind10014,0111111010101010010000011100100000,13,20,26,22,8,3,65536,0,3.5305402806011723
27,Gen73_Ind9968,0111001011101101011011011111101100,7,24,9,13,8,6,131072,4,3.523841767057634
28,Gen73_Ind9986,0111100100111111010000011111011100,10,29,13,22,8,6,32768,4,3.523841767057634
29,Gen73_Ind10050,0100111100011010101111110011110100,-11,27,27,21,2,6,8192,4,3.5077107673072465
30,Gen73_Ind9959,1011111101001101010101110110101100,7,30,19,27,7,5,131072,4,3.4786389411080583
31,Gen73_Ind9978,1101010100001011010101011010001000,16,26,28,27,7,5,8192,0,3.4786389411080583
32,Gen73_Ind9989,0111101010101010010101010011101000,11,20,26,27,5,6,131072,0,3.4641277588581425
33,Gen73_Ind10019,0111011100010000001110011111101100,9,27,6,20,8,6,131072,4,3.4628386656130745
34,Gen73_Ind10037,0111110010101000110000101011000000,12,20,23,22,3,6,4096,0,3.459755104913508
35,Gen73_Ind9967,1111111010101011010001011010100101,-45,20,28,23,7,5,65536,5,3.4541372552314296
36,Gen73_Ind9993,0111110111101100110001011010100000,12,15,30,23,7,5,65536,0,3.4541372552314296
37,Gen73_Ind10013,0111111101001010001111111110111100,13,30,26,21,7,5,8192,4,3.453264245064824
38,Gen73_Ind10025,0001001100001010010001111111100011,-41,26,26,23,1,6,65536,3,3.4433755396340766
39,Gen73_Ind9972,0001010101001000010011010010011100,-40,30,22,25,5,5,32768,4,3.4252944165935153
40,Gen73_Ind9957,0111100100101010111101011111110100,10,28,27,11,8,6,131072,4,3.386637202203994
41,Gen73_Ind9943,0111111101101010110101011110111101,13,22,27,27,8,5,131072,5,3.386403900901994
42,Gen73_Ind10000,0111110101100110101111011010111101,12,21,19,21,7,5,131072,5,3.382022799607543
43,Gen73_Ind9963,0111111100001010010111010100001100,13,26,26,29,6,3,8192,4,3.3630999300980116
44,Gen73_Ind10060,0101110100110100101101110010001100,-4,29,15,19,4,5,8192,4,3.355190628454422
45,Gen72_Ind9936,0111111100101110101101011110101100,13,28,10,19,8,5,131072,4,3.355190628454422
46,Gen73_Ind10030,0111111100111010010000011010011110,13,29,26,22,7,5,32768,3,3.3508426943398297
47,Gen73_Ind9988,1110110010101110110011110000111100,-17,20,13,25,10,3,16384,4,3.321844281169731
48,Gen73_Ind10038,0011111010101111110001011100000100,-19,20,20,23,8,3,4096,4,3.320000704743881
49,Gen72_Ind9893,0111111010101010010000011100100100,13,20,26,22,8,3,65536,4,3.31789383021462
50,Gen73_Ind10027,0100001010101011010011011110010110,-17,20,28,25,8,5,16384,5,3.3117395713956186
51,Gen73_Ind9991,1101101101001000110111001100111101,-13,30,23,29,4,3,16384,5,3.2450699637140143
52,Gen73_Ind10041,0101101100010010001101110010001101,-5,27,10,19,3,5,8192,5,3.212676963819783
53,Gen73_Ind10042,1111110110101010010000010011011110,-21,25,26,22,5,6,32768,4,3.2078459494560665
54,Gen73_Ind10032,1101101001110100110101011110101100,-16,17,15,27,8,5,131072,4,3.145731156371356
55,Gen73_Ind10006,0001010101011000010001011010111100,-40,11,22,23,7,5,131072,4,3.145562682491525
56,Gen73_Ind10021,1101001100011010110001010111001111,-14,27,27,23,6,6,8192,1,3.1387622470855807
57,Gen73_Ind10009,0111101100110011110101010011001110,11,29,13,27,5,6,8192,3,3.1273801135055255
58,Gen73_Ind10068,0011111011101110010111011010010010,-19,24,27,29,7,5,16384,2,3.1204318999915133
