Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen74_Ind10087,1001010100101110101101011110000000,-33,28,27,19,8,5,4096,0,3.888194405636491
2,Gen71_Ind9705,1101010011101011010101011010010000,-28,24,28,27,7,5,16384,0,3.88785012181514
3,Gen50_Ind6853,1101001100011010110001010111001111,-25,27,27,23,6,6,8192,3,3.8825365074731937
4,Gen63_Ind8610,1011111100011011110000110111001000,-2,27,29,22,8,6,8192,0,3.8825298412131537
5,Gen67_Ind9135,1001010100101010110101011111001000,0,28,27,27,8,6,8192,0,3.8825298412131537
6,Gen73_Ind9954,1000011100011010010101011011010000,17,27,26,27,7,6,16384,0,3.8462673518090447
7,Gen74_Ind10104,1000010110001010000010011111011000,16,25,26,8,8,6,32768,0,3.8461332392174206
8,Gen66_Ind8954,1101010010101011010101011010010000,2,20,28,27,7,5,16384,0,3.746162715761816
9,Gen67_Ind9136,1011111010101011001111011010010000,22,20,28,21,7,5,16384,0,3.746162715761816
10,Gen72_Ind9883,1101010010101011010001011010010000,6,20,28,23,7,5,16384,0,3.746162715761816
11,Gen68_Ind9315,1000111010101011010101011001010000,21,20,28,27,7,4,16384,0,3.7441157916174763
12,Gen73_Ind9987,1000111010101011010101011001110000,21,20,28,27,7,4,8192,0,3.7441157916174763
13,Gen74_Ind10185,0111111100101010000000011110111000,13,28,26,6,8,5,4096,0,3.659319968540737
14,Gen74_Ind10160,0111111100101011000011010110100000,13,28,28,9,6,5,65536,0,3.659213379506764
15,Gen74_Ind10099,0111111100101010000011010010101000,13,28,26,9,5,5,131072,0,3.6362090438588806
16,Gen74_Ind10113,0111111100111000100011010001110000,13,29,23,9,5,4,131072,0,3.620031905943903
17,Gen74_Ind10103,1111110100001010110101010011001110,12,26,27,27,5,6,8192,2,3.545300325877938
18,Gen74_Ind10078,0111111010101000111101011110010000,13,20,23,9,8,5,16384,0,3.5407426603396455
19,Gen74_Ind10086,0111111100101000110101011111101100,13,28,23,27,8,6,131072,4,3.535256848712727
20,Gen74_Ind10159,0111111100100010110011011111100100,13,28,11,25,8,6,65536,4,3.534704229535232
21,Gen74_Ind10125,0111101011101101010001011111000100,11,24,17,23,8,6,4096,4,3.530603673393232
22,Gen74_Ind10132,0111111111101011110000111110011101,13,24,29,22,5,5,32768,5,3.519582832666123
23,Gen74_Ind10200,1101001100010001001111100011000100,-13,27,8,21,9,6,4096,4,3.5077107673072465
24,Gen74_Ind10109,0111111101001010101111111110111101,13,30,27,21,10,5,131072,5,3.506799593063469
25,Gen74_Ind10174,0111100011101011010001010011011100,10,24,28,23,5,6,32768,4,3.495845562686822
26,Gen74_Ind10072,0111110010101000110101011011010000,12,20,23,27,7,6,16384,0,3.485523788677989
27,Gen74_Ind10150,1101010010101011010001011011000101,3,20,28,23,7,6,4096,5,3.4839744700847786
28,Gen74_Ind10090,0111111010101010110000011111100101,13,20,27,22,8,6,65536,5,3.4822656426856557
29,Gen74_Ind10171,0001010101001000010011010010011101,-40,30,22,25,5,5,32768,5,3.4795301840440764
30,Gen74_Ind10135,0001010101001011010011011010011100,-40,30,28,25,7,5,32768,4,3.4776304872225294
31,Gen74_Ind10146,0001010100011100010001011010010100,-40,27,30,23,7,5,16384,4,3.473439772907063
32,Gen74_Ind10074,0111101010100000010101010011101000,11,20,6,27,5,6,131072,0,3.4641277588581425
33,Gen74_Ind10100,1111111010101011010001011010101101,-25,20,28,23,7,5,131072,5,3.4541372552314296
34,Gen74_Ind10169,0111101010101000010101110111101000,11,20,22,27,3,6,131072,0,3.4295569363955827
35,Gen74_Ind10097,0011111011101011010111011010010011,-19,24,28,29,7,5,16384,3,3.3681343233561476
36,Gen74_Ind10179,0011111100011110010111011110010011,-19,27,15,29,8,5,16384,3,3.3681343233561476
37,Gen73_Ind9963,0111111100001010010111010100001100,13,26,26,29,6,3,8192,4,3.3630999300980116
38,Gen74_Ind10089,0111111101101010010101011100111100,13,15,26,27,8,3,32768,4,3.362732333645875
39,Gen74_Ind10195,1011111101001110110101001111101110,-37,30,30,27,4,6,131072,5,3.3506068513225373
40,Gen74_Ind10118,0111011110111111010000010100100000,9,29,14,22,6,3,65536,0,3.324838352760409
41,Gen74_Ind10164,1111001010101010010011011100100100,-46,20,26,25,8,3,65536,4,3.321844281169731
42,Gen74_Ind10142,0111110110101011110101011110100000,12,13,29,27,8,5,65536,0,3.296976037209031
43,Gen74_Ind10128,0110011100010000001100011111101100,1,27,6,18,8,6,131072,4,3.2889796333938164
44,Gen74_Ind10143,0001101100001010010001111011100011,-37,26,26,23,10,6,65536,3,3.2858396682842193
45,Gen74_Ind10196,0111111100101001001101110110101100,13,28,24,19,4,5,131072,4,3.2845867916251477
46,Gen74_Ind10137,1101010010001000010000010010010000,-4,18,22,22,5,5,16384,0,3.277490913966221
47,Gen74_Ind10134,0110110010101110110011110000101100,4,20,6,25,4,3,131072,4,3.2514625306723435
48,Gen74_Ind10124,0011111010001111111011011000101100,-19,18,28,10,7,3,131072,4,3.2114404808822328
49,Gen74_Ind10165,0111111011100011011000011111101000,13,24,12,30,8,6,131072,0,3.2010593058382857
50,Gen74_Ind10139,1111110101111000011000001011101110,18,17,22,30,3,6,131072,4,3.1509584219341784
51,Gen74_Ind10181,1101101001110100110101011110101100,-16,17,15,27,8,5,131072,4,3.145731156371356
52,Gen74_Ind10190,0111100011101111110001100011001010,10,24,22,23,9,6,8192,2,3.1388079942699774
53,Gen74_Ind10121,0111111100100100111101010110001000,13,28,15,16,6,5,8192,0,3.122543303112466
54,Gen74_Ind10217,0011111010111110110001100010010010,-19,21,15,23,9,5,16384,2,3.1026272713177656
55,Gen74_Ind10073,1101010110101011010000100010000000,-24,15,28,22,9,5,4096,0,3.1009508907572707
56,Gen74_Ind10213,0111111110111110001011010110100000,13,26,18,17,6,5,65536,0,3.014546494390171
57,Gen74_Ind10110,0111111100111110010010011010011110,13,29,22,24,7,5,32768,2,3.0144681299212204
58,Gen74_Ind10079,1011010001101011110101011010111100,-47,16,29,27,7,5,32768,4,3.009889886825353
59,Gen74_Ind10141,0111111111101010110101011110110101,13,23,27,27,8,5,4096,5,2.879583302027713
60,Gen74_Ind10216,1101010011101001000111011010101010,14,24,24,13,7,5,131072,2,2.772412427532523
61,Gen74_Ind10082,0011111100111010100101011010001010,-19,29,27,11,7,5,8192,2,2.721512398315519
62,Gen74_Ind10117,0111011000111010010100010111011000,9,13,26,26,6,6,32768,0,2.497593526628049
63,Gen74_Ind10209,0110111110101010001111110011110000,5,23,26,21,10,6,4096,0,2.46527488186019
64,Gen74_Ind10108,0111011010111011100101010101110000,9,21,29,11,6,4,4096,0,2.3696581767575706
65,Gen74_Ind10212,0101101100100011000101100010001101,-5,28,12,11,9,5,8192,5,2.347805208525307
66,Gen74_Ind10175,1011111101001101000101110110101100,12,30,15,11,1,5,131072,4,2.342812517807467
67,Gen74_Ind10075,0110101100111000111011110101110110,3,29,23,29,5,4,16384,0,2.255443117138045
68,Gen74_Ind10107,1101010011100010000000011011010010,4,24,10,6,7,6,16384,2,2.227803710695046
69,Gen74_Ind10189,0111101010101000100100001011010000,11,20,23,10,3,6,16384,0,2.193244846899459
70,Gen74_Ind10208,1110110110011010110000010011011110,-35,21,27,22,5,6,32768,4,2.190512563553996
71,Gen74_Ind10119,0101110100111010000011110010100100,-4,29,26,9,3,5,65536,4,2.1409699492226224
72,Gen74_Ind10114,0111101100101010011010010010100110,11,28,26,20,5,5,65536,1,2.0622572085602124
73,Gen74_Ind10083,1001010011101110010111011111000000,-41,24,27,29,8,6,4096,0,0.9999754566283244
74,Gen74_Ind10093,1101010010111001010001110011111001,-22,21,24,23,1,6,8192,1,0.9999754566283244
75,Gen74_Ind10094,0101101100010010001101100011001000,-5,27,10,19,9,6,8192,0,0.9999754566283244
76,Gen74_Ind10098,1111111010101010001111001110010000,-21,20,26,21,4,5,16384,0,0.9999754566283244
77,Gen74_Ind10129,0011011010101000101100011011110000,-23,20,23,18,7,6,4096,0,0.9999754566283244
78,Gen74_Ind10133,0111110100011100101011011011111001,12,27,20,17,7,6,8192,1,0.9999754566283244
79,Gen74_Ind10138,1101010100001011110101011010001000,3,26,29,27,7,5,8192,0,0.9999754566283244
80,Gen74_Ind10140,1101111100101010110101011111001000,-19,28,27,27,8,6,8192,0,0.9999754566283244
81,Gen74_Ind10147,1101010010101011010101011011111000,10,20,28,27,7,6,131072,0,0.9999754566283244
82,Gen74_Ind10151,0011111111101111010001100010010000,-19,13,7,23,9,5,16384,0,0.9999754566283244
83,Gen74_Ind10154,1101010010111011010010100010111000,13,21,28,24,9,5,32768,0,0.9999754566283244
84,Gen74_Ind10155,1011111110101001001011011010010000,0,28,24,17,7,5,16384,0,0.9999754566283244
85,Gen74_Ind10158,0011111110101111111101011100001000,-19,20,8,25,8,3,8192,0,0.9999754566283244
86,Gen74_Ind10168,0010101110111000111010010001110110,-29,29,23,8,5,4,16384,1,0.9999754566283244
87,Gen74_Ind10170,1100111010101011010001011001010000,21,20,28,23,7,4,16384,0,0.9999754566283244
88,Gen74_Ind10173,1111110110101111110000100011001110,-35,20,21,22,9,6,8192,2,0.9999754566283244
89,Gen74_Ind10176,1100110101001011000101011010001000,8,30,28,11,7,5,8192,0,0.9999754566283244
90,Gen74_Ind10183,1110111100101100111010001010110110,18,28,17,24,3,5,131072,3,0.9999754566283244
91,Gen74_Ind10186,0010101100011111001011010110100110,-29,27,16,17,6,5,65536,5,0.9999754566283244
92,Gen74_Ind10191,1101101100001010110001010111001111,-21,26,27,23,6,6,8192,3,0.9999754566283244
93,Gen74_Ind10192,0101111100101010110101001111001000,-3,28,27,27,4,6,8192,0,0.9999754566283244
94,Gen74_Ind10199,0110011100010010000110011111101000,1,27,10,12,8,6,131072,0,0.9999754566283244
95,Gen74_Ind10201,1101010010101011110101011010010000,-35,20,29,27,7,5,16384,0,0.9999754566283244
96,Gen74_Ind10202,0101111100000001101111010111001000,-3,26,9,21,6,6,8192,0,0.9999754566283244
97,Gen74_Ind10203,0111001100010011010011011111101111,7,27,12,25,8,6,131072,3,0.9999754566283244
98,Gen74_Ind10205,1101001011101010111001010111000110,21,24,27,9,6,6,4096,2,0.9999754566283244
99,Gen74_Ind10161,0001111110111101101011010111001110,-35,28,18,17,6,6,8192,0,0.9999522410341939
100,Gen74_Ind10180,1011111111101011010000110111001000,-14,11,28,22,6,6,8192,0,0.9999064763057831
