Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen74_Ind10087,1001010100101110101101011110000000,-37,28,6,19,8,5,4096,0,3.888194405636491
2,Gen77_Ind10567,1001000100101011010101101010000000,22,28,28,27,8,5,4096,0,3.888194405636491
3,Gen78_Ind10691,1101010011101011010010011010010000,8,24,28,24,7,5,16384,0,3.888194405636491
4,Gen79_Ind10790,1000101101101011010110011110011000,19,20,28,28,8,5,32768,0,3.888194405636491
5,Gen79_Ind10791,1000101100101010110101011110101000,19,28,27,27,8,5,131072,0,3.888194405636491
6,Gen79_Ind10801,1000101011101011010010011010010000,19,24,28,24,7,5,16384,0,3.888194405636491
7,Gen79_Ind10902,1000101101001011110101011010010000,19,30,29,27,7,5,16384,0,3.888194405636491
8,Gen79_Ind10849,1001000011101011000101010010001000,22,24,28,11,5,5,8192,0,3.8880138997187905
9,Gen71_Ind9705,1101010011101011010101011010010000,-22,24,28,27,7,5,16384,0,3.88785012181514
10,Gen79_Ind10839,1000110100101010110010011101101000,20,28,27,24,8,4,131072,0,3.8860294401963253
11,Gen77_Ind10614,1000110100011011110111011001001000,20,27,29,29,7,4,8192,0,3.8859459635953697
12,Gen76_Ind10425,1000101100101000110101011101101000,19,28,23,27,8,4,131072,0,3.8859259297447872
13,Gen75_Ind10232,1000111101111011010101010101101000,21,28,28,27,6,4,131072,0,3.8858825237771595
14,Gen75_Ind10232,1000111101111011010101010101101000,21,13,28,27,6,4,131072,0,3.8858825237771595
15,Gen77_Ind10554,1000111100101010101101111001010000,21,28,27,19,6,4,16384,0,3.8854351649239107
16,Gen79_Ind10878,1000111100101000101100111000101000,21,28,23,18,4,3,131072,0,3.8844873716442847
17,Gen76_Ind10480,1000110100101010100010011111001000,20,28,27,8,8,6,8192,0,3.8826631707635353
18,Gen78_Ind10739,1000110100101010000010011111001000,20,28,26,8,8,6,8192,0,3.8826631707635353
19,Gen79_Ind10846,1000110100101010100010011111001000,20,28,27,8,8,6,8192,0,3.8826631707635353
20,Gen79_Ind10907,1000010100101011000010011010010000,16,28,28,8,7,5,16384,0,3.850275415251279
21,Gen79_Ind10807,1000010011111110011101011110000000,16,25,11,12,8,5,4096,0,3.8303830810797077
22,Gen79_Ind10824,1000010100110111101010011111111000,16,29,21,16,8,6,65536,0,3.7601601343598783
