Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen42_Ind5580,1000110011101100011011101110110000,20,24,30,20,2,5,65536,0,3.888331467619986
2,Gen36_Ind4718,1000101110111011011100011110101000,19,10,28,10,8,5,131072,0,3.8882244915856066
3,Gen40_Ind5339,1000101011101001000011011110001000,19,24,24,9,8,5,8192,0,3.8882244915856066
4,Gen41_Ind5498,1000110011111001100011011110000000,20,25,25,9,8,5,4096,0,3.8882244915856066
5,Gen44_Ind5806,1000110011101001000011011110000000,20,24,24,9,8,5,4096,0,3.8882244915856066
6,Gen44_Ind5807,1000101011111001100011011110001000,19,25,25,9,8,5,8192,0,3.8882244915856066
7,Gen46_Ind6148,1000110011101010100011011110000000,20,24,27,9,8,5,4096,0,3.8882244915856066
8,Gen40_Ind5319,1000110011101001010111101110001000,20,24,24,29,7,5,8192,0,3.8882010913627245
9,Gen41_Ind5437,1000111110101001010111010110100000,21,17,24,29,6,5,65536,0,3.8882010913627245
10,Gen41_Ind5437,1000111110101001010111010110100000,21,28,24,29,6,5,65536,0,3.8882010913627245
11,Gen48_Ind6366,1000111110101001010111010110100000,21,22,24,29,6,5,65536,0,3.8882010913627245
12,Gen48_Ind6367,1000111110101001010111010110100000,21,19,24,29,6,5,65536,0,3.8882010913627245
13,Gen48_Ind6431,1000110111111001111001010110001000,20,21,25,8,6,5,8192,0,3.8882010913627245
14,Gen48_Ind6408,1000111111101101110010100110110000,21,12,9,24,10,5,32768,0,3.888194405636491
15,Gen48_Ind6444,1000110011101001110011011010000000,20,24,25,25,7,5,4096,0,3.888194405636491
16,Gen48_Ind6432,1000101110001001110111101010100000,19,19,25,29,5,5,65536,0,3.888104150582636
17,Gen48_Ind6395,1000110111111000101010011110010000,20,27,23,16,8,5,16384,0,3.888067381206407
18,Gen48_Ind6460,1000111011101011100001010110000000,21,24,29,7,6,5,4096,0,3.8880038721036594
19,Gen48_Ind6443,1000100011101010110011010110001000,18,24,27,25,6,5,8192,0,3.887843437295829
20,Gen48_Ind6384,1101101110001001000011011110100000,-41,19,24,9,8,5,65536,0,3.887820041659252
21,Gen48_Ind6413,1000110011101001000010011111101000,20,24,24,8,8,6,131072,0,3.8826631707635353
22,Gen48_Ind6364,1000011101111001011100010110100000,17,30,24,26,6,5,65536,0,3.8504327644307312
23,Gen48_Ind6375,1000010110111011110011111110000000,16,24,29,25,6,5,4096,0,3.8504294861916506
24,Gen48_Ind6440,1000010100111011110011010010000000,16,29,29,25,5,5,4096,0,3.8502852491982287
25,Gen48_Ind6430,1000010011111011110010011100000000,16,25,29,24,8,3,4096,0,3.8487714129368222
26,Gen47_Ind6244,1000111111101001010111010100100000,21,25,24,29,6,3,65536,0,3.7425510944646594
27,Gen48_Ind6414,1000111010101001101011011111000000,21,20,25,17,8,6,4096,0,3.7388258792347573
28,Gen48_Ind6418,1000110010101001110111011111000000,20,20,25,29,8,6,4096,0,3.7388258792347573
29,Gen47_Ind6274,1000011111101001111000011110100000,17,19,25,30,8,5,65536,0,3.7170417821437143
30,Gen48_Ind6409,1000010010101001010110101101001000,16,20,24,28,3,4,8192,0,3.714892278272641
31,Gen48_Ind6389,1000001101111001000111010100100000,15,22,24,13,6,3,65536,0,3.6506945408636073
32,Gen48_Ind6442,1000110010011001110100011110000000,20,19,25,26,8,5,4096,0,3.6293136516914344
33,Gen48_Ind6368,1010111110111000010111011110110101,-23,27,22,29,8,5,32768,5,3.53039972209537
34,Gen48_Ind6346,1110110011100001010111010010000101,-24,24,8,29,5,5,4096,5,3.481335479485693
35,Gen48_Ind6394,1000110011101001011100011110000100,20,24,24,14,8,5,4096,4,3.4789172382174387
36,Gen48_Ind6433,1101111110101001110111011110110100,-14,24,25,29,8,5,8192,4,3.4789172382174387
37,Gen48_Ind6446,1000111110101001010111010110100100,21,11,24,29,6,5,65536,4,3.4789172382174387
38,Gen48_Ind6475,1001110011110001110101011110001110,17,25,9,27,8,5,8192,4,3.4786389411080583
39,Gen48_Ind6342,1001100011110001010100111110100110,-6,25,8,26,3,5,65536,0,3.478304508302947
40,Gen48_Ind6343,1000111100100101110111010110100000,21,28,17,29,6,5,65536,0,3.396602717585597
41,Gen48_Ind6340,1010111010111010011101110010000101,9,21,26,29,9,5,4096,5,3.3959778361984228
42,Gen48_Ind6401,1001000011110001110100011100100100,22,25,9,26,8,3,65536,4,3.362497314088452
43,Gen48_Ind6426,1001100011100000110100011100100100,-50,24,7,26,8,3,65536,4,3.362497314088452
44,Gen48_Ind6452,1100001011011011110110001110000011,-31,23,29,28,4,5,4096,3,3.223747192360798
45,Gen48_Ind6378,1000110011011101010010001110000011,20,23,25,24,4,5,4096,3,3.221244352577248
46,Gen48_Ind6472,1000100011111100011011101110110000,18,25,30,10,3,5,4096,0,3.1921638907103516
47,Gen48_Ind6402,1001110010000001110011000110010101,0,18,9,25,2,5,16384,5,3.145689583217406
48,Gen48_Ind6371,1000110111101001010111010101100010,20,25,24,29,6,4,65536,2,3.086148857287721
49,Gen48_Ind6347,1001111011101001011111001001001100,1,24,24,22,3,4,8192,4,3.0858393082799522
50,Gen48_Ind6352,1000100010101001010111110110100010,18,20,24,29,4,5,65536,2,3.073524774438032
51,Gen48_Ind6447,0001100010101001110111011110100110,-38,20,25,29,8,5,65536,5,3.073503886652993
52,Gen48_Ind6476,1001100111101001010111101100100100,-45,28,24,29,2,3,65536,4,3.0719151586699427
53,Gen48_Ind6459,1000100010100001010111011110100000,18,20,8,29,8,5,65536,0,3.0539961981166157
54,Gen48_Ind6380,1000000110111011110111100101110000,14,24,29,29,10,4,16384,0,3.034838440389936
55,Gen48_Ind6390,1100010110101001110101011110010010,-32,20,25,27,8,5,16384,2,3.0261794083068296
56,Gen48_Ind6468,1000110010011000010111011110000010,20,19,22,29,8,5,4096,2,3.0258736738997785
57,Gen48_Ind6435,1001110010000000110010000100000101,-44,18,7,24,2,3,4096,5,2.9889193417166364
58,Gen48_Ind6412,1000101010110011011100001100000000,19,21,12,20,4,3,4096,0,2.870800200337323
59,Gen48_Ind6456,1000101111111101110111101010001100,19,18,28,29,6,5,8192,4,2.8407292877786006
60,Gen48_Ind6464,1000110110111001000011011111000000,20,21,24,9,8,6,4096,0,2.736456416626782
