Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen42_Ind5580,1000110011101100011011101110110000,20,24,30,16,3,5,4096,0,3.888331467619986
2,Gen36_Ind4718,1000101110111011011100011110101000,19,30,28,20,8,5,131072,0,3.8882244915856066
3,Gen40_Ind5339,1000101011101001000011011110001000,19,24,24,9,8,5,8192,0,3.8882244915856066
4,Gen41_Ind5498,1000110011111001100011011110000000,20,25,25,9,8,5,4096,0,3.8882244915856066
5,Gen44_Ind5806,1000110011101001000011011110000000,20,24,24,9,8,5,4096,0,3.8882244915856066
6,Gen44_Ind5807,1000101011111001100011011110001000,19,25,25,9,8,5,8192,0,3.8882244915856066
7,Gen46_Ind6148,1000110011101010100011011110000000,20,24,27,9,8,5,4096,0,3.8882244915856066
8,Gen40_Ind5319,1000110011101001010111101110001000,20,24,24,29,1,5,8192,0,3.8882010913627245
9,Gen41_Ind5437,1000111110101001010111010110100000,21,12,24,29,6,5,65536,0,3.8882010913627245
10,Gen41_Ind5437,1000111110101001010111010110100000,21,24,24,29,6,5,65536,0,3.8882010913627245
11,Gen47_Ind6327,1000101011111001010100010110101000,19,25,24,26,6,5,131072,0,3.8882010913627245
12,Gen47_Ind6218,1000110011111100011011100110110000,20,25,30,17,10,5,32768,0,3.888194405636491
13,Gen47_Ind6280,1000110011101001110011011110000000,20,24,25,25,8,5,4096,0,3.888194405636491
14,Gen47_Ind6311,1011101100001100011100011110100000,-47,26,30,13,8,5,65536,0,3.888194405636491
15,Gen47_Ind6338,1000101011101011001010011110101000,19,24,28,16,8,5,131072,0,3.888194405636491
16,Gen47_Ind6312,1000110011101010111011101110110000,20,24,27,18,3,5,8192,0,3.888104150582636
17,Gen47_Ind6322,1000110110111101010010100101110000,20,12,17,24,10,4,4096,0,3.8860294401963253
18,Gen47_Ind6257,1100111101101011011100010100011000,-2,29,28,8,6,3,32768,0,3.8846108255569454
19,Gen47_Ind6258,1000110011101101010110010111100000,20,24,29,28,6,6,65536,0,3.8825298412131537
20,Gen47_Ind6313,1000110011001000010110010111100000,20,22,22,28,6,6,65536,0,3.8655422321105757
21,Gen47_Ind6206,1101100110101001011110111110100000,-39,11,24,17,3,5,65536,0,3.850121356640392
22,Gen47_Ind6339,1000010110111011110011111110000000,16,10,29,25,10,5,4096,0,3.8490432914654553
23,Gen47_Ind6295,1000101110011001010110011110100000,19,29,24,28,8,5,65536,0,3.8385628947846415
24,Gen46_Ind6096,1000110010101011110111011010100000,20,20,29,29,7,5,65536,0,3.746162715761816
25,Gen47_Ind6279,1000111010101001100011011111000000,21,20,25,9,8,6,4096,0,3.7389711596651996
26,Gen47_Ind6237,1000010010101001111011011110001000,16,20,25,15,8,5,8192,0,3.7170356720753124
27,Gen47_Ind6330,1000001100111011011100111110100000,15,29,28,27,9,5,65536,0,3.6592844381727914
28,Gen47_Ind6212,1010110011101001000011011110000000,22,24,24,9,8,5,4096,0,3.659248908494807
29,Gen47_Ind6219,1000000011101001010100010111100000,14,24,24,26,6,6,65536,0,3.6586154117473844
30,Gen47_Ind6326,1000110010011011000010011010001000,20,19,28,8,7,5,8192,0,3.6293602528236413
31,Gen47_Ind6275,1000100010011010010100011110001000,18,19,26,26,8,5,8192,0,3.629316564227137
32,Gen47_Ind6292,1000101010011011010100011110101000,19,19,28,26,8,5,131072,0,3.6293136516914344
33,Gen47_Ind6298,1000101110111010001100011111101000,19,21,26,18,8,6,131072,0,3.6202260592524995
34,Gen47_Ind6286,1010111110111001010111011110110101,-8,28,24,29,8,5,4096,5,3.5041883717380404
35,Gen47_Ind6210,1000110111101000101010011110010000,20,12,23,16,8,5,16384,0,3.4971106758458994
36,Gen47_Ind6285,1000110110001001111001010110100000,20,25,25,6,6,5,65536,0,3.4971106758458994
37,Gen47_Ind6317,1000110110111000011101010010000101,20,14,22,6,5,5,4096,5,3.4598900943370965
38,Gen47_Ind6211,1001110011101001010111101110001100,-7,24,24,29,6,5,8192,4,3.4258367080418815
39,Gen47_Ind6278,1010110011101001010111011001000101,-9,24,24,29,7,4,4096,5,3.424290722414459
40,Gen47_Ind6319,1001100011110001110100011100100100,11,25,9,26,8,3,65536,4,3.362497314088452
41,Gen47_Ind6287,1100110010111000010111010100000100,18,21,22,29,6,3,4096,4,3.3495844214711377
42,Gen47_Ind6207,1000110011101001001101010100000101,20,24,24,19,6,3,4096,5,3.34669917784701
43,Gen47_Ind6244,1000111111101001010111010100100000,21,27,24,29,6,3,65536,0,3.3369820662379683
44,Gen47_Ind6267,1000100010101001010111010110100110,18,20,24,29,6,5,65536,2,3.312789983899347
45,Gen47_Ind6307,1001111110101001110111011110110101,-28,26,25,29,8,5,16384,5,3.296976037209031
