Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen36_Ind4718,1000101110111011011100011110101000,19,20,28,15,8,5,131072,0,3.8882244915856066
2,Gen23_Ind3038,1000110110001001110111011110000000,20,16,25,29,8,5,4096,0,3.888194405636491
3,Gen23_Ind3038,1000110110001001110111011110000000,20,11,25,29,8,5,4096,0,3.888194405636491
4,Gen30_Ind3955,1000110110101001101011011110100000,20,27,25,17,8,5,65536,0,3.888194405636491
5,Gen33_Ind4308,1000101110101001001011011110100000,19,12,24,17,8,5,65536,0,3.888194405636491
6,Gen33_Ind4413,1000101110101001011100011110101000,19,27,24,22,8,5,131072,0,3.888194405636491
7,Gen34_Ind4549,1000110110101001101011011110100000,20,18,25,17,8,5,65536,0,3.888194405636491
8,Gen36_Ind4718,1000101110111011011100011110101000,19,11,28,16,8,5,131072,0,3.888194405636491
9,Gen35_Ind4692,1000111110101001111110011110001000,21,12,25,13,8,5,8192,0,3.888194405636491
10,Gen36_Ind4830,1000110100001001001011011110100111,20,26,24,17,8,5,65536,3,3.888194405636491
11,Gen36_Ind4847,1000110011111001010111101110000000,20,25,24,29,8,5,4096,0,3.888194405636491
12,Gen39_Ind5126,1000110011101001010011101110001000,20,24,24,25,6,5,8192,0,3.888194405636491
13,Gen39_Ind5171,1000110110001001110011011110000000,20,22,25,25,8,5,4096,0,3.888194405636491
14,Gen39_Ind5195,1000101100001001110111011001000000,19,26,25,29,7,4,4096,0,3.8859459635953697
15,Gen39_Ind5169,1000110100001001101011010101000000,20,26,25,17,6,4,4096,0,3.8858825237771595
16,Gen39_Ind5161,1000111011111001100111011111100000,21,25,25,13,8,6,65536,0,3.882593171607803
17,Gen39_Ind5194,1000110011001001110011010111000000,20,22,25,25,6,6,4096,0,3.8811271028695056
18,Gen39_Ind5220,1000110100101000001111010110100000,20,28,22,21,6,5,65536,0,3.86945484475961
19,Gen39_Ind5257,1000100010111001110101101110000000,18,21,25,27,9,5,4096,0,3.837989561675224
20,Gen39_Ind5209,1000110010111001110011001110000000,20,21,25,25,4,5,4096,0,3.8117936900732268
21,Gen39_Ind5246,1000010010101001101011011100100000,16,20,25,17,8,3,65536,0,3.7148495576675074
22,Gen39_Ind5190,1000101110101001011100011110101000,19,15,24,18,8,5,131072,0,3.6293136516914344
23,Gen39_Ind5125,1100100011111100110111011111100101,-37,25,12,29,8,6,65536,5,3.576129536292714
24,Gen39_Ind5172,1000101111101110110011010111101101,19,12,19,25,6,6,131072,5,3.575371846988937
25,Gen39_Ind5206,1011101011101110110011010111101101,12,24,15,25,6,6,131072,5,3.575371846988937
26,Gen39_Ind5207,1110110101101011110111101110100101,-7,15,29,29,5,5,65536,5,3.53039972209537
27,Gen38_Ind5087,1000101011101101110111011110100101,19,24,24,29,8,5,65536,5,3.53039972209537
28,Gen39_Ind5136,1000110011110111110110011110111101,20,25,21,28,8,5,65536,5,3.530325313299642
29,Gen39_Ind5165,1000000011111000011111001011101000,14,25,22,14,3,6,131072,0,3.5303225574785544
30,Gen39_Ind5197,1010110011111000110011010110101101,8,25,23,25,6,5,131072,5,3.5293279871141343
31,Gen39_Ind5139,1000110011101000010111111111100101,20,24,22,29,4,6,65536,5,3.5005321433961973
32,Gen39_Ind5223,1000111011111000110111001111000101,21,25,23,29,4,6,4096,5,3.5005321433961973
33,Gen39_Ind5149,1000100011101100110011010010101101,18,24,14,25,5,5,131072,5,3.4795301840440764
34,Gen39_Ind5232,1000101011011110110011010110101111,19,23,17,25,6,5,131072,4,3.4776304872225294
35,Gen39_Ind5143,0000011010111001010111101111010101,-47,21,24,29,8,6,16384,5,3.4274048699896174
36,Gen39_Ind5121,1000011011101000011111011101100101,17,24,22,30,8,4,65536,5,3.424295907952401
37,Gen39_Ind5188,1000100011111001011011101101101101,18,25,24,22,7,4,131072,5,3.4202740608699793
38,Gen39_Ind5164,1001101111001110001101101011111101,9,29,16,19,10,6,8192,5,3.416664274306505
39,Gen39_Ind5222,1100110011011001010011011110100011,-5,23,24,25,8,5,65536,3,3.3662139671424405
