Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen15_Ind1956,1001110110001011011110001110000000,2,24,28,27,4,5,4096,0,3.843181860671438
2,Gen1_Ind9,0100010011111001110111011111011101,-16,25,25,29,8,6,32768,5,3.576129536292714
3,Gen5_Ind583,0110110011111001111100011111101101,4,25,25,17,8,6,131072,5,3.576129536292714
4,Gen8_Ind904,0100010011111001111100011111101101,-16,25,25,13,8,6,131072,5,3.576129536292714
5,Gen9_Ind1173,0100110011110010010111011111101101,-12,25,10,29,8,6,131072,5,3.576129536292714
6,Gen12_Ind1495,0110110011111001111100011111101101,4,25,25,7,8,6,131072,5,3.576129536292714
7,Gen12_Ind1499,0100110100110010010111011111101101,-12,29,10,29,8,6,131072,5,3.576129536292714
8,Gen12_Ind1550,0100010011111001111100011011101101,-16,25,25,9,7,6,131072,5,3.576129536292714
9,Gen13_Ind1581,0101010011101000110111011111101101,-8,24,23,29,8,6,131072,5,3.576129536292714
10,Gen13_Ind1654,0110110011110100010111011011001101,4,25,14,29,7,6,8192,5,3.576129536292714
11,Gen9_Ind1173,0100110011110010010111011111101101,-12,25,10,29,8,6,131072,5,3.576129536292714
12,Gen13_Ind1654,0110110011110100010111011011001101,4,25,14,29,7,6,8192,5,3.576129536292714
13,Gen17_Ind2204,0111010011101010110111011111100101,8,24,27,29,8,6,65536,5,3.576129536292714
14,Gen17_Ind2205,0100110100010010010111011111101101,-12,27,10,29,8,6,131072,5,3.576129536292714
15,Gen17_Ind2165,0111000011111001111000011111101101,6,25,25,30,8,6,131072,5,3.576081464372384
16,Gen17_Ind2201,0100110011101010111000111111101101,-12,24,27,30,3,6,131072,5,3.576081464372384
17,Gen17_Ind2229,0101010011110010011000010111100101,-8,25,10,30,6,6,65536,5,3.576081464372384
18,Gen17_Ind2139,0101010011101000110110111111101101,-8,24,23,28,7,6,131072,5,3.57605601505543
19,Gen17_Ind2167,0100010011111001111100011011101101,-16,25,25,27,7,6,131072,5,3.57605601505543
20,Gen17_Ind2157,1000011100000010010101011111001101,17,26,10,27,8,6,8192,5,3.576002289909139
21,Gen17_Ind2140,1110010011111001111100011111101101,-46,25,25,23,8,6,131072,5,3.5757421699264134
22,Gen17_Ind2238,0101100100011000110100111111001101,-6,27,23,26,6,6,8192,5,3.5757421699264134
23,Gen17_Ind2242,0010110011101101011101011111110111,-28,24,13,7,8,6,4096,2,3.5757421699264134
24,Gen17_Ind2236,0100110011101000110010011111100101,-12,24,23,24,8,6,65536,5,3.574193543288293
25,Gen16_Ind2028,0111110011001011110001011011101101,12,22,29,23,7,6,131072,5,3.570558981594133
26,Gen17_Ind2149,0011010011110001110000011111111101,-24,25,9,22,8,6,8192,5,3.5662961184303392
27,Gen17_Ind2159,0111110011001011110000011011101101,12,22,29,22,7,6,131072,5,3.5653458251311236
28,Gen17_Ind2221,0100000111100001010001010011100101,-18,16,8,23,5,6,65536,5,3.5404128098500696
29,Gen17_Ind2129,0100000010111001110000011111101101,-18,21,25,22,8,6,131072,5,3.53790352484319
30,Gen16_Ind2042,0110110011011011110111011011011100,4,23,29,29,7,6,32768,4,3.535411613048478
31,Gen16_Ind2065,0100110011110010010100011111101100,-12,25,10,26,8,6,131072,4,3.5350634123463545
32,Gen17_Ind2160,1100110011111010111010110011001100,-24,25,27,29,6,6,8192,4,3.5334642285671425
33,Gen16_Ind2037,0100111011110010010110010110001101,-11,25,10,28,6,5,8192,5,3.530325313299642
34,Gen17_Ind2153,0010110011110000010000010110001101,-28,25,6,22,6,5,8192,5,3.519582832666123
35,Gen17_Ind2187,0100000011100001010000011010100101,-18,24,8,22,7,5,65536,5,3.519582832666123
36,Gen17_Ind2170,0101110011110000101111111111111100,-4,25,7,21,6,6,8192,4,3.5077107673072465
37,Gen17_Ind2144,0100110011111001110110010011111110,-12,25,25,28,5,6,131072,2,3.5013316300855495
38,Gen17_Ind2211,0100000011100010010110010011111100,-18,24,10,28,5,6,32768,4,3.5013316300855495
39,Gen17_Ind2168,0100000011111001010100111111011100,-18,25,24,26,8,6,32768,4,3.500838344304832
40,Gen17_Ind2148,0010110100100101010100001111101101,-28,28,16,26,4,6,131072,5,3.5001501448046026
41,Gen17_Ind2219,0000110110001001111000111111100101,-44,17,25,30,8,6,65536,5,3.48559363443963
42,Gen17_Ind2174,0000011100001011110110010010101101,-47,26,29,28,5,5,131072,5,3.481276523353637
43,Gen17_Ind2230,0111010111001001110110111110101100,8,19,25,28,7,5,131072,4,3.4788476597656306
44,Gen17_Ind2164,0100110011110010010101011110101100,-12,25,10,27,8,5,131072,4,3.4786389411080583
45,Gen17_Ind2137,1100110111011000110110001111111101,11,29,23,28,4,6,131072,5,3.4756954664891864
46,Gen17_Ind2161,0101111011101100110110111111100101,-3,24,28,28,4,6,65536,5,3.448698034030242
47,Gen17_Ind2169,1100000011110010110100110011001101,1,25,11,26,4,6,8192,5,3.448414032792185
48,Gen17_Ind2210,0110110011111001111100011111101101,4,25,25,22,8,6,131072,5,3.4257329069184355
49,Gen17_Ind2132,1010110100100100010110011101101101,-7,28,14,28,8,4,131072,5,3.4240444274514408
50,Gen17_Ind2243,0101000011111000101101010011100101,-10,25,23,19,5,6,65536,5,3.416664274306505
51,Gen17_Ind2125,1011110110001011011110001110000101,-22,14,28,24,4,5,4096,5,3.3653698041348887
52,Gen17_Ind2215,1000110100100001010000101011101101,20,28,8,22,10,6,131072,5,3.285204758013257
53,Gen17_Ind2176,0101010001111010110111011111100100,-8,17,27,29,8,6,65536,4,3.1519795987067285
54,Gen17_Ind2181,0100110001111001111110011111100111,-12,17,25,21,8,6,65536,1,3.151918089764775
55,Gen17_Ind2202,0011010001111001110001011101111101,-24,17,25,23,8,4,16384,5,3.1478331260297026
56,Gen17_Ind2172,0110110110001011011110001111000000,4,25,28,10,4,6,4096,0,3.139960827686952
57,Gen17_Ind2145,0100000110000010111000111011101110,-18,20,11,30,2,6,131072,4,3.1237036356566072
58,Gen17_Ind2231,1110101011111011110001111111101111,-16,25,29,23,2,6,131072,1,3.1134137509431468
59,Gen17_Ind2152,0100111101100001011010000110101101,-11,20,8,6,2,5,131072,5,3.113298013682693
60,Gen17_Ind2200,1100110011111001111111111010001100,-37,25,25,6,2,5,8192,4,3.051984686409492
61,Gen17_Ind2189,0000000110101011111010010111101101,-50,12,29,24,6,6,131072,5,3.0134196437197867
62,Gen17_Ind2180,0000111011111101011101011111110101,-43,25,16,20,8,6,8192,5,2.8714618598331407
63,Gen17_Ind2203,0111111011110011111001010111000100,13,25,13,16,6,6,4096,4,2.8573400709139203
64,Gen17_Ind2225,0100111100000010001000111010011100,-11,26,10,14,4,5,32768,4,2.7406253541303953
65,Gen17_Ind2171,1001110111011001111001001110101101,-31,27,25,16,4,5,131072,5,2.71469363695517
66,Gen17_Ind2185,0010111100101010101000011111101101,-27,28,27,14,8,6,131072,5,2.7021167650323896
67,Gen17_Ind2131,0000000110101101111010010111000101,-50,14,22,13,6,6,4096,5,2.702107078243787
68,Gen17_Ind2222,0010100111111001101000000011001100,-30,22,25,14,1,6,8192,4,2.6817896644394
