Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen50_Ind6853,1101001100011010110001010111001111,-27,27,27,23,6,6,8192,1,3.8825365074731937
2,Gen57_Ind7703,0111111100101010110101011110100000,13,28,27,27,8,5,65536,0,3.6592844381727914
3,Gen58_Ind7926,0111111100101010101111011110101000,13,28,27,21,8,5,131072,0,3.6592844381727914
4,Gen58_Ind7938,0111111100011010010101111010111000,13,27,26,27,3,5,4096,0,3.6592844381727914
5,Gen60_Ind8206,0111111011101110110101011110110000,13,24,22,27,8,5,65536,0,3.6592844381727914
6,Gen59_Ind8096,0111111100011010010101111010101000,13,27,26,27,4,5,131072,0,3.65928147733994
7,Gen25_Ind3453,0111111011101001110101011010001111,13,24,25,27,7,5,8192,5,3.659248908494807
8,Gen25_Ind3453,0111111011101001110101011010001111,13,24,25,27,7,5,8192,5,3.659248908494807
9,Gen58_Ind7895,0111111011101011110001110110111110,13,24,29,23,7,5,65536,4,3.659248908494807
10,Gen54_Ind7328,0111111100011010010101110010101000,13,27,26,27,2,5,131072,0,3.659248908494807
11,Gen61_Ind8316,0111111100011011010101011010011111,13,27,28,27,7,5,32768,5,3.659248908494807
12,Gen61_Ind8280,0111111100011010010001111011111000,13,27,26,23,4,6,32768,0,3.6545798056868475
13,Gen61_Ind8269,0111111100101010001111110110101000,13,28,26,21,6,5,131072,0,3.6510482092285037
14,Gen61_Ind8300,0111111100011010010001111110111110,13,27,26,23,8,5,4096,1,3.6510334716785247
15,Gen60_Ind8249,0111111100011010111101101010111000,13,27,27,28,2,5,4096,0,3.6024564438836633
16,Gen61_Ind8293,0111111011101001110101111010111000,13,24,25,27,10,5,16384,0,3.6024564438836633
17,Gen61_Ind8271,0111111100101010101111110110101000,13,28,27,21,4,5,131072,0,3.6022096763145193
18,Gen61_Ind8302,0111110011101011110101011011011000,12,24,29,27,7,6,32768,0,3.576002289909139
19,Gen61_Ind8344,1111101110010100110100100111011101,-29,22,15,26,10,6,32768,5,3.5757421699264134
20,Gen61_Ind8367,0100100100011100010100011011010101,-14,27,30,26,7,6,16384,5,3.5757421699264134
21,Gen61_Ind8402,0101110100010000110100011011010101,-4,27,7,26,7,6,16384,5,3.5757421699264134
22,Gen61_Ind8359,1011111101111101111100010111101101,-34,12,14,20,6,6,131072,5,3.574874434619842
23,Gen61_Ind8311,0111101011001010110100111111101000,11,22,27,26,10,6,131072,0,3.5746257803323833
24,Gen61_Ind8389,1111111100101011110001111111101110,-41,28,29,23,1,6,131072,2,3.571633341915266
25,Gen61_Ind8393,1011100011100111111100011011111101,-8,24,21,22,7,6,32768,5,3.571633341915266
26,Gen61_Ind8315,0111111010101000001111011110011000,13,20,22,21,8,5,32768,0,3.5407426603396455
27,Gen61_Ind8317,0111111100011010010100001011101000,13,27,26,26,3,6,131072,0,3.5401245874742466
28,Gen61_Ind8283,0111110100011000110111011011001100,12,27,23,29,7,6,8192,4,3.535411613048478
29,Gen61_Ind8350,1110110100011011010001111011001100,12,27,28,23,4,6,8192,4,3.530603673393232
30,Gen61_Ind8328,0111110101101010110101011110101000,12,20,27,27,8,5,131072,0,3.530129660693475
31,Gen61_Ind8332,0111110011101100110101011010001000,12,24,11,27,7,5,8192,0,3.530129660693475
32,Gen61_Ind8372,1011101101000100110101100110011101,-2,30,15,27,10,5,32768,5,3.530129660693475
33,Gen61_Ind8390,0111110011101100110101111110011000,12,24,30,27,6,5,32768,0,3.530129660693475
34,Gen61_Ind8273,1101110011101010110100111010100110,1,24,27,26,6,5,65536,1,3.5299670926308098
35,Gen61_Ind8386,1101010011101101110001011010001101,-27,24,27,23,7,5,8192,5,3.5253498070701954
36,Gen61_Ind8382,0000111011001010110101111111101100,-43,22,27,27,6,6,131072,4,3.5000742968499683
37,Gen61_Ind8353,0011001111001000110101100111011101,-25,25,23,27,10,6,32768,5,3.485523788677989
38,Gen61_Ind8326,0111111010100100010000011011011111,13,20,14,22,7,6,32768,5,3.4822656426856557
39,Gen61_Ind8284,1111110100011011110110011010000100,22,27,29,28,7,5,4096,4,3.4788476597656306
40,Gen61_Ind8307,0101011101110101010101011010001100,-7,25,16,27,7,5,8192,4,3.477654554905863
41,Gen61_Ind8340,0111011110011101010101111011001111,9,12,11,27,9,6,8192,5,3.4523178838279436
42,Gen61_Ind8329,0001111011100100010001011011010111,-35,24,14,23,7,6,16384,5,3.4433755396340766
43,Gen60_Ind8256,0111111010101011001111011011011100,13,20,28,21,7,6,32768,4,3.4433204838394076
44,Gen61_Ind8399,1011111011011001110001110000001101,-49,23,25,23,9,3,8192,5,3.4202740608699793
45,Gen61_Ind8379,0011001011001000001110100110011100,-25,22,22,20,10,5,32768,4,3.417852052376137
46,Gen61_Ind8324,1011111011111101111001110000101101,13,25,21,6,1,3,131072,5,3.406229358302585
47,Gen61_Ind8268,0111111100011001111101011011101100,13,27,25,17,7,6,131072,4,3.386637202203994
48,Gen61_Ind8296,0111110101101010110101011110100000,12,12,27,27,8,5,65536,0,3.386403900901994
