Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen1_Ind53,0011011011011001110000100010100101,-23,23,25,22,9,5,65536,5,3.519582832666123
2,Gen1_Ind100,0010001011010110010010011110011100,-33,23,18,24,8,5,32768,4,3.476221771280112
3,Gen1_Ind11,0000001100110001110001011010101100,-49,29,9,23,7,5,131072,4,3.473439772907063
4,Gen1_Ind36,0101100100010001110110001011001101,-6,27,9,28,3,6,8192,5,3.448698034030242
5,Gen1_Ind61,0110111011000001010010011000011101,5,22,8,24,7,3,32768,5,3.421376344248715
6,Gen1_Ind59,0101101011100010101111100101011101,-5,24,11,21,10,4,32768,5,3.406229358302585
7,Gen1_Ind38,0010000011000110110111011010000011,-34,22,19,29,7,5,4096,3,3.3673493700499537
8,Gen1_Ind79,0101100100110110011000100101010100,-6,29,18,30,10,4,16384,4,3.3630924273262623
9,Gen1_Ind55,0101010010111010101110010011000011,-8,21,27,20,5,6,4096,3,3.3349863871936383
10,Gen1_Ind72,0010110100000001001111010110000011,-28,26,8,21,6,5,4096,3,3.3324184063174913
11,Gen1_Ind73,0101000010011001101100011111011101,-10,19,25,18,8,6,32768,5,3.3215417552595725
12,Gen1_Ind17,0011111010101001110010100000100100,-19,20,25,24,9,3,65536,4,3.3212905054682933
13,Gen1_Ind29,0111101100101010010101000011100000,11,28,26,27,1,6,65536,0,3.288836125241345
14,Gen1_Ind54,1000100011100101010101011001010011,18,24,16,27,7,4,16384,3,3.223963215768744
15,Gen1_Ind83,0011011010100010001100010011001011,-23,20,10,18,5,6,8192,3,3.1998340117437043
16,Gen1_Ind58,0101110101000101110011010010001010,-4,30,17,25,5,5,8192,2,3.1265152986836475
17,Gen1_Ind9,0010011011000010001110001010010011,-31,22,10,20,3,5,16384,3,3.125793544650343
18,Gen1_Ind62,0011000001111010110010001011010100,-26,17,27,24,3,6,16384,4,3.114267042927008
19,Gen1_Ind85,1000001100000001001110100110101010,15,26,8,20,10,5,131072,2,3.103449104064648
20,Gen1_Ind44,0101010011000110111000011100001010,-8,22,19,30,8,3,8192,2,3.0851825120269383
21,Gen1_Ind37,0111011010111000110001010001001010,9,21,23,23,5,4,8192,2,3.0552650601595697
22,Gen1_Ind39,0101011100111011110111001101011011,-7,29,29,29,4,4,32768,3,3.0353211772696644
23,Gen1_Ind92,0110010010111010001010000111001101,0,21,26,16,2,6,8192,5,3.025906066672376
24,Gen1_Ind50,0001001001101000110010100010011100,-41,16,23,24,9,5,32768,4,3.0098618423635943
25,Gen1_Ind82,1000110001101100010111010010001100,20,16,30,29,5,5,8192,4,3.0034833139631414
26,Gen1_Ind56,0011011010100100101010001001100101,-23,20,15,16,3,4,65536,5,2.998944317383817
27,Gen1_Ind68,0000100010000101010111100011001010,-46,18,16,29,9,6,8192,2,2.959029581168447
28,Gen1_Ind75,0100011001100110101111000011011100,-15,16,19,21,1,6,32768,4,2.9217688656999137
29,Gen1_Ind80,0111100011001010001001001010011000,10,22,26,15,3,5,32768,0,2.91686929444256
30,Gen1_Ind27,0101000001100011101110100001001011,-10,16,13,20,9,4,8192,3,2.8919129937679124
31,Gen1_Ind98,0101001010000111001001010011001101,-9,18,20,15,5,6,8192,5,2.87788098636497
32,Gen1_Ind13,0101100100010001101001011101000100,-6,27,9,15,8,4,4096,4,2.8696890072229313
33,Gen1_Ind40,0000000011100111100010000011010010,-50,24,21,8,1,6,16384,2,2.867280128981783
34,Gen1_Ind65,1000000001110110010010001000001011,14,17,18,24,3,3,8192,3,2.8622444071460937
35,Gen1_Ind71,0101101001010101101101010110011100,-5,15,17,19,6,5,32768,4,2.8607724252229003
36,Gen1_Ind3,0011111001010111101001011101011100,-19,15,21,15,8,4,32768,4,2.8165412897001976
37,Gen1_Ind12,0111011001101010001111001001011011,9,16,26,21,3,4,32768,3,2.7981321016794998
38,Gen1_Ind97,0011111100101000101001000011100011,-19,28,23,15,1,6,65536,3,2.789841572602584
39,Gen1_Ind4,0111000101000011001001100011001010,6,30,12,15,9,6,8192,2,2.771148528210599
40,Gen1_Ind74,1000000011011000001000011110000101,14,23,22,14,8,5,4096,5,2.757057404162811
41,Gen1_Ind2,0000100010000101001100000000100011,-46,18,16,18,1,3,65536,3,2.6729878688476143
42,Gen1_Ind91,0000010001110011001100100100000010,-48,17,12,18,10,3,4096,2,2.6349169264686947
43,Gen1_Ind66,0101011001101011111000000001101011,-7,16,29,30,1,4,131072,3,2.6346943459892014
44,Gen1_Ind5,0110110001110000101100010010101000,4,17,7,18,5,5,131072,0,2.620706180411409
45,Gen1_Ind84,1000010001100100001010100110001010,16,16,14,16,10,5,8192,2,2.6149918268766528
46,Gen1_Ind47,0000101001100100001101010111101010,-45,16,14,19,6,6,131072,2,2.6027429977647176
47,Gen1_Ind48,0101100010101011000111000010001100,-6,20,28,13,1,5,8192,4,2.5847525436050667
48,Gen1_Ind22,0010100011101100000111001011010101,-30,24,30,13,3,6,16384,5,2.555902120002351
49,Gen1_Ind57,0101010000110111101110010110101101,-8,13,21,20,6,5,131072,5,2.548412854045233
50,Gen1_Ind42,0001010001000100000010010000010011,-40,14,14,8,5,3,16384,3,2.5275431247677145
51,Gen1_Ind81,0001110010110001100111100011100011,-36,21,9,13,9,6,65536,3,2.5207400421600856
52,Gen1_Ind28,0100001001100011000110011101101101,-17,16,12,12,8,4,131072,5,2.4849829389042437
53,Gen1_Ind99,0100111001000001011000010101000011,-11,14,8,30,6,4,4096,3,2.4694303567996365
54,Gen1_Ind14,0010001100010001100111000011100010,-33,27,9,13,1,6,65536,2,2.4557636252269783
55,Gen1_Ind43,0101100001011011001010011001010010,-6,15,28,16,7,4,16384,2,2.45536497160786
56,Gen1_Ind23,0110100101000011100001010000010010,2,30,13,7,5,3,16384,2,2.4135819303233217
57,Gen1_Ind77,0110001000100101001001011000011100,-1,12,16,15,7,3,32768,4,2.4056400286177064
58,Gen1_Ind33,1000111000110000010000011001010011,21,13,6,22,7,4,16384,3,2.3888894464584443
59,Gen1_Ind25,0101011001011001000101010100011011,-7,15,24,11,6,3,32768,3,2.3306039427317544
60,Gen1_Ind67,0100011001110100000100010001101100,-15,17,14,10,5,4,131072,4,2.2567847082394565
61,Gen1_Ind19,0001010000010001001001000100100101,-40,11,8,15,2,3,65536,5,2.2194660515790248
62,Gen1_Ind49,0111101000011001110111011001010011,11,11,25,29,7,4,16384,3,2.2127722972834123
63,Gen1_Ind89,0100101101000010000100001111101100,-13,30,10,10,4,6,131072,4,2.1919702793220273
64,Gen1_Ind30,0001101000010100000111001111101011,-37,11,14,13,4,6,131072,3,2.157621265844042
65,Gen1_Ind86,0011011011010001000011100011100011,-23,23,8,9,9,6,65536,3,2.0947329855154093
66,Gen1_Ind18,0100010101001000000010000000001100,-16,30,22,8,1,3,8192,4,2.0837812296833986
67,Gen1_Ind76,0100100001100010100010100001100101,-14,16,11,8,9,4,65536,5,2.080757401132283
68,Gen1_Ind10,0001010100101000000010011110011011,-40,28,22,8,8,5,32768,3,2.0602298440054647
69,Gen1_Ind70,0111110000010111110011100100010010,12,11,21,25,10,3,16384,2,2.050927918363682
70,Gen1_Ind41,1000101000010010000110011010100010,19,11,10,12,7,5,65536,2,2.0401631771454554
71,Gen1_Ind51,0010100000000101000010000001101101,-30,10,16,8,1,4,131072,5,2.016213989531279
72,Gen1_Ind87,0101101100110010000001011100101101,-5,29,10,7,8,3,131072,5,2.009790546041475
73,Gen1_Ind63,0101110100100111100001011110000011,-4,28,21,7,8,5,4096,3,1.9945079855380923
74,Gen1_Ind60,0101111100110000000001011011011101,-3,29,6,7,7,6,32768,5,1.9656304410753542
75,Gen1_Ind8,0001001100010011100000010110100100,-41,27,13,6,6,5,65536,4,1.9432309532004157
76,Gen1_Ind69,0110110000000100000110100100101000,4,10,14,12,10,3,131072,0,1.9125916120765123
77,Gen1_Ind1,0001010010110000100111011110000001,-40,21,7,13,8,5,4096,1,0.9999754566283244
78,Gen1_Ind6,0011111001110101110011010110011000,-19,17,17,25,6,5,32768,0,0.9999754566283244
79,Gen1_Ind7,0010111010110011000111011101001001,-27,21,12,13,8,4,8192,1,0.9999754566283244
80,Gen1_Ind16,0111011100000010110000010010000001,9,26,11,22,5,5,4096,1,0.9999754566283244
81,Gen1_Ind20,0101010100010110110011100110100000,-8,27,19,25,10,5,65536,0,0.9999754566283244
82,Gen1_Ind24,0101111001111011100101011101010001,-3,17,29,11,8,4,16384,1,0.9999754566283244
83,Gen1_Ind26,0100110100111010101010100001101000,-12,29,27,16,9,4,131072,0,0.9999754566283244
84,Gen1_Ind31,0001111010010000001011010010011001,-35,19,6,17,5,5,32768,1,0.9999754566283244
85,Gen1_Ind32,0001111011010010100001100011100001,-35,23,11,7,9,6,65536,1,0.9999754566283244
86,Gen1_Ind34,0001101011110010010000100000001001,-37,25,10,22,9,3,8192,1,0.9999754566283244
87,Gen1_Ind35,0001101011011001101110010011011000,-37,23,25,20,5,6,32768,0,0.9999754566283244
88,Gen1_Ind46,0000111010001100001011100001100000,-43,18,30,17,9,4,65536,0,0.9999754566283244
89,Gen1_Ind64,0101001101000100110110011010000000,-9,30,15,28,7,5,4096,0,0.9999754566283244
90,Gen1_Ind78,0100010011010111110011010000100001,-16,23,21,25,5,3,65536,1,0.9999754566283244
91,Gen1_Ind90,0000110101001011001010000111101001,-44,30,28,16,2,6,131072,1,0.9999754566283244
92,Gen1_Ind94,0101100101000100110001100000000001,-6,30,15,23,9,3,4096,1,0.9999754566283244
93,Gen1_Ind95,0000100101000010101000010011011001,-46,30,11,14,5,6,32768,1,0.9999754566283244
94,Gen1_Ind96,1000111011010001110000100101010001,21,23,9,22,10,4,16384,1,0.9999754566283244
