Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen1_Ind9,0100010011111001110111011111011101,-16,25,25,29,8,6,32768,5,3.576129536292714
2,Gen5_Ind583,0110110011111001111100011111101101,4,25,25,24,8,6,131072,5,3.576129536292714
3,Gen5_Ind611,0110111110001110011000011011100101,5,11,18,30,7,6,65536,5,3.576081464372384
4,Gen4_Ind443,0000011100001011011000010011011101,-47,26,28,30,5,6,32768,5,3.5455199004039035
5,Gen5_Ind521,0001000110011010011000110111111100,-42,18,26,30,3,6,8192,4,3.535469653167894
6,Gen3_Ind254,0010100011111101010111011110001101,-30,25,26,29,8,5,8192,5,3.53039972209537
7,Gen2_Ind181,1000110100100100011000011110101101,20,28,14,30,8,5,131072,5,3.5303859424521087
8,Gen3_Ind268,1000110100100100011000011110101101,20,28,14,30,8,5,131072,5,3.5303859424521087
9,Gen4_Ind358,0100010011111001111000011110101101,-16,25,25,30,8,5,131072,5,3.5303859424521087
10,Gen5_Ind570,1000100100101100011000011110001101,18,28,30,30,8,5,8192,5,3.5303859424521087
11,Gen5_Ind571,0100101011100011011000110110101101,-13,24,12,30,8,5,131072,5,3.5303859424521087
12,Gen3_Ind348,0001001011000111011000011110111101,-41,22,20,30,8,5,32768,5,3.529336249932691
13,Gen5_Ind587,0001001011000110011000100010111101,-41,22,18,30,9,5,8192,5,3.529336249932691
14,Gen1_Ind89,0111011101000000010010011110010000,9,30,6,24,8,5,16384,0,3.527819294326153
15,Gen4_Ind405,0101000100001100001111010111110100,-10,26,30,21,6,6,65536,4,3.5077107673072465
16,Gen1_Ind17,1000110100100100001111011110101101,20,28,14,21,8,5,131072,5,3.506799593063469
17,Gen5_Ind550,1010110100100100001111011110101101,-38,28,14,21,8,5,131072,5,3.506799593063469
18,Gen5_Ind573,0000110100101100001111011010101101,-44,28,30,21,7,5,131072,5,3.506799593063469
19,Gen5_Ind599,1000110100100100001111011110101101,20,28,14,21,8,5,131072,5,3.506799593063469
20,Gen5_Ind619,0100110100100000001111011110101101,-12,28,6,21,8,5,131072,5,3.506799593063469
21,Gen1_Ind58,1000101011000011001111100010101101,19,22,12,21,9,5,131072,5,3.5059976076239736
22,Gen5_Ind566,0010010010101011011001010011010110,-32,20,28,10,5,6,16384,0,3.4641277588581425
23,Gen5_Ind621,0010110100101100001111111110100101,-28,28,30,21,7,5,65536,5,3.4600277414581786
24,Gen5_Ind605,1101110100000011010100001111100110,17,26,12,26,4,6,65536,2,3.4526816047639044
25,Gen5_Ind615,1010010010010111010001010111100110,-13,19,20,23,6,6,65536,2,3.4057471151840386
26,Gen5_Ind601,0010101011100010010000110110101101,-29,24,10,22,5,5,131072,5,3.4046164316117387
27,Gen5_Ind579,1010000100101110001110001111001100,-20,28,11,20,4,6,8192,4,3.402697783673202
28,Gen5_Ind572,0110101010100011010101110100101101,3,20,12,27,1,3,131072,5,3.3768005889714208
29,Gen5_Ind537,0111001010111000101110011100110101,7,21,23,20,8,3,4096,5,3.376099799785303
30,Gen5_Ind508,0010000010010111010001010111100100,-34,19,20,23,6,6,65536,4,3.3758351888939564
31,Gen5_Ind600,0110111010100011010001110100101101,5,20,12,23,5,3,131072,5,3.3743818289803946
32,Gen5_Ind610,1100011010100100110001010100000101,19,20,15,23,6,3,4096,5,3.3743818289803946
33,Gen5_Ind500,0001000011111010011000110101111100,-42,25,26,30,4,4,32768,4,3.3630924273262623
34,Gen5_Ind581,0100010010011001110011111110010100,-16,19,25,25,3,5,16384,4,3.3456840812582302
