Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen50_Ind6853,1101001100011010110001010111001111,7,27,27,23,6,6,8192,4,3.8825365074731937
2,Gen63_Ind8610,1011111100011011110000110111001000,9,27,29,22,1,6,8192,0,3.8825298412131537
3,Gen67_Ind9135,1001010100101010110101011111001000,6,28,27,27,8,6,8192,0,3.8825298412131537
4,Gen66_Ind8954,1101010010101011010101011010010000,2,20,28,27,7,5,16384,0,3.746162715761816
5,Gen67_Ind9136,1011111010101011001111011010010000,-47,20,28,21,7,5,16384,0,3.746162715761816
6,Gen68_Ind9315,1000111010101011010101011001010000,21,20,28,27,7,4,16384,0,3.7441157916174763
7,Gen67_Ind9229,1111110100101000111010001010111110,22,28,23,27,3,5,4096,0,3.6689831246871525
8,Gen57_Ind7703,0111111100101010110101011110100000,13,28,27,27,8,5,65536,0,3.6592844381727914
9,Gen58_Ind7926,0111111100101010101111011110101000,13,28,27,21,8,5,131072,0,3.6592844381727914
10,Gen58_Ind7938,0111111100011010010101111010111000,13,27,26,27,1,5,32768,0,3.6592844381727914
11,Gen70_Ind9541,0111111100101011010001011110111000,13,28,28,23,8,5,16384,0,3.6592844381727914
12,Gen70_Ind9592,0111111100101010101111011110101000,13,28,27,21,8,5,131072,0,3.6592844381727914
13,Gen70_Ind9573,0111111100101010101111111110100000,13,28,27,21,3,5,65536,0,3.659026863638092
14,Gen70_Ind9521,0111111100001110000111010110001000,13,26,11,13,6,5,8192,0,3.658991338961727
15,Gen70_Ind9610,0111111100011001110001010111111000,13,27,25,23,6,6,131072,0,3.6586154117473844
16,Gen70_Ind9578,1011111100011001110000110111111000,-31,27,25,22,1,6,65536,0,3.6265750258812246
17,Gen69_Ind9389,0111101100011001110101011011001101,11,27,25,27,7,6,8192,5,3.576002289909139
18,Gen70_Ind9542,0111111101001010010100101011001101,13,30,26,26,5,6,8192,5,3.545111346798892
19,Gen69_Ind9470,0110110010111000110110111111011101,4,21,23,28,10,6,32768,5,3.5447028873390676
20,Gen70_Ind9586,1111101100001010110101011111001100,2,26,27,27,8,6,8192,4,3.535256848712727
21,Gen70_Ind9634,0110110100101110110101011111001100,4,28,26,27,8,6,8192,4,3.535256848712727
22,Gen70_Ind9531,0110110011101010010011111011111100,4,24,26,25,10,6,65536,4,3.534704229535232
23,Gen70_Ind9554,0111011011101110110001100011110100,9,24,28,23,9,6,16384,4,3.530603673393232
24,Gen70_Ind9601,0111011011101111110001011111101100,9,24,23,23,8,6,131072,4,3.530603673393232
25,Gen70_Ind9643,0111111100011110110001011111111100,13,27,18,23,8,6,16384,4,3.530603673393232
26,Gen70_Ind9529,0111111100011110110101110010001000,13,27,23,27,2,5,8192,0,3.5080699272166798
27,Gen70_Ind9539,0111100110000000011110011111100100,10,30,6,30,8,6,65536,4,3.5077107673072465
28,Gen70_Ind9582,1000110010001011010101011010010000,20,18,28,27,7,5,16384,0,3.4971106758458994
29,Gen70_Ind9606,0101110110111100110101011010110100,-4,29,22,27,7,5,131072,4,3.4786389411080583
30,Gen70_Ind9553,0111111011101001110001011110001111,13,24,25,23,8,5,8192,1,3.473439772907063
31,Gen70_Ind9639,1101001100001011010001011110101110,-18,26,28,23,8,5,131072,4,3.473439772907063
32,Gen70_Ind9619,0101111100011011010000100010001100,-3,27,28,22,9,5,8192,4,3.467317477829461
33,Gen70_Ind9641,0011111010101000110101011110111110,-19,20,23,27,8,5,131072,5,3.4559479815254637
34,Gen70_Ind9524,0111111010100011110101011011001100,13,20,13,27,7,6,8192,4,3.451872561838009
35,Gen70_Ind9558,1101001010101010110000010111001100,3,20,27,22,6,6,8192,4,3.4479986337600037
36,Gen70_Ind9644,0111110011101101110100110100001000,12,24,20,26,10,3,8192,0,3.4237541041564308
37,Gen70_Ind9635,1001111111011010110111111011001000,-31,21,27,29,5,6,8192,0,3.4124877950135746
38,Gen70_Ind9535,0111111010101010110001011110100100,13,20,27,23,8,5,65536,4,3.4084807768254706
39,Gen70_Ind9545,1011111010101011010001110110010000,13,20,28,23,3,5,16384,0,3.4084807768254706
40,Gen70_Ind9550,0111101010101000110000011010001100,11,20,23,22,7,5,8192,4,3.405539382310905
41,Gen70_Ind9648,0111011011110000110001100010001111,9,25,7,23,9,5,8192,2,3.3598169167061647
42,Gen70_Ind9525,0111101010101101101101111010001100,11,20,24,19,3,5,8192,4,3.3461222303362845
43,Gen70_Ind9629,0111111100101010110101000111111100,13,28,27,27,2,6,131072,4,3.323501832061742
44,Gen70_Ind9599,0111111010101011110101011000001100,13,20,29,27,7,3,8192,4,3.3226325711657623
45,Gen70_Ind9570,1010111010001011110100010111010101,-48,18,29,26,6,6,16384,5,3.305603268695226
46,Gen70_Ind9658,0011011010000001111101011110000101,-23,18,9,21,8,5,4096,5,3.2965386488149213
47,Gen70_Ind9577,0111111100001001010101010001001100,13,26,24,27,5,4,8192,4,3.2799011640851696
48,Gen70_Ind9520,0111011101001010101111001100000000,9,30,27,21,4,3,4096,0,3.237661435812262
49,Gen70_Ind9585,1001010100100000011110001101110000,-23,28,6,30,4,4,32768,0,3.237661435812262
50,Gen70_Ind9611,0111111100101010001111000011111100,13,28,26,21,1,6,131072,4,3.2269284174083794
51,Gen70_Ind9596,0110110110101001010101111100001101,4,11,24,27,1,3,8192,5,3.1481398979924973
52,Gen69_Ind9477,0101110110111100110101011010010100,-4,20,11,27,7,5,16384,4,3.145731156371356
53,Gen70_Ind9549,0111101100011011111001011111001010,11,27,29,30,8,6,8192,2,3.1399891688479404
54,Gen70_Ind9597,0111101100011000110000011011100010,11,27,23,22,7,6,65536,2,3.1378693548644487
55,Gen70_Ind9618,1011101011001000110001110011011111,-27,22,23,23,4,6,32768,2,3.1377583233077595
56,Gen70_Ind9590,0111011100111010001111011010011110,9,29,26,21,7,5,32768,0,3.119551556638979
57,Gen70_Ind9589,0001001011110000110111000011100010,-41,25,7,29,1,6,65536,2,3.118390005695507
58,Gen70_Ind9602,0101101001110110110101110010110100,-5,17,19,27,5,5,131072,4,3.1131115661945654
59,Gen70_Ind9572,0100001110111010101110110010111010,-17,30,27,20,3,5,131072,2,3.110056582805649
60,Gen70_Ind9654,0110111100001010010100110010111000,5,26,26,26,7,5,65536,0,3.0436987458399374
61,Gen70_Ind9571,0111011110010000101010011111101101,9,14,7,16,8,6,131072,5,3.040510604653852
