Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen15_Ind1947,1101001100011010110001101011001111,16,27,27,23,7,6,8192,0,3.6545798056868475
2,Gen5_Ind594,0111100011100001110111111011011101,10,24,9,29,8,6,32768,5,3.576129536292714
3,Gen8_Ind1018,0111100011100010010111011111001000,10,24,10,29,8,6,8192,0,3.576129536292714
4,Gen8_Ind1067,0111100011100001110111111111011101,10,24,9,29,5,6,32768,5,3.576129536292714
5,Gen8_Ind1072,0111000100110010010111011011001101,6,29,10,29,7,6,8192,5,3.576129536292714
6,Gen9_Ind1119,0111101011100001110111110011011101,11,24,9,29,7,6,32768,5,3.576129536292714
7,Gen5_Ind594,0111100011100001110111111011011101,10,24,9,29,6,6,32768,5,3.576129536292714
8,Gen10_Ind1213,0111100011100001110111111011011101,10,24,9,29,8,6,32768,5,3.576129536292714
9,Gen10_Ind1267,0001110011100001110111010111111101,-36,24,9,29,6,6,16384,5,3.576129536292714
10,Gen10_Ind1336,1101000100011010110111101011001101,-18,27,27,29,8,6,8192,5,3.576129536292714
11,Gen19_Ind2504,1101000100110010010111101011001101,-21,29,10,29,4,6,8192,5,3.576129536292714
12,Gen19_Ind2505,0111000100011010110111011011001101,6,27,27,29,7,6,8192,5,3.576129536292714
13,Gen19_Ind2514,0101111100010011110111100011011101,-3,27,13,29,9,6,32768,5,3.576129536292714
14,Gen19_Ind2517,0111101011110101110111110011011101,11,25,17,29,10,6,32768,5,3.576129536292714
15,Gen19_Ind2523,0111101100001010110111010111011101,11,26,27,29,6,6,32768,5,3.576129536292714
16,Gen19_Ind2525,1010100011100001110111111011101101,-17,24,9,29,9,6,131072,5,3.576129536292714
17,Gen19_Ind2541,1010100100001100110111010111111101,-7,26,12,29,6,6,65536,5,3.576129536292714
18,Gen19_Ind2550,0111100011110001110111111111110101,10,25,9,29,4,6,4096,5,3.576129536292714
19,Gen19_Ind2574,0111100111100001110111111111010101,10,14,9,29,2,6,16384,5,3.576129536292714
20,Gen19_Ind2578,1010100100011110110111101011101101,-48,27,16,29,7,6,131072,5,3.576129536292714
21,Gen19_Ind2579,0111000011100010010111111011011101,6,24,10,29,6,6,32768,5,3.576129536292714
22,Gen19_Ind2580,0111100100110001110111011011001101,10,29,9,29,7,6,8192,5,3.576129536292714
23,Gen19_Ind2586,1101110101000101110111111111110101,-2,30,17,29,8,6,8192,5,3.576129536292714
24,Gen19_Ind2587,0111100011101001010111111111011101,10,24,24,29,2,6,32768,5,3.576129536292714
25,Gen19_Ind2599,0111100100011010110111111111010101,10,27,27,29,9,6,16384,5,3.576129536292714
26,Gen19_Ind2610,0011100100110101010111100011001101,-22,29,16,29,9,6,8192,5,3.576129536292714
27,Gen19_Ind2498,0111101011101010110110101011101111,11,24,27,28,3,6,131072,0,3.57605601505543
28,Gen19_Ind2521,0111000100110010010110011011010101,6,29,10,28,7,6,16384,5,3.57605601505543
29,Gen19_Ind2534,0001100101011001110011011011111101,-38,24,25,25,7,6,4096,5,3.575371846988937
30,Gen19_Ind2555,1011000100001010110011011011001101,12,26,27,25,7,6,8192,5,3.575371846988937
31,Gen18_Ind2468,0101101100010011110010110011011101,-5,27,13,24,9,6,32768,5,3.574193543288293
32,Gen18_Ind2468,0101101100010011110010110011011101,-5,27,13,24,9,6,32768,5,3.574193543288293
33,Gen19_Ind2597,0001100011101101110001010111111101,-38,24,6,23,6,6,32768,5,3.571633341915266
34,Gen19_Ind2538,0110010011000101110001101011001101,0,22,17,23,5,6,8192,5,3.570558981594133
35,Gen19_Ind2602,0111101011110001011111011111001000,11,25,8,15,8,6,8192,0,3.5662961184303392
36,Gen18_Ind2390,0101110100101010110111010011101101,-4,28,27,29,5,6,131072,5,3.5455199004039035
37,Gen19_Ind2494,0000000100101001110110010011101101,-50,28,25,28,5,6,131072,5,3.545506002475781
38,Gen19_Ind2549,0111000011110001110101010011011101,6,25,9,27,5,6,32768,5,3.545300325877938
39,Gen19_Ind2594,1101110010110001110001101011001101,-37,21,9,23,10,6,8192,5,3.5416355051994945
40,Gen18_Ind2428,0001110011100011110011011011010100,-36,24,13,25,7,6,16384,4,3.534704229535232
41,Gen19_Ind2531,0001110011100001110011011011011100,-36,24,9,25,7,6,32768,4,3.534704229535232
42,Gen19_Ind2617,0111100100001010110111110010001101,10,26,27,29,4,5,8192,5,3.53039972209537
43,Gen19_Ind2490,0010110100101000110101111010001111,-28,28,23,27,10,5,8192,1,3.530129660693475
44,Gen19_Ind2522,1011000100001010110011011010001101,-28,26,27,25,7,5,8192,5,3.5293279871141343
45,Gen19_Ind2581,1000101100011110110011100110011101,19,27,13,25,10,5,32768,5,3.5293279871141343
46,Gen19_Ind2598,0111101111011001110011101110001101,11,26,25,25,4,5,8192,5,3.528278923532418
47,Gen19_Ind2518,0111100011100000110111110011011101,10,24,7,29,6,6,32768,5,3.5005321433961973
48,Gen18_Ind2472,0111101011111010110111101011101101,11,25,27,29,8,6,131072,5,3.5005321433961973
49,Gen19_Ind2560,0011110100001100110110111011001101,-20,26,12,28,9,6,8192,5,3.5005321433961973
50,Gen19_Ind2606,0110110011100011110110110011001101,4,24,13,28,8,6,8192,5,3.5005321433961973
51,Gen19_Ind2607,1111000100110011110111111011001101,-44,29,13,29,6,6,8192,5,3.5005321433961973
52,Gen19_Ind2491,0110100010100000010100111011000101,2,20,6,26,2,6,4096,5,3.4853330702793435
53,Gen19_Ind2585,1010001011110001110110001011101101,-31,25,9,28,3,6,131072,5,3.448698034030242
54,Gen19_Ind2595,0010000011101000110111001011011101,-34,24,23,29,3,6,32768,5,3.448698034030242
55,Gen19_Ind2510,1011111011000100110111001011010101,-36,22,15,29,3,6,16384,5,3.4478330278754465
56,Gen19_Ind2588,1010101011000101110111001011100101,-42,22,17,29,3,6,65536,5,3.4478330278754465
57,Gen19_Ind2537,1110100011101000110001001011011101,-15,24,23,23,3,6,32768,5,3.445652720487733
58,Gen19_Ind2499,0010010011111010110000001011011101,-32,25,27,22,3,6,32768,5,3.4425891953200525
59,Gen19_Ind2539,0010000011101010110000001011011101,-34,24,27,22,3,6,32768,5,3.4425891953200525
60,Gen19_Ind2546,0111110111111101110000110011011101,12,11,13,22,10,6,32768,5,3.4425891953200525
61,Gen19_Ind2495,0001110011001000110000001011011101,-36,22,23,22,3,6,32768,5,3.4419263240490645
62,Gen19_Ind2542,0111100011110010010111011100001000,10,25,10,29,8,3,8192,0,3.424290722414459
63,Gen19_Ind2553,0111100100000001110100111101011101,10,26,9,26,7,4,32768,5,3.4237541041564308
64,Gen19_Ind2593,1100000100011011110110111111001101,-44,27,29,28,6,6,8192,5,3.3764350331372546
65,Gen19_Ind2609,1111000011101011110111110011001101,-22,24,29,29,8,6,8192,5,3.3764350331372546
66,Gen19_Ind2582,1111000100110010010111110001001100,-5,29,10,29,7,4,8192,4,3.3630999300980116
67,Gen19_Ind2528,0111100011100000110111110010011101,10,24,7,29,6,5,32768,5,3.339660664993819
68,Gen19_Ind2532,0001110011100011110110101011010100,-36,24,13,28,6,6,16384,4,3.323636168550614
69,Gen19_Ind2614,0111101011100001111111111111010101,11,24,9,8,9,6,16384,5,3.3224763477624593
70,Gen19_Ind2559,0110100101001000101100010011111101,2,30,23,18,5,6,65536,5,3.3176966759907067
71,Gen19_Ind2545,0001000101011001110011011011110101,-42,16,25,25,7,6,65536,5,3.3055766912913214
72,Gen19_Ind2563,0100100100001101110111001011011111,-14,26,11,29,3,6,32768,1,3.289003552636842
73,Gen19_Ind2529,0111100011100101010111000011101101,10,24,16,29,1,6,131072,5,3.2888815681346477
74,Gen19_Ind2566,1111000100111010110111101011001101,1,29,27,29,1,6,8192,5,3.2888815681346477
75,Gen19_Ind2618,0011001011100101010011000011011101,-25,24,16,25,1,6,32768,5,3.2886352348658985
76,Gen18_Ind2430,1010101100010011110100001010011100,19,27,13,26,3,5,32768,4,3.2792091024709564
77,Gen19_Ind2551,0010100011101000110101111010011111,-30,24,23,27,4,5,32768,2,3.2236414893275787
78,Gen19_Ind2508,0111100101010101110101101011001101,10,23,17,27,4,6,8192,5,3.1565092912102024
79,Gen19_Ind2544,0111100011100110010111011111001010,10,24,18,29,8,6,8192,2,3.1381741877688443
80,Gen19_Ind2513,0111110100000001110010000010011101,12,26,9,24,1,5,32768,5,3.13418556478121
81,Gen19_Ind2533,0110110001110011010110111011001101,4,17,12,28,7,6,8192,5,3.066399747771815
82,Gen19_Ind2603,0101110110000001011100111110101101,-4,19,8,20,6,5,131072,5,3.065942409707981
83,Gen19_Ind2543,0001000101100001110000110001000101,-42,23,9,22,3,4,4096,5,3.0134397228098817
84,Gen19_Ind2573,0001110001100011110111101011011101,-36,16,13,29,10,6,32768,5,3.0134196437197867
85,Gen19_Ind2570,0111100001100010011101111011001111,10,16,10,30,5,6,8192,0,2.9939472217330687
86,Gen19_Ind2506,0001110001101010110111101011011101,-36,16,27,29,2,6,32768,5,2.943194493796019
87,Gen19_Ind2577,0110100111000101110001010111001101,2,16,17,23,6,6,8192,5,2.8425183388989557
88,Gen19_Ind2509,0101100011111010100111111111001100,-6,25,27,13,6,6,8192,4,2.549224465592337
89,Gen19_Ind2567,1101000100011111100111110011011101,-33,27,19,13,10,6,32768,5,2.5447949109672483
90,Gen19_Ind2613,1101100101011010100111101011001101,-34,14,27,13,1,6,8192,5,2.5447949109672483
91,Gen19_Ind2589,1010101000101010110001100101100101,-34,12,27,23,10,4,65536,5,2.4114893129180786
92,Gen19_Ind2520,0111000011100001100101011111011101,6,24,9,11,8,6,32768,5,2.2923594018012463
93,Gen19_Ind2503,0100100100011011111111101011001101,-14,27,29,15,10,6,8192,5,2.1875997662687947
94,Gen19_Ind2502,1010101100010011110100001010001000,11,27,13,26,3,5,8192,0,0.9999754566283244
95,Gen19_Ind2519,0001110011110000010111101011011000,-36,25,6,29,1,6,32768,0,0.9999754566283244
96,Gen19_Ind2526,0010100100001000110100111111011111,-30,26,23,26,3,6,32768,0,0.9999754566283244
97,Gen19_Ind2556,0001011100001101100111111011001001,-39,26,17,13,7,6,8192,1,0.9999754566283244
98,Gen19_Ind2564,1010100100001010110110010111101001,-25,26,27,28,6,6,131072,1,0.9999754566283244
99,Gen19_Ind2569,0010100100001000110111011110011000,-30,26,23,29,8,5,32768,0,0.9999754566283244
100,Gen19_Ind2591,1101101110011010011011111111011110,-8,11,26,29,9,6,32768,3,0.9999754566283244
