Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen5_Ind594,0111100011100001110111111011011101,10,24,9,29,1,6,32768,5,3.576129536292714
2,Gen8_Ind1018,0111100011100010010111011111001000,10,24,10,29,8,6,8192,0,3.576129536292714
3,Gen8_Ind1067,0111100011100001110111111111011101,10,24,9,29,1,6,32768,5,3.576129536292714
4,Gen8_Ind1072,0111000100110010010111011011001101,6,29,10,29,7,6,8192,5,3.576129536292714
5,Gen9_Ind1119,0111101011100001110111110011011101,11,24,9,29,7,6,32768,5,3.576129536292714
6,Gen5_Ind594,0111100011100001110111111011011101,10,24,9,29,10,6,32768,5,3.576129536292714
7,Gen10_Ind1213,0111100011100001110111111011011101,10,24,9,29,2,6,32768,5,3.576129536292714
8,Gen10_Ind1267,0001110011100001110111010111111101,-36,24,9,29,6,6,32768,5,3.576129536292714
9,Gen10_Ind1336,1101000100011010110111101011001101,14,27,27,29,8,6,8192,5,3.576129536292714
10,Gen11_Ind1439,1101100100001010110111101011001101,9,26,27,29,8,6,8192,5,3.576129536292714
11,Gen14_Ind1792,0011000100010111110111111111011101,-26,27,21,29,5,6,32768,5,3.576129536292714
12,Gen14_Ind1803,1110101100000010110111011011001101,-29,26,11,29,7,6,8192,5,3.576129536292714
13,Gen14_Ind1838,1110101101000100010111111011000101,15,30,14,29,1,6,4096,5,3.576129536292714
14,Gen14_Ind1840,0100000100001001010111101011100101,-18,26,24,29,9,6,65536,5,3.576129536292714
15,Gen9_Ind1119,0111101011100001110111110011011101,11,24,9,29,9,6,32768,5,3.576129536292714
16,Gen14_Ind1869,0111101011100011110111110011011101,11,24,13,29,4,6,32768,5,3.576129536292714
17,Gen14_Ind1880,1010101101000001110111111011010101,-37,30,9,29,7,6,16384,5,3.576129536292714
18,Gen14_Ind1910,0111100011100001110111011111001101,10,24,9,29,8,6,8192,5,3.576129536292714
19,Gen14_Ind1784,0001110100011000110110100111111101,-36,27,23,28,10,6,16384,5,3.57605601505543
20,Gen14_Ind1851,1101101011100000010110100011001101,-6,24,6,28,9,6,8192,5,3.57605601505543
21,Gen14_Ind1856,0101001100111000110110100011000101,-9,29,23,28,9,6,4096,5,3.57605601505543
22,Gen14_Ind1908,0101110101101011110110011111010101,-4,30,29,28,8,6,16384,5,3.57605601505543
23,Gen13_Ind1682,0101100011100001110101110011011101,-6,24,9,27,6,6,32768,5,3.576002289909139
24,Gen14_Ind1847,0111000100000011110101111011011101,6,26,13,27,8,6,32768,5,3.576002289909139
25,Gen14_Ind1865,0101001100110001110101111011000101,-9,29,9,27,1,6,4096,5,3.576002289909139
26,Gen14_Ind1787,0101000100001000110100110011010101,-10,26,23,26,1,6,16384,5,3.5757421699264134
27,Gen14_Ind1837,0111100011101111010011011111101000,10,24,11,25,8,6,131072,0,3.575371846988937
28,Gen14_Ind1904,0111100011100110110011011111100000,10,24,19,25,8,6,65536,0,3.575371846988937
29,Gen14_Ind1823,0001000011010101110010110011011101,-42,23,17,24,7,6,32768,5,3.574193543288293
30,Gen14_Ind1808,0011100101000000010000101011100101,-22,30,6,22,4,6,65536,5,3.5662961184303392
31,Gen14_Ind1884,0001100011100001110111010011111101,-38,24,9,29,5,6,131072,5,3.5455199004039035
32,Gen14_Ind1796,0110100100001010110111101011000100,2,26,27,29,6,6,4096,4,3.535411613048478
33,Gen14_Ind1831,1101010100011010110111101011001100,-25,27,27,29,1,6,8192,4,3.535411613048478
34,Gen14_Ind1860,1011100011100011110111111011100100,-30,24,13,29,2,6,65536,4,3.535411613048478
35,Gen14_Ind1878,0101000111011000110110100111100100,-10,21,23,28,10,6,65536,4,3.535320410996598
36,Gen14_Ind1888,1101001100011100110110100011000111,-19,27,21,28,9,6,4096,2,3.535320410996598
37,Gen14_Ind1870,0101110011100001110111010110111101,-4,24,9,29,6,5,131072,5,3.53039972209537
38,Gen14_Ind1804,0111100011100001110101110010011101,10,24,9,27,9,5,32768,5,3.530129660693475
39,Gen14_Ind1861,0111000100001011010011111110010101,6,26,28,25,7,5,16384,5,3.5293279871141343
40,Gen14_Ind1814,0111100011100110010111110011101111,10,24,18,29,10,6,131072,5,3.5005321433961973
41,Gen14_Ind1836,0111000011100110010111110111111101,6,24,18,29,10,6,4096,5,3.5005321433961973
42,Gen14_Ind1815,0011100101000001110000111011100101,-22,30,9,22,9,6,65536,5,3.4900965266459227
43,Gen14_Ind1852,1101100010100101110111100011001101,20,20,17,29,9,6,8192,5,3.4855882615893528
44,Gen14_Ind1911,0111100101000001110111101010011101,10,30,9,29,8,5,32768,5,3.481335479485693
45,Gen14_Ind1905,1101100011101001110010110110110100,0,24,25,24,3,5,4096,4,3.476221771280112
46,Gen14_Ind1826,0011100101000010010000010010111101,-22,30,10,22,5,5,4096,5,3.4709472377062327
47,Gen13_Ind1756,1101100100101001110111100011001011,-22,28,25,29,9,6,8192,3,3.4525129130614682
48,Gen13_Ind1712,0111100101000001110111111011000111,10,30,9,29,4,6,4096,5,3.4525129130614682
49,Gen14_Ind1874,1010001100111001110110110011000111,13,29,25,28,5,6,4096,4,3.448698034030242
50,Gen14_Ind1897,0111100011100001010001110001011101,10,24,8,23,3,4,32768,5,3.4202740608699793
51,Gen14_Ind1812,0011100100001010110111101010001101,-22,26,27,29,10,5,8192,5,3.4127890875146494
52,Gen14_Ind1842,0011110111000100010001110011111100,-20,15,14,23,10,6,131072,4,3.3962456143512845
53,Gen14_Ind1909,0111100010100011110111100011001011,10,20,13,29,9,6,8192,3,3.38059948616326
54,Gen14_Ind1873,1010101010010000110110011011011100,-28,19,7,28,7,6,32768,4,3.376419908394211
55,Gen14_Ind1883,0111100111100001110101111011011101,10,11,9,27,3,6,32768,5,3.3763417660470667
56,Gen14_Ind1846,1110100011001010110110101011000101,-34,22,27,28,7,6,4096,5,3.3758150297646816
57,Gen14_Ind1778,0000110011100101010101110001101110,-44,24,16,27,2,4,131072,0,3.362732333645875
58,Gen14_Ind1827,0011100101000111110010110010111100,-22,30,21,24,7,5,16384,4,3.3524945255501506
59,Gen14_Ind1868,0101000100010001110111010000100101,-10,27,9,29,5,3,65536,5,3.3420397660680425
60,Gen14_Ind1793,0111100011010001110111101011111101,10,23,9,29,6,6,16384,5,3.2888815681346477
61,Gen14_Ind1817,0101100011100000010111101011011101,-6,24,6,29,8,6,32768,5,3.2888815681346477
62,Gen14_Ind1830,1101100110001010110111101011001101,-22,29,27,29,10,6,8192,5,3.2888815681346477
63,Gen14_Ind1818,0110110100011000110100111011110101,4,27,23,26,4,6,4096,5,3.2886328434616305
64,Gen14_Ind1843,0011100101000101101100011101011101,-22,30,17,18,8,4,32768,5,3.275800625390688
65,Gen14_Ind1889,0010001011100101111011001101000101,-33,24,17,9,4,4,4096,5,3.2450699637140143
66,Gen14_Ind1877,0000100100101110011101100110000011,-46,28,14,19,10,5,4096,3,3.2384821616543236
67,Gen14_Ind1820,0101000011101111010100000011000100,-10,24,17,26,1,6,4096,4,3.234068129680376
68,Gen14_Ind1807,0001100101001101101100110011111101,-38,30,29,18,1,6,32768,5,3.185086664736949
69,Gen14_Ind1915,0111001101000010010100101010100100,7,30,10,26,4,5,65536,4,3.181866471920041
70,Gen14_Ind1779,1100100010000110010001111011011101,-47,18,18,23,8,6,32768,5,3.1559453959782497
71,Gen13_Ind1708,0101000100011000110111000010000101,-10,27,23,29,1,5,4096,5,3.134687390398454
72,Gen14_Ind1821,0111100001110001110001010001111101,10,17,9,23,5,4,32768,5,3.124376937409455
73,Gen14_Ind1899,1010101011000001110110101111011111,-36,22,9,28,10,6,32768,1,3.1200099619665362
74,Gen14_Ind1896,0111101100110001010110101011000110,11,29,8,28,2,6,4096,5,3.1195364939613017
75,Gen14_Ind1855,1010101100010000110100001011000000,-47,27,7,26,3,6,4096,0,3.118370653841513
76,Gen14_Ind1799,0111101001010111110000011010111101,11,15,21,22,7,5,32768,5,2.8795741345509165
77,Gen14_Ind1800,0011100101000010011010110010111100,-22,30,10,20,1,5,32768,4,2.8668657151641357
