Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen50_Ind6853,1101001100011010110001010111001111,-33,27,27,23,6,6,8192,3,3.8825365074731937
2,Gen25_Ind3453,0111111011101001110101011010001111,13,24,25,27,7,5,8192,0,3.659248908494807
3,Gen25_Ind3453,0111111011101001110101011010001111,13,24,25,27,7,5,8192,5,3.659248908494807
4,Gen45_Ind6165,0111111111101000110101011010001111,13,16,23,27,7,5,8192,5,3.6590742309462954
5,Gen54_Ind7328,0111111100011010010101110010101000,13,27,26,27,6,5,131072,0,3.659032784484551
6,Gen35_Ind4743,1100001100011010110001101011101111,5,27,27,23,3,6,131072,2,3.6588226061686724
7,Gen49_Ind6634,0111111011101001110101011011001111,13,24,25,27,7,6,8192,2,3.658810765855269
8,Gen53_Ind7179,0111111011101001110101011011001110,13,24,25,27,7,6,8192,5,3.658810765855269
9,Gen54_Ind7402,0111111011101001110101011011000111,13,24,25,27,7,6,4096,1,3.658810765855269
10,Gen56_Ind7634,0111111011101001110001011011001111,13,24,25,23,7,6,8192,1,3.658810765855269
11,Gen15_Ind1947,1101001100011010110001101011001111,-28,27,27,23,6,6,8192,4,3.6545798056868475
12,Gen56_Ind7572,0111011011101001110101011011001111,9,24,25,27,7,6,8192,0,3.576002289909139
13,Gen56_Ind7575,1110110100100010110101011011010101,20,28,11,27,7,6,16384,5,3.576002289909139
14,Gen56_Ind7607,0111101100011110110101110011001101,11,27,20,27,10,6,8192,5,3.576002289909139
15,Gen56_Ind7679,0001100100100010110101011011011101,-38,28,11,27,7,6,32768,5,3.576002289909139
16,Gen56_Ind7617,1101000011100011110001010111111111,-4,24,13,23,6,6,65536,0,3.571633341915266
17,Gen56_Ind7645,1111100111101011110110010011000101,-34,13,29,28,5,6,4096,5,3.545506002475781
