Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen1_Ind9,0100010011111001110111011111011101,-16,25,25,29,8,6,32768,5,3.576129536292714
2,Gen5_Ind583,0110110011111001111100011111101101,4,25,25,28,8,6,131072,5,3.576129536292714
3,Gen8_Ind904,0100010011111001111100011111101101,-16,25,25,25,8,6,131072,5,3.576129536292714
4,Gen5_Ind611,0110111110001110011000011011100101,5,18,13,30,7,6,65536,5,3.576081464372384
5,Gen6_Ind641,0110110011111001111000011111101101,4,25,25,30,8,6,131072,5,3.576081464372384
6,Gen7_Ind793,1000110100000110011000110011001101,20,26,18,30,10,6,8192,5,3.576081464372384
7,Gen7_Ind832,0110110110001001111000011111101101,4,21,25,30,8,6,131072,5,3.576081464372384
8,Gen8_Ind981,0001011100101111011000010111111101,-39,28,29,30,6,6,4096,5,3.576081464372384
9,Gen8_Ind1003,0100110100001001111000011111101101,-12,26,25,30,8,6,131072,5,3.576081464372384
10,Gen6_Ind683,0100010011111001110110011111011101,-16,25,25,28,8,6,32768,5,3.57605601505543
11,Gen8_Ind940,0100101100000100010100011111000101,-13,26,14,26,8,6,4096,5,3.5757421699264134
12,Gen8_Ind980,0101111110001000110100011111011101,-3,16,23,26,8,6,32768,5,3.5757421699264134
13,Gen6_Ind675,0100010011111000110011011111011101,-16,25,23,25,8,6,32768,5,3.575371846988937
14,Gen7_Ind834,0110110011111001110011011111101101,4,25,25,25,8,6,131072,5,3.575371846988937
15,Gen8_Ind906,0110110111011001110011011111101101,4,25,25,25,8,6,131072,5,3.575371846988937
16,Gen8_Ind982,0100010011011011111100011111101101,-16,23,29,30,8,6,131072,5,3.574193543288293
17,Gen6_Ind642,0100010011011001111100011111101101,-16,23,25,17,8,6,131072,5,3.5662961184303392
18,Gen8_Ind978,0100010011110100001111011111100101,-16,25,14,21,8,6,65536,5,3.5512439772091944
19,Gen8_Ind983,0101010100000000011000111111000100,-8,26,6,30,7,6,4096,4,3.535469653167894
20,Gen8_Ind998,0001111100101110011000011011101100,-35,28,29,30,7,6,131072,4,3.535469653167894
21,Gen8_Ind931,1010100011110101010111111110111101,14,25,16,29,10,5,32768,5,3.53039972209537
22,Gen8_Ind953,0000110100101101010111011110101101,-44,28,26,29,8,5,131072,5,3.53039972209537
23,Gen8_Ind918,0110101011101001111000011110100101,3,24,25,30,8,5,65536,5,3.5303859424521087
24,Gen8_Ind1029,1100010011111001111000011110101101,2,25,25,30,8,5,131072,5,3.5303859424521087
25,Gen8_Ind954,1100011011101011010101011110011101,-21,24,28,27,8,5,32768,5,3.530129660693475
26,Gen8_Ind984,0010100100101001010101011110001101,-30,28,24,27,8,5,8192,5,3.530129660693475
27,Gen7_Ind772,0111011011100011010010110110101000,9,24,12,24,9,5,131072,0,3.527819294326153
28,Gen7_Ind846,1100011011101011010001011110001101,-37,24,28,23,8,5,8192,5,3.5253498070701954
29,Gen8_Ind997,0010100011000011011111011010101101,-30,22,12,29,7,5,131072,5,3.5243305712733815
30,Gen8_Ind934,0001110100101110001111011011101100,-36,28,6,21,7,6,131072,4,3.5077107673072465
31,Gen8_Ind927,0010100101000111111000110110101101,-30,30,21,30,10,5,131072,5,3.481335479485693
32,Gen8_Ind907,0100110100011100111000011110111100,-12,27,12,30,8,5,65536,4,3.4789199143673204
33,Gen8_Ind1021,0000001100100111010111011110101100,-49,28,20,29,8,5,131072,4,3.4789172382174387
34,Gen8_Ind923,0010010100101100010100100110100100,-32,28,30,26,10,5,65536,4,3.478304508302947
35,Gen8_Ind915,0100010110010001011100011110100101,-16,25,8,22,8,5,65536,5,3.4519120828123975
36,Gen8_Ind1014,0100010011101010010111111111101101,-16,24,26,29,6,6,131072,5,3.448698034030242
