Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen23_Ind3038,1000110110001001110111011110000000,20,14,25,29,8,5,4096,0,3.888194405636491
2,Gen26_Ind3413,1000110011111001110111010010000000,20,25,25,29,5,5,4096,0,3.888104150582636
3,Gen25_Ind3305,1000010100011000111001101101101000,16,27,23,11,2,4,131072,0,3.8486862540688893
4,Gen26_Ind3434,1000010100011000110101101111101000,16,27,23,27,3,6,131072,0,3.8461561358270795
5,Gen15_Ind1956,1001110110001011011110001110000000,-28,18,28,24,4,5,4096,0,3.843181860671438
6,Gen26_Ind3388,1100010011111001111100011111101000,-23,25,25,28,8,6,131072,0,3.6588226061686724
7,Gen1_Ind9,0100010011111001110111011111011101,-16,25,25,29,8,6,32768,5,3.576129536292714
8,Gen5_Ind583,0110110011111001111100011111101101,4,25,25,15,8,6,131072,5,3.576129536292714
9,Gen8_Ind904,0100010011111001111100011111101101,-16,25,25,10,8,6,131072,5,3.576129536292714
10,Gen9_Ind1173,0100110011110010010111011111101101,-12,25,10,29,8,6,131072,5,3.576129536292714
11,Gen12_Ind1495,0110110011111001111100011111101101,4,25,25,26,8,6,131072,5,3.576129536292714
12,Gen12_Ind1499,0100110100110010010111011111101101,-12,29,10,29,8,6,131072,5,3.576129536292714
13,Gen12_Ind1550,0100010011111001111100011011101101,-16,25,25,22,7,6,131072,5,3.576129536292714
14,Gen26_Ind3395,1101100111111011110111010111011101,18,17,29,29,6,6,32768,5,3.576129536292714
15,Gen26_Ind3398,0100111101000101110111101111011101,-11,30,17,29,7,6,32768,5,3.576129536292714
16,Gen26_Ind3412,0110100110001001111100010111101101,2,18,25,9,6,6,131072,5,3.576129536292714
17,Gen26_Ind3428,0001010100110010010111011111101101,-40,29,10,29,8,6,131072,5,3.576129536292714
18,Gen26_Ind3457,0100110100110010010111011111101101,-12,29,10,29,8,6,131072,5,3.576129536292714
19,Gen26_Ind3346,1000010011101000111000101111101101,16,24,23,30,5,6,131072,5,3.576081464372384
20,Gen26_Ind3432,0100000101001100111000011011011101,-18,30,16,30,7,6,32768,5,3.576081464372384
21,Gen26_Ind3471,1001100101000010011000011011100101,3,30,10,30,7,6,65536,5,3.576081464372384
22,Gen26_Ind3334,0010110101011001110110010111001101,-28,25,25,28,6,6,8192,5,3.57605601505543
23,Gen26_Ind3389,0011011011110100110110010111011101,-23,25,15,28,6,6,32768,5,3.57605601505543
24,Gen26_Ind3421,0110000011100010010110011111000101,-2,24,10,28,8,6,4096,5,3.57605601505543
25,Gen26_Ind3463,0101001111111001110110011011111101,-9,30,25,28,7,6,16384,5,3.57605601505543
26,Gen26_Ind3461,0110110011110001110101011011101101,4,25,9,27,7,6,131072,5,3.576002289909139
27,Gen26_Ind3332,0101000110001101110011111111111101,-10,29,16,25,7,6,32768,5,3.575371846988937
28,Gen26_Ind3367,0101000100001101110011111111100101,-10,26,18,25,1,6,65536,5,3.575371846988937
29,Gen26_Ind3366,0100000011010100010111011111001100,-18,23,14,29,8,6,8192,4,3.535411613048478
30,Gen26_Ind3373,0000010011111011110111011111101111,-48,25,29,29,8,6,131072,2,3.535411613048478
31,Gen26_Ind3357,0100010011110100110110010111011100,-16,25,15,28,6,6,32768,4,3.535320410996598
32,Gen26_Ind3462,0110110011101001111100011111101100,4,24,25,20,8,6,131072,4,3.535320410996598
33,Gen26_Ind3401,0110000011111001110101011111101111,-2,25,25,27,8,6,131072,0,3.535256848712727
34,Gen26_Ind3391,0100010101000101110001011111011100,-16,30,17,23,8,6,32768,4,3.530603673393232
35,Gen26_Ind3362,0100100111100010010100011110011101,-14,10,10,26,8,5,32768,5,3.5299670926308098
36,Gen26_Ind3354,0111000010111011110110011111111100,6,21,29,28,8,6,4096,4,3.506459723933349
37,Gen26_Ind3466,1101011101011001001110011111001101,-10,21,24,20,8,6,8192,5,3.5059840178117363
38,Gen26_Ind3409,0100010010111000111100011110101101,-16,21,23,23,8,5,131072,5,3.5041829414093764
39,Gen26_Ind3350,1100010110001001110001011111101100,-50,24,25,23,8,6,131072,4,3.5029859648035693
40,Gen26_Ind3420,0100001011110100010111111110000100,-17,25,14,29,5,5,4096,4,3.4789172382174387
41,Gen26_Ind3419,1000100011110100010111010110011100,18,25,14,29,6,5,32768,4,3.4789172382174387
42,Gen26_Ind3427,0100110010111001110111001111101101,-12,21,25,29,4,6,131072,5,3.4756954664891864
43,Gen26_Ind3337,1010110110000010011110010110000101,19,11,10,19,6,5,4096,5,3.473674548786651
44,Gen26_Ind3443,0110000010100000010110010011111101,-2,20,6,28,5,6,16384,5,3.4641489865294437
45,Gen26_Ind3355,0000110011011001110101001011101110,-44,23,25,27,3,6,131072,5,3.4486138806385567
46,Gen26_Ind3394,0010011010101001110000011111000100,-31,20,25,22,8,6,4096,4,3.4479986337600037
47,Gen25_Ind3304,0000111010111001110101011111101011,-43,21,25,27,8,6,131072,3,3.427916650559799
48,Gen25_Ind3290,0100010101001101011000010101100101,-16,30,30,30,6,4,65536,5,3.424295907952401
49,Gen26_Ind3422,1001011011100011111000011101101101,-50,24,13,30,8,4,131072,5,3.424295907952401
50,Gen26_Ind3403,1010110011010010010111011101101101,18,23,10,29,8,4,131072,5,3.424290722414459
51,Gen26_Ind3402,0000111010111100110000011011011011,-43,21,27,22,7,6,32768,3,3.4154747420737865
52,Gen26_Ind3426,0100111111111001101111010111001111,-11,21,25,21,6,6,8192,5,3.413188317637807
53,Gen26_Ind3456,0100010111111000110111011111101101,-16,12,23,29,8,6,131072,5,3.406247316800557
54,Gen26_Ind3375,0111000011111011110111001011110100,6,25,29,29,3,6,8192,4,3.399477581087684
55,Gen26_Ind3347,0001110010100010010111011100101101,-36,20,10,29,8,3,131072,5,3.3772494485126643
56,Gen26_Ind3405,0110110010100100010111011101001101,4,20,14,29,8,4,8192,5,3.3772494485126643
57,Gen26_Ind3408,0100010111111000110111000111101101,-16,21,23,29,2,6,131072,5,3.3764350331372546
58,Gen26_Ind3475,1110100011110010110110011101100100,20,25,11,28,8,4,65536,4,3.362814848303236
59,Gen26_Ind3351,0100110111100001110111101101111101,-12,27,9,29,3,4,8192,5,3.327443622852518
60,Gen26_Ind3417,0110110101101011011000011111011101,4,17,28,30,8,6,32768,5,3.305634678905386
61,Gen26_Ind3455,0000110111110110010110011111101101,-44,19,18,28,8,6,131072,5,3.305625014161759
62,Gen26_Ind3384,0100110010001001110111011110001100,-12,18,25,29,8,5,8192,4,3.2604804104208602
63,Gen26_Ind3343,1110110010001010110011011101111100,-29,18,27,25,8,4,16384,4,3.2114404808822328
64,Gen26_Ind3387,1100010010000001110001011101111100,-39,18,9,23,8,4,32768,4,3.210947977970281
65,Gen26_Ind3374,0110010010111001111100011011111101,0,21,25,25,7,6,16384,5,3.197508309288657
66,Gen26_Ind3451,1100100101000011001100000011011101,-28,30,12,18,1,6,32768,5,3.185086664736949
67,Gen26_Ind3368,0001011101110001111011001100111100,-39,27,9,6,4,3,16384,4,3.1823657687541647
68,Gen26_Ind3425,0111110001110010010110101011001101,12,17,10,28,9,6,8192,5,3.1674724557411333
69,Gen26_Ind3467,0110010111101101011000010101100101,0,23,7,30,6,4,65536,5,3.1481574296249426
70,Gen26_Ind3442,1101000111110110111100011111100111,-43,29,19,28,8,6,65536,0,3.1329870475348613
71,Gen26_Ind3340,1000010100110010010111010110001000,16,29,10,29,6,5,8192,0,3.050381087279104
72,Gen26_Ind3474,0110100001101100011000101011101101,2,16,30,30,1,6,131072,5,2.9934200946246126
73,Gen26_Ind3369,1010110010101110010111111101101101,-23,20,8,29,5,4,131072,5,2.8968607538828226
74,Gen26_Ind3379,0001111001111001101001101111101100,-35,17,25,15,10,6,131072,4,2.8655451163073615
75,Gen26_Ind3342,0111110101011001110110011111101101,12,17,25,28,8,6,131072,5,2.8425183388989557
76,Gen26_Ind3470,0100100110011011011010010111011101,-14,29,28,16,6,6,32768,5,2.8425183388989557
77,Gen26_Ind3447,1000111111111001110100011101101100,21,17,25,26,8,4,131072,4,2.8419824585547695
78,Gen26_Ind3435,0000111010111001101001011101100011,-43,21,25,15,8,4,65536,3,2.7700571345970566
79,Gen26_Ind3423,0011011101110100111000111011001101,-23,24,15,30,8,6,8192,5,2.6682598560524577
80,Gen26_Ind3439,0100010011110001111100111011101101,-16,25,9,13,9,6,131072,5,2.5447949109672483
81,Gen26_Ind3361,0101110111110010011000111011001101,-4,30,10,30,1,6,8192,5,2.4803913126700556
82,Gen26_Ind3446,0110110111010011010111011111101101,4,19,12,29,8,6,131072,5,2.190512563553996
83,Gen26_Ind3450,0101010011001001111001011111111100,-8,22,25,12,8,6,65536,4,2.024856625665047
84,Gen25_Ind3276,1001011011100010111010011101101101,6,24,11,17,8,4,131072,5,2.009790546041475
85,Gen26_Ind3358,1110110010001010100001010101101101,6,18,27,7,6,4,131072,5,2.009790546041475
86,Gen26_Ind3438,0101110011100011111100011111111101,-4,24,13,12,8,6,32768,5,1.9656304410753542
87,Gen26_Ind3460,0100110101111001111100011111001101,-12,17,25,11,8,6,8192,5,1.922395496594944
88,Gen26_Ind3335,1001110010101011010111001101101000,11,20,28,29,4,4,131072,0,0.9999754566283244
89,Gen26_Ind3341,0100110100011000111001101101101001,-12,27,23,7,10,4,131072,1,0.9999754566283244
90,Gen26_Ind3345,0101010100011000110111011101101000,-8,27,23,29,8,4,131072,0,0.9999754566283244
91,Gen26_Ind3365,0111100011011100110101011111111111,10,23,27,27,8,6,8192,0,0.9999754566283244
92,Gen26_Ind3370,1100010010000101010001011101101001,12,18,16,23,8,4,131072,1,0.9999754566283244
93,Gen26_Ind3376,0100010010110101110111010111011000,-16,21,17,29,6,6,32768,0,0.9999754566283244
94,Gen26_Ind3380,0100110010101001111100011111001001,-12,20,25,10,8,6,8192,1,0.9999754566283244
95,Gen26_Ind3383,1010110011110100010111101010101000,-11,25,14,29,10,5,131072,0,0.9999754566283244
96,Gen26_Ind3399,0100010011111011110111011111101111,-16,25,29,29,8,6,131072,4,0.9999754566283244
97,Gen26_Ind3416,0101110111111101011100001101101001,-4,10,13,12,4,4,131072,1,0.9999754566283244
98,Gen26_Ind3424,1100000011111000011100111011101110,-37,25,22,16,9,6,131072,1,0.9999754566283244
99,Gen26_Ind3431,0110001011010010010000011111001111,-1,23,10,22,8,6,8192,2,0.9999754566283244
100,Gen26_Ind3454,0100110100000010010110101001001001,-12,26,10,28,5,4,8192,1,0.9999754566283244
