Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen23_Ind3038,1000110110001001110111011110000000,20,19,25,29,8,5,4096,0,3.888194405636491
2,Gen23_Ind3038,1000110110001001110111011110000000,20,14,25,29,8,5,4096,0,3.888194405636491
3,Gen30_Ind3955,1000110110101001101011011110100000,20,13,25,17,8,5,65536,0,3.888194405636491
4,Gen33_Ind4308,1000101110101001001011011110100000,19,27,24,17,8,5,65536,0,3.888194405636491
5,Gen33_Ind4413,1000101110101001011100011110101000,19,11,24,10,8,5,131072,0,3.888194405636491
6,Gen34_Ind4549,1000110110101001101011011110100000,20,12,25,17,8,5,65536,0,3.888194405636491
7,Gen36_Ind4718,1000101110111011011100011110101000,19,23,28,16,8,5,131072,0,3.888194405636491
8,Gen35_Ind4692,1000111110101001111110011110001000,21,28,25,16,8,5,8192,0,3.888194405636491
9,Gen36_Ind4830,1000110100001001001011011110100111,20,26,24,17,8,5,65536,2,3.888194405636491
10,Gen36_Ind4847,1000110011111001010111101110000000,20,25,24,29,3,5,4096,0,3.888194405636491
11,Gen36_Ind4847,1000110011111001010111101110000000,20,25,24,29,7,5,4096,0,3.888194405636491
12,Gen38_Ind5043,1000101011111001000010011110100000,19,25,24,8,8,5,65536,0,3.888127549638698
13,Gen38_Ind5106,1000101110101001011100011010001000,19,17,24,20,7,5,8192,0,3.8868644035020923
14,Gen38_Ind4995,1000110110101001101011011100000000,20,13,25,17,8,3,4096,0,3.8846475295847696
15,Gen38_Ind4984,1000100111111001110101101111101000,18,18,25,27,5,6,131072,0,3.8825065094832847
16,Gen38_Ind4996,1000100100001001110111011011000000,18,26,25,29,7,6,4096,0,3.8825065094832847
17,Gen36_Ind4746,1000110011001001100111010011100000,20,22,25,13,5,6,65536,0,3.8811837258718405
18,Gen38_Ind5053,1000110011111000011111010010101000,20,25,22,25,5,5,131072,0,3.868581014035544
19,Gen38_Ind5082,1000110010111001110111010010010000,20,21,25,29,5,5,16384,0,3.8380547045394753
20,Gen38_Ind5104,1000110010111011110111101110100000,20,21,29,29,4,5,65536,0,3.8117936900732268
21,Gen38_Ind4989,1100100011101100110011011111101101,22,24,11,25,8,6,131072,5,3.575371846988937
22,Gen38_Ind5045,1000101011101110110011010111101101,19,24,23,25,6,6,131072,5,3.575371846988937
23,Gen38_Ind5076,1000100011111001011011101111101101,18,25,24,24,3,6,131072,5,3.571633341915266
24,Gen38_Ind5017,0010101011111011110111010011010101,-29,25,29,29,5,6,16384,5,3.5455199004039035
25,Gen38_Ind5025,1010110011111000110111010011101101,-18,25,23,29,5,6,131072,5,3.5455199004039035
