Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen23_Ind3038,1000110110001001110111011110000000,20,12,25,29,8,5,4096,0,3.888194405636491
2,Gen26_Ind3413,1000110011111001110111010010000000,20,25,25,29,5,5,4096,0,3.888104150582636
3,Gen25_Ind3305,1000010100011000111001101101101000,16,27,23,9,9,4,131072,0,3.8486862540688893
4,Gen26_Ind3434,1000010100011000110101101111101000,16,27,23,27,8,6,131072,0,3.8461561358270795
5,Gen15_Ind1956,1001110110001011011110001110000000,-13,21,28,12,4,5,4096,0,3.843181860671438
6,Gen26_Ind3388,1100010011111001111100011111101000,-25,25,25,6,8,6,131072,0,3.6588226061686724
7,Gen1_Ind9,0100010011111001110111011111011101,-16,25,25,29,8,6,32768,5,3.576129536292714
8,Gen5_Ind583,0110110011111001111100011111101101,4,25,25,7,8,6,131072,5,3.576129536292714
9,Gen8_Ind904,0100010011111001111100011111101101,-16,25,25,27,8,6,131072,5,3.576129536292714
10,Gen9_Ind1173,0100110011110010010111011111101101,-12,25,10,29,8,6,131072,5,3.576129536292714
11,Gen27_Ind3507,0100110011110010010111011111011101,-12,25,10,29,8,6,32768,5,3.576129536292714
12,Gen27_Ind3533,0000110011111001110111011111100101,-44,25,25,29,8,6,65536,5,3.576129536292714
13,Gen27_Ind3549,1001100101000010110111011111001101,-8,30,11,29,8,6,8192,5,3.576129536292714
14,Gen26_Ind3398,0100111101000101110111101111011101,-11,30,17,29,1,6,32768,5,3.576129536292714
15,Gen27_Ind3609,0110000011100010111110011111000101,-2,24,11,7,8,6,4096,5,3.576129536292714
16,Gen27_Ind3488,1100010110001001111000011111101101,-10,28,25,30,8,6,131072,5,3.576081464372384
17,Gen27_Ind3529,0110000011101010011110011111000101,-2,24,26,25,8,6,4096,5,3.576081464372384
18,Gen27_Ind3615,0110000101001001111000011011011101,-2,30,25,30,7,6,32768,5,3.576081464372384
19,Gen27_Ind3522,0010001011110100110110011111101101,-33,25,15,28,8,6,131072,5,3.57605601505543
20,Gen26_Ind3389,0011011011110100110110010111011101,-23,25,15,28,6,6,32768,5,3.57605601505543
21,Gen27_Ind3578,0110110111111001110110010111001101,4,19,25,28,6,6,8192,5,3.57605601505543
22,Gen27_Ind3602,0101000111111101110110101111111101,-10,15,8,28,3,6,32768,5,3.57605601505543
23,Gen27_Ind3603,0100111101000111010110011011011101,-11,30,20,28,7,6,32768,5,3.57605601505543
24,Gen27_Ind3561,0101000100000101110011111111111101,-10,26,17,25,7,6,4096,5,3.575371846988937
25,Gen27_Ind3575,0100111101000101110011011011011101,-11,30,17,25,7,6,32768,5,3.575371846988937
