Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen25_Ind3453,0111111011101001110101011010001111,13,24,25,27,7,5,8192,4,3.659248908494807
2,Gen35_Ind4743,1100001100011010110001101011101111,-27,27,27,23,3,6,131072,2,3.6588226061686724
3,Gen15_Ind1947,1101001100011010110001101011001111,18,27,27,23,6,6,8192,5,3.6545798056868475
4,Gen30_Ind4028,0111111011101001110101111010001111,13,24,25,27,4,5,8192,4,3.651042314194235
5,Gen5_Ind594,0111100011100001110111111011011101,10,24,9,29,8,6,32768,5,3.576129536292714
6,Gen8_Ind1018,0111100011100010010111011111001000,10,24,10,29,8,6,8192,0,3.576129536292714
7,Gen8_Ind1067,0111100011100001110111111111011101,10,24,9,29,9,6,32768,5,3.576129536292714
8,Gen8_Ind1072,0111000100110010010111011011001101,6,29,10,29,7,6,8192,5,3.576129536292714
9,Gen9_Ind1119,0111101011100001110111110011011101,11,24,9,29,9,6,32768,5,3.576129536292714
10,Gen5_Ind594,0111100011100001110111111011011101,10,24,9,29,9,6,32768,5,3.576129536292714
11,Gen44_Ind5955,0101100011100010010111100111001101,-6,24,10,29,10,6,8192,5,3.576129536292714
12,Gen45_Ind6118,0010100111101001110111100111001101,-30,28,25,29,10,6,8192,5,3.576129536292714
13,Gen45_Ind6147,1101111011100010110111111011001101,10,24,11,29,2,6,8192,5,3.576129536292714
14,Gen44_Ind6036,0111100011110001110111111111011101,10,25,9,29,2,6,32768,5,3.576129536292714
15,Gen45_Ind6187,0100101111100101010111111011011101,-13,12,16,29,3,6,32768,5,3.576129536292714
16,Gen45_Ind6193,0011100011110001110111011011011101,-22,25,9,29,7,6,32768,5,3.576129536292714
17,Gen45_Ind6205,0001100011100110010111100111001101,-38,24,18,29,10,6,8192,5,3.576129536292714
18,Gen45_Ind6073,1111000100101100110001011011001101,11,28,13,23,7,6,8192,5,3.571633341915266
19,Gen45_Ind6137,0111110110010000110001010111001101,12,17,7,23,6,6,8192,5,3.571633341915266
20,Gen8_Ind1067,0111100011100001110111111111011101,10,24,9,29,10,6,32768,5,3.5455199004039035
21,Gen45_Ind6107,0111100011100101110011111011011101,10,24,17,25,7,6,32768,5,3.5444695241901987
22,Gen45_Ind6188,0111100011000100110111110011101101,10,22,15,29,7,6,131072,5,3.544461190360309
23,Gen45_Ind6180,0010001010111001110001010111001101,-33,21,25,23,6,6,8192,5,3.5416355051994945
24,Gen45_Ind6131,0101000011100110010111100111101100,-10,24,18,29,10,6,131072,4,3.535411613048478
25,Gen45_Ind6204,1000101110100010110111010111111100,19,14,11,29,6,6,32768,4,3.535411613048478
26,Gen45_Ind6094,0101100100001001110011010111001100,-6,26,25,25,6,6,8192,4,3.534704229535232
27,Gen45_Ind6177,0001101011000010110111111011101100,-37,22,11,29,4,6,131072,4,3.53440312481439
28,Gen44_Ind6015,1000101011000010110111111011101100,19,22,11,29,9,6,131072,4,3.53440312481439
29,Gen45_Ind6169,0101000100111001010010011011001100,-10,29,24,24,7,6,8192,4,3.5334642285671425
30,Gen45_Ind6113,1101001100100000110111100010101111,-11,28,7,29,9,5,131072,5,3.53039972209537
31,Gen45_Ind6117,0101100011100010010111111010101101,-6,24,10,29,6,5,131072,5,3.53039972209537
32,Gen45_Ind6165,0111111111101000110101011010001111,13,29,23,27,7,5,8192,1,3.530129660693475
33,Gen45_Ind6178,0110100100001001110011100010111101,2,26,25,25,9,5,131072,5,3.5293279871141343
34,Gen45_Ind6144,0101111100111110110001100110001101,-3,29,21,23,10,5,8192,5,3.5253498070701954
35,Gen45_Ind6181,1000101100111110110001100110101101,19,29,12,23,10,5,131072,5,3.5253498070701954
36,Gen45_Ind6189,1101000100110010011110111011001100,-49,29,10,11,2,6,8192,4,3.523841767057634
37,Gen45_Ind6105,0011101011110001110111110111011101,-21,25,9,29,7,6,32768,5,3.5005321433961973
38,Gen45_Ind6121,0011100100010010010001101111011101,-22,27,10,23,1,6,32768,5,3.4953565228950936
39,Gen45_Ind6168,1101001100100010011110101110001100,-40,28,10,9,8,5,8192,4,3.4789199143673204
40,Gen45_Ind6158,1010111100000001010101011110001100,-29,26,8,27,8,5,8192,4,3.4786389411080583
41,Gen45_Ind6086,0111001100111000110001100110011100,7,29,23,23,10,5,32768,4,3.473439772907063
42,Gen45_Ind6151,1100001100110110110001101110001100,10,29,19,23,6,5,8192,4,3.473439772907063
43,Gen45_Ind6087,1110001010100000010011110111101101,7,20,6,25,3,6,131072,5,3.463764275358267
44,Gen45_Ind6140,0010000010101001110011011010001101,-34,20,25,25,7,5,8192,5,3.4556390207598366
45,Gen45_Ind6130,1100011011100010010011001111111100,-42,24,10,25,4,6,32768,4,3.4521413223108954
46,Gen45_Ind6182,0111100011110001110111101011011101,10,25,9,29,4,6,32768,5,3.448698034030242
47,Gen45_Ind6103,0110001100111010010101001011111101,-1,29,26,27,3,6,32768,5,3.4486138806385567
48,Gen45_Ind6072,0101000011100010010111100101101101,-10,24,10,29,10,4,131072,5,3.424290722414459
49,Gen45_Ind6102,0111100011101001110111100101111101,10,24,25,29,10,4,32768,5,3.424290722414459
50,Gen45_Ind6185,0101100100000010010111011101101101,-6,26,10,29,8,4,131072,5,3.424290722414459
51,Gen45_Ind6161,1100000010011010111110011111011101,16,19,27,19,8,6,32768,5,3.4061421340059512
52,Gen45_Ind6196,1100001010100000110111100101011101,-3,20,7,29,10,4,32768,5,3.3772494485126643
53,Gen45_Ind6095,0110100011100010010111000111001101,2,24,10,29,2,6,8192,5,3.3764350331372546
54,Gen45_Ind6108,0111101101110001110111111111111101,11,29,9,29,4,6,131072,5,3.3764350331372546
55,Gen45_Ind6160,0111111011111001110101011010001011,13,25,25,27,7,5,8192,3,3.3677405470452837
56,Gen45_Ind6077,1100001011110000110111111011111101,12,25,7,29,5,6,8192,5,3.2888815681346477
57,Gen45_Ind6155,0111100011110101110111111011011101,10,25,17,29,9,6,32768,5,3.2888815681346477
58,Gen45_Ind6203,0010101010000010111101111011101100,-29,18,11,23,7,6,131072,4,3.278125221984955
