Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen6_Ind624,110011000000001010010110,16777216,4,0,0,1,bt4,64,1000,3.601784610047811
2,Gen4_Ind430,010111010000001010001000,8388608,1,0,0,1,bt4,32,0,3.601386284691677
3,Gen1_Ind11,011000110000011000001011,16777216,3,0,1,1,bt2,32,100,3.6011781042260953
4,Gen4_Ind456,111110110000011000001011,16777216,3,0,1,1,bt2,32,100,3.6011781042260953
5,Gen3_Ind240,011100101110011001010110,67108864,2,3,1,1,bt3,64,1000,3.60101519717117
6,Gen3_Ind302,010111000000101001010111,8388608,4,0,2,1,bt3,64,500,3.6009156501153514
7,Gen5_Ind543,010111000000101001010101,8388608,4,0,2,1,bt3,64,500,3.6009156501153514
8,Gen4_Ind482,110000110000001001001010,16777216,3,0,0,1,bt3,32,50,3.600888501873506
9,Gen6_Ind635,010111000001101000010011,8388608,4,0,4,1,bt2,64,100,3.600770864222351
10,Gen5_Ind536,011010100000111000001011,33554432,2,0,3,1,bt2,32,100,3.6006532342571673
11,Gen6_Ind730,011001000001001000001110,16777216,4,0,4,1,bt2,32,1000,3.6006079940092675
12,Gen6_Ind646,011000110000011110001111,16777216,3,0,1,1,hc4,32,1000,3.600598946096108
13,Gen6_Ind690,011000100000001000100111,16777216,2,0,0,1,bt2,273,200,3.600589898228421
14,Gen6_Ind634,011010100000111101001011,33554432,2,0,3,1,bt3,32,100,3.6005084694654474
15,Gen6_Ind645,010110110000011000010000,8388608,3,0,1,1,bt2,64,0,3.60033657639367
16,Gen5_Ind517,010110110000111110010000,8388608,3,0,3,1,bt3,64,0,3.6000742449253407
17,Gen5_Ind498,010111110000101010110111,8388608,0,0,2,1,bt4,273,500,3.6000471093691115
18,Gen6_Ind637,011101000001001000010100,67108864,4,0,4,1,bt2,64,200,3.6000471093691115
19,Gen6_Ind673,010110110010101001010010,8388608,3,1,2,1,bt3,64,50,3.599549696657581
20,Gen6_Ind630,011000100100111000001110,16777216,2,2,3,1,bt2,32,1000,3.5981576720347346
21,Gen6_Ind691,011110100100111101001110,134217728,2,2,3,1,bt2,32,1000,3.5981576720347346
22,Gen6_Ind677,010110100100011000001111,8388608,2,2,1,1,bt2,32,500,3.597886623695226
23,Gen6_Ind654,011000100101001000001010,16777216,2,2,4,1,bt2,32,50,3.5970195433606547
24,Gen6_Ind688,100010010000001010011101,536870912,1,0,0,1,bt4,128,500,3.595990428124349
25,Gen6_Ind715,111000010000001010011111,8388608,1,0,0,1,bt4,128,500,3.595990428124349
26,Gen6_Ind708,010110000000101001001111,8388608,0,0,2,1,bt3,32,10,3.5959633540965013
27,Gen6_Ind699,010110000010011000001101,8388608,0,1,1,1,bt2,32,500,3.5957558000928516
28,Gen5_Ind588,011100010011011000001011,67108864,1,1,2,1,bt2,32,100,3.595602406010509
29,Gen6_Ind700,010101110000101010110111,4194304,1,0,2,1,bt4,273,1000,3.5955482700472765
30,Gen6_Ind657,010110000000101001010101,8388608,0,0,2,1,bt3,64,500,3.5954490250151183
31,Gen6_Ind738,011000011100101000001010,16777216,1,2,2,1,bt2,32,50,3.595151322788494
32,Gen6_Ind623,010110010100101001001101,8388608,1,2,2,1,bt3,32,500,3.5949619015839005
33,Gen6_Ind616,101000000011001000001111,4096,0,1,4,1,bt2,32,1000,3.594790537692678
34,Gen6_Ind692,100001110001001001010011,268435456,4,0,4,1,bt3,64,100,3.5945560662087512
35,Gen6_Ind675,100010010100111010010110,536870912,1,2,3,1,bt4,64,1000,3.594519996387555
