Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen17_Ind2050,011011000000011010001111,33554432,4,0,1,1,bt4,32,0,3.6024366052707
2,Gen8_Ind903,010111001010001010001000,8388608,4,4,0,1,bt4,32,0,3.602336979613181
3,Gen12_Ind1451,011011000000001010001111,33554432,4,0,0,1,bt4,32,1000,3.602336979613181
4,Gen12_Ind1451,011011000000001010001111,33554432,4,0,0,1,bt4,32,100,3.602336979613181
5,Gen12_Ind1451,011011000000001010001111,33554432,4,0,0,1,bt4,32,1000,3.602273584336441
6,Gen16_Ind1886,010111000000001010001111,8388608,4,0,0,1,bt4,32,10,3.602273584336441
7,Gen16_Ind1985,011111000000001101001101,134217728,4,0,0,1,hc4,32,500,3.602273584336441
8,Gen12_Ind1451,011011000000001010001111,33554432,4,0,0,1,bt4,32,0,3.602273584336441
9,Gen18_Ind2162,010111010000001010110011,8388608,4,0,0,1,bt4,128,100,3.602273584336441
10,Gen9_Ind1059,010111000000001001001101,8388608,4,0,0,1,bt3,32,500,3.6022101912909688
11,Gen10_Ind1169,011111000000001001001101,134217728,4,0,0,1,bt3,32,500,3.6022101912909688
12,Gen18_Ind2129,011101000000001001001101,67108864,4,0,0,1,bt3,32,500,3.6022101912909688
13,Gen18_Ind2146,011011100000001001001101,33554432,0,0,0,1,bt3,32,500,3.6022101912909688
14,Gen18_Ind2154,011011000000001010011111,33554432,4,0,0,1,bt4,128,100,3.602065301279328
15,Gen18_Ind2240,011001110001111010111101,16777216,0,0,1,1,bt4,273,500,3.602065301279328
16,Gen18_Ind2252,010111000000001010011110,8388608,4,0,0,1,bt4,128,1000,3.602065301279328
17,Gen18_Ind2172,011111000000001001011101,134217728,4,0,0,1,bt3,128,500,3.601847988114959
18,Gen18_Ind2254,011111010000001001011111,134217728,1,0,0,1,bt3,128,200,3.601847988114959
19,Gen18_Ind2226,011011000000111010001100,33554432,4,0,3,1,bt4,32,200,3.601793663920848
20,Gen18_Ind2179,011011000000101001001100,33554432,4,0,2,1,bt3,32,200,3.6016578606044765
21,Gen18_Ind2176,010111100000001010001111,8388608,3,0,0,1,bt4,32,50,3.60137723286659
22,Gen18_Ind2191,010111010000101001001000,8388608,0,0,2,1,bt3,32,0,3.601304819903939
23,Gen18_Ind2202,111001000000001010111011,67108864,4,0,0,1,bt4,128,100,3.6012505120929332
24,Gen18_Ind2132,111001000000111010010111,1073741824,4,0,3,1,bt4,64,1000,3.601096648856228
25,Gen17_Ind2035,011001010000011001011000,16777216,2,0,1,1,bt3,128,0,3.6006260899720064
26,Gen18_Ind2231,010111000000011010011111,8388608,4,0,1,1,bt4,128,0,3.6004994220524678
27,Gen18_Ind2235,010111010000011010011011,8388608,3,0,1,1,bt4,128,100,3.6003546696283193
28,Gen18_Ind2141,110101100010101010010101,1048576,3,1,2,1,bt4,64,500,3.599495441767926
29,Gen18_Ind2198,011100110001011000111111,67108864,3,0,2,1,bt2,16,100,3.5991157033304613
