Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen17_Ind2050,011011000000011010001111,33554432,4,0,1,1,bt4,32,10,3.6024366052707
2,Gen19_Ind2265,011011000000011010001111,33554432,4,0,1,1,bt4,32,1000,3.6024366052707
3,Gen20_Ind2472,011011000000011010001111,33554432,4,0,1,1,bt4,32,100,3.6024366052707
4,Gen20_Ind2484,011011000000011010001111,33554432,4,0,1,1,bt4,32,1000,3.6024366052707
5,Gen21_Ind2554,011011000000011010001100,33554432,4,0,1,1,bt4,32,200,3.6024366052707
6,Gen21_Ind2598,010111000000011010001101,8388608,4,0,1,1,bt4,32,500,3.6024366052707
7,Gen8_Ind903,010111001010001010001000,8388608,4,3,0,1,bt4,32,0,3.602336979613181
8,Gen12_Ind1451,011011000000001010001111,33554432,4,0,0,1,bt4,32,200,3.602336979613181
9,Gen12_Ind1451,011011000000001010001111,33554432,4,0,0,1,bt4,32,50,3.602336979613181
10,Gen12_Ind1451,011011000000001010001111,33554432,4,0,0,1,bt4,32,10,3.602273584336441
11,Gen16_Ind1886,010111000000001010001111,8388608,4,0,0,1,bt4,32,10,3.602273584336441
12,Gen16_Ind1985,011111000000001101001101,134217728,4,0,0,1,hc3,32,500,3.602273584336441
13,Gen21_Ind2568,010111000000001010001110,8388608,4,0,0,1,bt4,32,1000,3.602273584336441
14,Gen21_Ind2567,011011000000001010001100,33554432,4,0,0,1,bt4,32,200,3.602273584336441
15,Gen21_Ind2592,011011000000001010001101,33554432,4,0,0,1,bt4,32,500,3.602273584336441
16,Gen21_Ind2602,010111000000001010001100,8388608,4,0,0,1,bt4,32,200,3.602273584336441
17,Gen21_Ind2625,011011000000001010001101,33554432,4,0,0,1,bt4,32,500,3.602273584336441
18,Gen21_Ind2555,011111100000001101001010,134217728,1,0,0,1,bt4,32,50,3.6022101912909688
19,Gen21_Ind2637,011111000000001001001010,134217728,4,0,0,1,bt3,32,50,3.6022101912909688
20,Gen20_Ind2484,011011000000011010001111,33554432,4,0,1,1,bt4,32,200,3.6019566414194104
21,Gen21_Ind2645,010111000000011010001000,8388608,4,0,1,1,bt4,32,0,3.6019566414194104
22,Gen19_Ind2271,011100100000001001001111,67108864,2,0,0,1,bt3,32,10,3.601866096543819
23,Gen21_Ind2614,010111000000011000001101,8388608,4,0,1,1,bt2,32,500,3.601793663920848
24,Gen21_Ind2588,010111000000101010001000,8388608,4,0,2,1,bt4,32,0,3.601440596597764
25,Gen21_Ind2574,010111000000001010110011,8388608,4,0,0,1,bt4,273,100,3.6012505120929332
26,Gen21_Ind2582,110111000001001010001110,268435456,4,0,4,1,bt4,32,1000,3.601232409853247
27,Gen21_Ind2605,011010100000001101111111,33554432,2,0,0,1,bt4,273,200,3.601223358801649
28,Gen21_Ind2583,011000100000111010001100,16777216,2,0,3,1,bt4,32,200,3.601205256834941
29,Gen21_Ind2630,011001000001001001001101,16777216,4,0,4,1,bt3,32,500,3.601205256834941
30,Gen21_Ind2600,011001100000001000001101,16777216,1,0,0,1,bt2,32,500,3.601150952026701
31,Gen21_Ind2544,011011011100001010100111,33554432,4,2,0,1,bt4,273,100,3.600924699620269
