Rank,Individual,Gene1,dict_size_Gene1,lc_Gene1,lp_Gene1,pb_Gene1,mode_Gene1,mf_Gene1,nice_len_Gene1,depth_Gene1,Fitness
1,Gen17_Ind2050,011011000000011010001111,33554432,4,0,1,1,bt4,32,500,3.6024366052707
2,Gen19_Ind2265,011011000000011010001111,33554432,4,0,1,1,bt4,32,500,3.6024366052707
3,Gen20_Ind2472,011011000000011010001111,33554432,4,0,1,1,bt4,32,1000,3.6024366052707
4,Gen20_Ind2484,011011000000011010001111,33554432,4,0,1,1,bt4,32,100,3.6024366052707
5,Gen21_Ind2554,011011000000011010001100,33554432,4,0,1,1,bt4,32,200,3.6024366052707
6,Gen21_Ind2598,010111000000011010001101,8388608,4,0,1,1,bt4,32,500,3.6024366052707
7,Gen22_Ind2652,011001000000011010001101,16777216,4,0,1,1,bt4,32,500,3.6024366052707
8,Gen22_Ind2658,011001000000011010001111,16777216,4,0,1,1,bt4,32,200,3.6024366052707
9,Gen22_Ind2687,011011000000011010001101,33554432,4,0,1,1,bt4,32,500,3.6024366052707
10,Gen20_Ind2472,011011000000011010001111,33554432,4,0,1,1,bt4,32,200,3.6024366052707
11,Gen20_Ind2484,011011000000011010001111,33554432,4,0,1,1,bt4,32,50,3.6024366052707
12,Gen33_Ind4063,111101000001011010001110,32768,4,0,3,1,bt4,32,1000,3.6024366052707
13,Gen33_Ind4075,010111000000011010001100,8388608,4,0,1,1,bt4,32,200,3.6024366052707
14,Gen33_Ind4104,010111100000011110001101,8388608,1,0,1,1,bt2,32,500,3.6024366052707
15,Gen33_Ind4114,011101000000011010001011,67108864,4,0,1,1,bt4,32,100,3.6024366052707
16,Gen33_Ind4131,011011000000011010001101,33554432,4,0,1,1,bt4,32,500,3.6024366052707
17,Gen33_Ind4135,011111000000011010001111,134217728,4,0,1,1,bt4,32,200,3.6024366052707
18,Gen33_Ind4145,011011000000011110001111,33554432,4,0,1,1,bt4,32,1000,3.6024366052707
19,Gen33_Ind4113,011111000000001010001101,134217728,4,0,0,1,bt4,32,500,3.602273584336441
20,Gen33_Ind4105,011111110000001010111110,134217728,1,0,0,1,bt4,32,1000,3.602065301279328
21,Gen33_Ind4079,011011000000001110011100,33554432,4,0,0,1,hc3,128,200,3.601847988114959
22,Gen33_Ind4030,011011000000111010001100,33554432,4,0,3,1,bt4,32,200,3.601793663920848
23,Gen33_Ind4054,101011000000011101001100,134217728,4,0,1,1,bt4,32,200,3.601793663920848
24,Gen33_Ind4080,011011000000111010001111,33554432,4,0,3,1,bt4,32,1000,3.601793663920848
25,Gen33_Ind4085,011011000000111010001100,33554432,4,0,3,1,bt4,32,200,3.601793663920848
26,Gen33_Ind4110,011011000000111010001101,33554432,4,0,3,1,bt4,32,500,3.601793663920848
27,Gen33_Ind4141,011001000001011010001111,16777216,4,0,1,1,bt4,32,200,3.601793663920848
28,Gen33_Ind4144,011011000000011000001111,33554432,4,0,1,1,bt2,32,10,3.601793663920848
29,Gen32_Ind3959,111011000001011000001101,131072,4,0,3,1,bt2,32,500,3.601793663920848
30,Gen33_Ind4146,010111000001011010001101,8388608,4,0,4,1,bt4,32,500,3.6016578606044765
31,Gen33_Ind4111,011111000000001000111010,134217728,4,0,0,1,bt2,128,50,3.6013953365622666
32,Gen33_Ind4115,011111000000001000001101,134217728,4,0,0,1,bt2,32,500,3.6013953365622666
33,Gen32_Ind3890,011011100000001010110111,33554432,4,0,0,1,bt4,16,1000,3.60137723286659
34,Gen33_Ind4086,010111000000011010101101,8388608,4,0,1,1,bt4,64,500,3.6012686145146087
35,Gen33_Ind4064,011011010001011000001011,33554432,1,0,2,1,bt2,32,100,3.601150952026701
36,Gen33_Ind4153,011011000001011010001000,33554432,4,0,0,1,bt4,32,0,3.6009337491706708
37,Gen33_Ind4091,011101110001011010001011,67108864,1,0,3,1,bt4,32,100,3.600725621018508
38,Gen33_Ind4077,011011000000111010011111,33554432,4,0,3,1,bt4,128,100,3.60066228244317
39,Gen33_Ind4120,010111100000011010011000,8388608,0,0,1,1,bt4,128,0,3.6003546696283193
40,Gen33_Ind4154,011000100010011000001100,16777216,2,1,1,1,bt2,32,200,3.6002370668536066
41,Gen33_Ind4028,011011000001011000001000,33554432,4,0,0,1,bt2,32,0,3.598708929620904
42,Gen33_Ind4047,011011100100111010001100,33554432,3,2,3,1,bt4,32,200,3.598148636432123
43,Gen33_Ind4058,101011100000111101101100,268435456,4,0,3,1,hc3,16,200,3.5979408300961975
44,Gen32_Ind3940,011011000000011010111010,33554432,4,0,1,1,bt4,128,50,3.597714980867155
45,Gen33_Ind4042,011010000000011010001101,33554432,0,0,1,1,bt4,32,500,3.5968118674190697
46,Gen33_Ind4056,011000000000011010001110,16777216,0,0,1,1,bt4,32,1000,3.5968118674190697
47,Gen33_Ind4127,011110000000011010111010,134217728,0,0,1,1,bt4,64,50,3.595990428124349
48,Gen33_Ind4068,011001010000001000101111,16777216,2,0,0,1,bt2,128,100,3.595259572439404
49,Gen33_Ind4031,011111010001011010011111,134217728,3,0,0,1,bt4,128,100,3.594294576404689
50,Gen33_Ind4043,010011000000011010001111,2097152,4,0,1,1,bt4,32,50,3.557041944084484
51,Gen33_Ind4107,010011100001111010101010,2097152,4,0,4,1,bt4,16,50,3.5511706667856293
52,Gen33_Ind4067,011111000000111100001101,134217728,4,0,3,1,hc4,32,500,3.5116062632035567
53,Gen33_Ind4039,010111100000011100110101,8388608,3,0,1,1,hc4,32,500,3.5103416131569083
54,Gen33_Ind4101,011000000000001110001101,16777216,0,0,0,1,bt4,32,500,3.506844914681782
55,Gen33_Ind4095,111011000001011010000100,16777216,4,0,4,1,bt4,16,200,3.50407484758297
56,Gen33_Ind4151,011011100001001010111110,33554432,2,0,4,1,bt4,273,1000,3.496643930889746
57,Gen32_Ind3891,010001000000011010001111,1048576,4,0,1,1,bt4,32,1000,3.4908000906287002
58,Gen32_Ind3978,010001110001011001001011,1048576,3,0,1,1,bt3,32,100,3.4897883507678067
59,Gen33_Ind4090,010000110000001001101111,1048576,3,0,0,1,bt3,32,50,3.489575874917805
60,Gen33_Ind4140,010000000001011010001110,1048576,0,0,4,1,bt4,32,1000,3.4840351551197166
61,Gen32_Ind3981,010001100001011111011101,1048576,3,0,4,1,bt3,128,500,3.4817747187325345
62,Gen33_Ind4076,010000001000011010001110,1048576,0,4,1,1,bt4,32,1000,3.4777521443862467
63,Gen33_Ind4029,011111100010111101001110,134217728,0,1,3,1,bt4,32,1000,3.465320907217692
64,Gen33_Ind4050,111011000000011000111010,8388608,4,0,1,1,bt2,16,50,3.432028527287752
65,Gen33_Ind4053,001111000000011010101101,524288,4,0,1,1,bt4,16,500,3.4102760152133245
66,Gen33_Ind4129,011011000000011011011111,33554432,4,0,1,1,hc3,128,0,3.406805623582335
67,Gen33_Ind4061,011011000000011110001111,33554432,4,0,1,1,hc4,32,1000,3.308140165770092
68,Gen33_Ind4035,011011010001011011011100,33554432,4,0,0,1,hc3,128,200,3.293631246006096
69,Gen33_Ind4038,011101000000010010001111,67108864,4,0,1,0,bt4,32,100,3.2936236751187824
70,Gen33_Ind4138,011011110000010001101011,33554432,2,0,1,0,bt3,273,100,3.2936085334485714
71,Gen33_Ind4132,011011000001010010001111,33554432,4,0,0,0,bt4,32,50,3.2930635260265726
72,Gen33_Ind4062,010111000000010010000100,8388608,4,0,1,0,bt4,16,200,3.2906510086534753
73,Gen33_Ind4059,111011100000101010001001,2097152,3,0,2,1,bt4,32,10,3.2866656344618774
74,Gen33_Ind4102,010011010000010010101101,2097152,4,0,1,0,bt4,273,500,3.2575763948410037
75,Gen33_Ind4123,010011010000000000010111,2097152,0,0,0,0,bt2,64,1000,3.2540697027436427
76,Gen32_Ind3959,111011000001011000001101,8388608,4,0,1,1,bt2,32,500,3.1951342293103564
77,Gen33_Ind4116,111010000000011010001101,4096,0,0,1,1,bt4,32,500,3.1873302457807524
78,Gen33_Ind4057,011011000000010111110100,33554432,4,0,1,0,hc4,128,200,3.149581258861156
79,Gen33_Ind4125,001010000000011010011001,131072,0,0,1,1,bt4,128,10,3.1324433129875127
80,Gen33_Ind4103,001011000001011011101100,131072,4,0,4,1,hc3,64,200,3.128599455005175
81,Gen33_Ind4098,011000100001010100001011,16777216,2,0,0,0,hc4,32,100,3.092494491003231
82,Gen33_Ind4094,111011100000011100101111,8192,3,0,1,1,hc4,64,100,3.0799641243460054
83,Gen33_Ind4124,010111010000110010001111,8388608,2,0,3,0,bt4,32,200,3.0685202793428887
84,Gen33_Ind4137,000111100000011010001100,32768,0,0,1,1,bt4,32,200,2.9110934468361758
85,Gen33_Ind4147,110011100000111011001000,33554432,1,0,3,1,hc3,32,0,2.8354046946238602
86,Gen33_Ind4119,011011010000011000001001,33554432,3,0,1,1,bt2,32,10,2.8225359895045385
87,Gen33_Ind4073,011011000000011111001001,33554432,4,0,1,1,bt4,32,10,2.8143808225581837
88,Gen33_Ind4082,001111000000011011000111,524288,4,0,1,1,hc3,16,0,2.8105937564362846
89,Gen33_Ind4048,111011000000011110001001,65536,4,0,1,1,bt4,32,10,2.8034285317388887
90,Gen33_Ind4071,000011000000011010101110,8192,4,0,1,1,bt4,273,1000,2.6453810067128964
91,Gen33_Ind4072,101001000000011101001001,4194304,4,0,1,1,bt4,32,10,2.6094747376146654
92,Gen33_Ind4087,101011010000011101101101,1048576,0,0,1,1,bt3,128,500,2.5168623156075336
93,Gen33_Ind4034,010011001000111010001100,2097152,4,4,3,1,bt4,32,200,0
94,Gen33_Ind4046,011011001000011110001111,33554432,4,4,1,1,bt3,32,0,0
95,Gen33_Ind4074,011011100100010110111011,33554432,0,2,1,0,bt2,273,100,0
96,Gen33_Ind4084,011011000010011010001111,33554432,4,1,1,1,bt4,32,1000,0
97,Gen33_Ind4099,010001110101011001101011,1048576,4,2,0,1,bt3,128,100,0
98,Gen33_Ind4126,001001001000011000101101,65536,4,4,1,1,bt2,128,500,0
99,Gen33_Ind4136,011011000011011010011111,33554432,4,1,2,1,bt4,128,1000,0
100,Gen33_Ind4150,111011000100111000011101,524288,4,2,3,1,bt2,128,500,0
