Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen5_Ind603,1000101100011111110001010101001111,19,27,26,23,6,4,8192,5,4.0736892912498766
2,Gen5_Ind553,1000011111011011100001010111000110,17,28,29,7,6,6,4096,3,3.867379590045919
3,Gen3_Ind350,0000001111001000110101110111100101,-49,27,23,27,6,6,65536,5,3.46998949533403
4,Gen5_Ind619,0111111011011111110110100011000101,13,23,27,28,9,6,4096,5,3.4291300265756233
5,Gen5_Ind602,0101100101000011010000010111100101,-6,30,12,22,6,6,65536,5,3.4178453654383874
6,Gen4_Ind450,0111010100110011010110111110001111,8,29,12,28,3,5,8192,5,3.411405160474732
7,Gen5_Ind543,0011000011000000010111100111000101,-26,22,6,29,10,6,4096,5,3.4047855226428627
8,Gen4_Ind408,0011111011111000110010100011000100,-19,25,23,24,9,6,4096,4,3.4014628524387294
9,Gen2_Ind122,0111111011011000110010100111000100,13,23,23,24,10,6,4096,4,3.382636991193706
10,Gen4_Ind494,0111111011011001110010100111100100,13,23,25,24,10,6,65536,4,3.382636991193706
11,Gen4_Ind461,0110001011100101101111100011011101,-1,24,17,21,9,6,32768,5,3.3785900063935874
12,Gen4_Ind411,0001101011000010110010100111100100,-37,22,11,24,10,6,65536,4,3.363809586009123
13,Gen3_Ind245,0011100011000110010001011111100100,-22,22,18,23,8,6,65536,4,3.360879916028758
14,Gen5_Ind579,0001101111010011110100010010010101,-37,29,13,26,5,5,16384,5,3.3435373962634705
15,Gen4_Ind471,0101100100011000101110100011100101,-6,27,23,20,9,6,65536,5,3.33931746310435
16,Gen3_Ind364,0111111011011000110010100110000100,13,23,23,24,10,5,4096,4,3.3209329385057997
17,Gen5_Ind568,0000101011011101010010100110100100,-45,23,10,24,10,5,65536,4,3.3209329385057997
18,Gen5_Ind605,1110101011000011110001010110010100,-33,22,13,23,6,5,16384,4,3.3096757880899035
19,Gen5_Ind625,0011100011000110101110011111100100,-22,22,19,20,8,6,65536,4,3.301615307031965
20,Gen5_Ind524,0111000100100001011010101100010101,6,28,8,26,8,3,16384,5,3.3013949034500287
21,Gen5_Ind627,0101100100010011010101010100010101,-6,27,12,27,6,3,16384,5,3.2955149933098955
22,Gen5_Ind585,0100100100010011010100010100100101,-14,27,12,26,6,3,65536,5,3.295343498312406
23,Gen5_Ind597,0000011100001011101101011011100101,-47,26,29,19,7,6,65536,5,3.2937762537476565
24,Gen5_Ind530,1000101011000111110111100011100011,19,22,21,29,9,6,65536,3,3.2818065380892483
25,Gen4_Ind437,0101110011000111010111101111110011,-4,22,20,29,1,6,131072,3,3.2818065380892483
26,Gen5_Ind544,0011101011010110010001111111100011,-21,23,18,23,10,6,65536,3,3.281249676684041
27,Gen5_Ind588,0100001010010011001111100010001101,-17,19,12,21,9,5,8192,5,3.2734106577442357
28,Gen5_Ind626,0011101011000110010001011111110110,-21,22,18,23,8,6,16384,3,3.273234480529846
29,Gen5_Ind576,0111111010011000110100100111000100,13,19,23,26,10,6,4096,4,3.261012831289628
30,Gen5_Ind563,0000011101001011101101011011100100,-47,30,29,19,7,6,65536,4,3.259349072243894
31,Gen5_Ind611,1111000010010001011110100111011100,12,19,8,26,10,6,32768,4,3.2564006324326638
32,Gen4_Ind464,0100001010010101001111110010011101,-17,19,16,21,10,5,32768,5,3.2529123969074387
33,Gen5_Ind621,0111000111000010110010100100000100,6,12,11,24,10,3,4096,4,3.243758690373826
34,Gen5_Ind528,1000011101001011101101011000000101,17,30,29,19,7,3,4096,5,3.2282044031289896
35,Gen5_Ind589,0101100100010101011100010100000101,-6,27,16,8,6,3,4096,5,3.228204348635757
36,Gen5_Ind557,1110111011001000110010100101010100,9,22,23,24,10,4,16384,4,3.2196587325771873
37,Gen5_Ind608,0101100100011110101110100111100111,-6,27,20,20,10,6,65536,2,3.2151738514811594
38,Gen5_Ind531,1110001011101011101110010111010011,-18,24,29,20,6,6,16384,3,3.2151734731017965
39,Gen4_Ind509,1110101011101010101110011111010011,-2,24,27,20,8,6,16384,3,3.2151734731017965
40,Gen5_Ind549,1000110010110001111000011111010111,20,21,9,30,8,6,16384,3,3.2124350169203524
41,Gen5_Ind571,0111010100011001001111000011101101,8,27,24,21,1,6,131072,5,3.2019273731804128
42,Gen5_Ind615,1001101010010010110000010101110100,-33,19,11,22,6,4,65536,4,3.182556377096047
43,Gen4_Ind507,0111111011101011110000001011000011,13,24,29,22,3,6,4096,3,3.1742598749416095
44,Gen5_Ind572,0110110100100001110111001101001101,4,28,9,29,4,4,8192,5,3.1698271207324176
45,Gen5_Ind607,0110111011100101101011100010011101,5,24,17,17,9,5,32768,5,3.1600687797952247
46,Gen5_Ind529,0000001010101100101111101001010110,-49,20,16,21,3,4,16384,2,3.149440043221232
47,Gen4_Ind439,0010101010000111110111011011000011,-29,18,21,29,7,6,4096,3,3.1476440741153713
48,Gen5_Ind628,0001101010000000010111100111100011,-37,18,6,29,10,6,65536,3,3.1476440741153713
49,Gen5_Ind622,0010000010101101001110111111101011,-34,20,7,20,9,6,131072,3,3.140966670932849
50,Gen5_Ind578,0111110100110011010000110111100011,12,29,12,22,7,6,65536,3,3.1305306035776876
51,Gen5_Ind559,0111011100010011010111110010011011,9,27,12,29,2,5,32768,3,3.1296771361532283
52,Gen5_Ind582,0011000111110000110101000111000011,-26,27,7,27,2,6,4096,3,3.126213768955653
53,Gen5_Ind618,0110011100011000110100000110101100,1,27,23,26,2,5,131072,4,3.123371070382959
54,Gen5_Ind584,0111010100100001110111101100101100,8,28,9,29,9,3,131072,4,3.115341698558995
55,Gen5_Ind513,0111000010110000010101000111000011,6,21,6,27,2,6,4096,3,3.110306717537975
56,Gen5_Ind609,1100101111001000110101010101100011,-28,30,23,27,6,4,65536,3,3.1089204301009543
57,Gen5_Ind547,1000101010100011110110000111101011,19,20,13,28,2,6,131072,3,3.0998161395891333
58,Gen5_Ind548,0001101011000000010111010101100011,-37,22,6,29,6,4,65536,3,3.097112081477101
59,Gen5_Ind560,0111001100000101111110100000100011,7,26,17,9,9,3,65536,3,3.0963433103857994
60,Gen5_Ind614,1000100011000011110000100100000011,18,22,13,22,10,3,4096,3,3.0898750536716237
61,Gen5_Ind551,0000001101001000101010011000100101,-49,30,23,16,7,3,65536,5,3.046296055367882
62,Gen5_Ind538,1000100010000011010101010100000011,18,18,12,27,6,3,4096,3,3.0436519493118217
63,Gen5_Ind596,0111010100100001010111000101001101,8,28,8,29,2,4,8192,5,2.999498975981973
64,Gen5_Ind633,0101100011000010110001100010110010,-6,22,11,23,9,5,65536,2,2.9974364156514097
65,Gen5_Ind520,0111111011010000110110100100000010,13,23,7,28,10,3,4096,2,2.996044879654929
66,Gen5_Ind535,0111010100101101001011100100010011,8,28,27,17,10,3,16384,3,2.965900284488817
67,Gen5_Ind631,0101100101010010001101000011111010,-6,15,10,19,1,6,65536,2,2.95878665785654
68,Gen5_Ind550,0110001110101000101011100011000010,-1,27,23,17,9,6,4096,2,2.9583038574034366
69,Gen5_Ind580,1100101001101001101010010111010011,13,16,25,16,6,6,16384,3,2.9473979362701024
70,Gen5_Ind556,0100111011011011001100100010000111,-11,23,28,18,9,5,4096,1,2.933705823652394
71,Gen5_Ind533,1111100111001001001001010111100101,-21,28,24,15,6,6,65536,5,2.9057345243897323
72,Gen5_Ind512,0111010100110011010111111110001011,8,29,12,29,5,5,8192,3,2.905068737859901
73,Gen5_Ind518,0101111001010011001011100011100100,-3,15,12,17,9,6,65536,4,2.870619841038119
74,Gen5_Ind562,0000010010011001001100010101010010,-48,19,24,18,6,4,16384,2,2.867249116763875
75,Gen5_Ind516,1000101010010001001100110100101010,19,19,8,18,5,3,131072,2,2.8595662568373164
76,Gen5_Ind581,0100101001010111010100000011100101,-13,15,20,26,1,6,65536,5,2.836135335836659
77,Gen5_Ind606,0000101011001011100110000111100010,-45,22,29,12,2,6,65536,2,2.8333998592488334
78,Gen5_Ind577,1000011001001001101101011011000101,17,14,25,19,7,6,4096,5,2.727074693713696
79,Gen5_Ind600,1001001001110100101001111011011110,19,17,15,15,9,6,32768,4,2.7200655929537394
80,Gen5_Ind634,1011010010101101001001101100001011,12,20,12,15,7,3,8192,3,2.633221534973616
81,Gen5_Ind537,1001000010100001000111101100001101,22,20,8,13,10,3,8192,5,2.6294349107271646
82,Gen5_Ind525,0110001011100101100111100011011101,-1,24,17,13,9,6,32768,5,2.6114793111520784
83,Gen5_Ind583,0101100100110011000100010110100010,-6,29,12,10,6,5,65536,2,2.527422848347604
84,Gen4_Ind424,0101111001010011001011100000100010,-3,15,12,17,9,3,65536,2,2.493831689101138
85,Gen5_Ind620,1000101011000101100110000001010011,19,22,17,12,1,4,16384,3,2.460516661306865
86,Gen5_Ind558,1000111000100001110110010101101101,21,12,9,28,6,4,131072,5,2.437980452258887
