Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen37_Ind4973,1000111100111011110011100110001000,21,29,29,25,10,5,8192,0,4.116745386767725
2,Gen37_Ind4973,1000111100111011110011100110001000,21,29,29,25,10,5,8192,0,4.116745386767725
3,Gen39_Ind5285,1000101100111011110011100110001000,19,29,29,25,10,5,8192,0,4.116745386767725
4,Gen37_Ind4973,1000111100111011110011100110001000,21,29,29,25,10,5,8192,0,4.116745386767725
5,Gen37_Ind4973,1000111100111011110011100110001000,21,29,29,25,10,5,8192,0,4.116745386767725
6,Gen39_Ind5285,1000101100111011110011100110001000,19,29,29,25,10,5,8192,0,4.116745386767725
7,Gen42_Ind5718,1000111100111011110011100110011000,21,29,29,25,10,5,32768,0,4.116745386767725
8,Gen42_Ind5727,1000101100111011110011100110001000,19,29,29,25,10,5,8192,0,4.116745386767725
9,Gen40_Ind5369,1000111100111011111011100110001000,21,29,29,28,10,5,8192,0,4.116737145184959
10,Gen42_Ind5717,1000111100111011110010100110001000,21,29,29,24,10,5,8192,0,4.116737145184959
11,Gen41_Ind5520,1000111100111011111011100110001000,21,29,29,6,10,5,8192,0,4.116663061040771
12,Gen41_Ind5467,1000100100111011111101011010011000,18,29,29,27,7,5,32768,0,4.116606524935155
13,Gen31_Ind4189,1000100100111011111011100110101000,18,29,29,16,10,5,131072,0,4.116585745205105
14,Gen32_Ind4231,1000100100111011111011100110001000,18,29,29,28,10,5,8192,0,4.116584371712216
15,Gen42_Ind5671,1000100100111011111011100110001000,18,29,29,6,10,5,8192,0,4.116584371712216
16,Gen40_Ind5369,1000111100111011111011100110001000,21,29,29,25,10,5,8192,0,4.116305970333977
17,Gen42_Ind5688,1000111100101011110011100110011000,21,28,29,25,10,5,32768,0,4.114022675489156
18,Gen42_Ind5695,1000101100111011011011100110001000,19,29,28,27,10,5,8192,0,4.097115385202482
19,Gen42_Ind5614,1000111100011011111011100110001000,21,27,29,22,10,5,8192,0,4.067831107230848
20,Gen42_Ind5613,1000111100111001111011100110001000,21,29,25,25,10,5,8192,0,3.9334519530499987
21,Gen42_Ind5725,1000111101101011110011100110010000,21,29,29,25,10,5,16384,0,3.879693187873622
22,Gen42_Ind5626,1000101100111001110011101110010000,19,29,25,25,9,5,16384,0,3.82822312085313
23,Gen42_Ind5656,1000000100101011111101100110011000,14,28,29,30,10,5,32768,0,3.794341399357249
24,Gen42_Ind5620,1000100100111011110111110110010000,18,29,29,29,2,5,16384,0,3.594607854866506
25,Gen42_Ind5698,0001001100111000111000100111001101,-41,29,23,30,10,6,8192,5,3.4986828690559686
26,Gen42_Ind5612,1001111100111011110011100110001110,18,29,29,25,10,5,8192,0,3.40868121227357
27,Gen42_Ind5672,1001111100111011110011100110101110,17,29,29,25,10,5,131072,0,3.40868121227357
28,Gen42_Ind5685,1000111100111011110011101110001000,21,29,29,25,1,5,8192,0,3.37954956445033
29,Gen42_Ind5653,0001111100111011010111110110010100,-35,29,28,29,6,5,16384,4,3.3565508739018335
30,Gen42_Ind5663,1000110100111011111101011010000100,20,29,29,28,7,5,4096,4,3.3563307620111034
31,Gen42_Ind5704,1000100100101001010101010110011100,18,28,24,27,6,5,32768,4,3.3559114717526315
32,Gen42_Ind5628,1100100100100111111011100110011100,-3,28,21,7,10,5,32768,4,3.3509276625584405
33,Gen42_Ind5622,0000101110011001110010011110111100,-45,26,25,24,8,5,65536,4,3.326306892966238
34,Gen42_Ind5604,0111100110011011110100100110010000,10,17,29,26,10,5,16384,0,3.3128103686562382
35,Gen42_Ind5597,0100110100101001010001010010001100,-12,28,24,23,5,5,8192,4,3.3045510687964326
36,Gen42_Ind5646,0100100111010011111111100111010100,-14,28,13,28,10,6,16384,4,3.3010458630818285
37,Gen42_Ind5627,1000100101111011111101110010111100,18,27,29,16,2,5,32768,4,3.2944114910063615
38,Gen42_Ind5660,1000110100010001101101100011011100,20,27,9,19,9,6,32768,4,3.2593489889192377
39,Gen42_Ind5692,1010100100111100010010001010000101,16,29,30,24,3,5,4096,5,3.2544872311241657
40,Gen42_Ind5629,1101101100101111111111100100001100,-21,28,13,28,10,3,8192,4,3.2438148113599103
41,Gen42_Ind5661,1000100100101011111101100001011100,18,28,29,8,9,4,32768,4,3.242201310251286
42,Gen42_Ind5617,1010110100010011111110100101011100,-6,27,13,24,10,4,32768,4,3.239982308547361
43,Gen42_Ind5624,0000110100111001010111100110011011,-44,29,24,29,10,5,32768,3,3.2359456214843956
44,Gen42_Ind5635,0000110100111101110111100110110011,-44,29,28,29,10,5,16384,3,3.2359456214843956
45,Gen42_Ind5716,0000110100111101110110100110010011,-44,29,23,28,10,5,16384,3,3.2356533388733904
