Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen36_Ind4889,1101010100001011010010011110100000,-24,26,28,24,8,5,65536,0,4.0090153026966515
2,Gen45_Ind6031,1000111100101011111001011101110000,21,28,29,21,8,4,16384,0,4.0079471774089175
3,Gen44_Ind5952,1000110100101010011010010111111111,20,28,26,21,6,6,8192,4,4.006821669136734
4,Gen45_Ind6125,1000111100011111010100111111110111,21,27,14,26,7,6,4096,3,3.9484531023237017
5,Gen33_Ind4389,1101110100101111010010011110100000,-27,28,18,24,8,5,65536,0,3.8917919885757843
6,Gen21_Ind2757,1111010100101111011001011111011111,11,28,18,28,8,6,32768,3,3.888307952518694
7,Gen38_Ind5073,1101010100101000111110010011100000,-4,28,23,10,5,6,65536,0,3.873544365437086
8,Gen38_Ind5058,1111010100101111010001011111111000,-6,28,27,23,8,6,16384,0,3.850084071514762
9,Gen43_Ind5834,1001010100001011010010011111110000,13,26,28,24,8,6,16384,0,3.714630823314945
10,Gen45_Ind6038,1100000100101010010010011110100000,12,28,26,24,8,5,65536,0,3.71392180974831
11,Gen16_Ind2150,1101110100100111010010011111100000,-1,28,20,24,8,6,65536,0,3.691757242892671
12,Gen39_Ind5250,1101110100100111010010011011110000,-21,28,20,24,7,6,131072,0,3.691757242892671
13,Gen13_Ind1674,1101110100100111010000011111100000,-14,28,20,22,8,6,65536,0,3.690047881042648
14,Gen16_Ind2150,1101110100100111010010011111100000,0,28,20,24,8,6,65536,0,3.6497368937900325
15,Gen45_Ind6120,1101110100100111010010011011010000,21,28,20,24,7,6,16384,0,3.532290510386073
16,Gen45_Ind6149,1101100100101111011010010111010101,-17,28,24,11,6,6,16384,5,3.532290510386073
17,Gen45_Ind6141,0010111011100011010010010111100101,-27,24,12,24,6,6,65536,5,3.521381153029408
18,Gen45_Ind6023,0110110100100011010010011111100100,4,28,12,24,8,6,65536,4,3.483382084185768
19,Gen44_Ind6008,1100011111110110010010011011100101,15,22,18,24,7,6,65536,5,3.4806738611563772
20,Gen45_Ind6131,0101011011100111010010011011100100,-7,24,20,24,7,6,65536,4,3.474534249664118
21,Gen45_Ind6142,1101011111101100110001010111100100,-23,19,23,23,6,6,65536,4,3.472858647046439
22,Gen45_Ind6063,1101110100101111110111010110100101,-46,28,28,29,6,5,65536,5,3.4715298154635628
23,Gen45_Ind6110,1011010100101111110111011110100101,-17,28,29,29,8,5,65536,5,3.4715298154635628
24,Gen45_Ind6028,0101011011100011010010011010100110,-7,24,12,24,7,5,65536,0,3.459208937002432
25,Gen44_Ind5984,0101011100000011010010010011001100,-7,26,12,24,5,6,8192,4,3.453167784037498
26,Gen45_Ind6066,1101100100100111010000110111100100,-26,28,20,22,7,6,65536,4,3.4520141653393455
27,Gen45_Ind6075,1000110100110010010000011111100100,20,29,10,22,8,6,65536,4,3.4520141653393455
28,Gen45_Ind6085,0001010100110011010000111111110101,-40,29,12,22,1,6,8192,5,3.4471184817356435
29,Gen44_Ind5978,0110110100100010010000110111100100,4,28,10,22,2,6,65536,4,3.4305690421295396
30,Gen45_Ind6093,1101101101101110110110011110100100,-36,27,11,28,8,5,65536,4,3.4166039589835755
31,Gen45_Ind6154,1100011100101110110010011010100100,6,28,15,24,7,5,65536,4,3.4121592957825246
32,Gen45_Ind6134,0110110111101011010010010111100111,4,15,28,24,6,6,65536,2,3.3769416956771114
33,Gen45_Ind6155,0000111111110010011001011111111011,-43,28,10,16,8,6,16384,3,3.3744419369502
34,Gen45_Ind6100,1100010100110111110101011101000101,-22,29,21,27,8,4,4096,5,3.3639294966982836
35,Gen44_Ind6002,1000010100110111110001011101000101,16,29,21,23,8,4,4096,5,3.3609675274125315
36,Gen45_Ind6096,1010001111101100110001010101000100,-40,24,8,23,6,4,4096,4,3.3032126298405453
37,Gen45_Ind6106,1111010011101110010010010001101101,-5,24,27,24,5,4,131072,5,3.2955498703400927
38,Gen45_Ind6070,0001110011111111010010011110101011,-36,25,23,24,8,5,131072,3,3.2912450922093117
39,Gen45_Ind6051,1101011100000011011100110011110000,-45,26,12,12,6,6,16384,0,3.2452502658792404
40,Gen45_Ind6027,0110111100010010010010000111100000,5,27,10,24,2,6,65536,0,3.1874088550776687
41,Gen45_Ind6043,1110100100101011010010111110111011,-2,28,28,24,5,5,131072,3,3.185101363956924
42,Gen45_Ind6135,1001110101111100010000010101010101,9,27,30,22,6,4,16384,5,3.1762160809482416
43,Gen45_Ind6077,1110101110111111010010011110111011,-32,29,6,24,8,5,65536,3,3.1728146152425643
44,Gen45_Ind6042,1000111001111111010111111101100101,21,17,15,29,6,4,65536,5,3.1122354627598567
45,Gen45_Ind6132,1101000100100011010010010110100010,-20,28,12,24,6,5,65536,2,3.0997411492600295
46,Gen45_Ind6115,1101111100001011111010011111100111,-44,26,29,27,8,6,65536,4,3.094696571037675
47,Gen45_Ind6054,1101111101001111011001010010100010,-32,30,28,8,5,5,65536,2,3.0945095311055444
48,Gen45_Ind6062,1101110101011111011000011011010010,-50,30,15,30,7,6,16384,2,3.071630581062482
49,Gen45_Ind6119,1111010100101011001010101011011101,-7,28,28,16,4,6,32768,5,3.0349008624194087
50,Gen45_Ind6069,1111110011101010101001111011100111,7,24,27,15,1,6,65536,3,2.9413840462711978
51,Gen45_Ind6148,0111000010110010011111101110011110,6,21,10,26,8,5,32768,2,2.92496306833179
52,Gen45_Ind6089,1100010100100111101001011010100010,14,28,21,15,7,5,65536,2,2.8738422340892487
53,Gen45_Ind6111,1101110001001111001010011011011101,-31,14,7,16,7,6,32768,5,2.7654353848593565
54,Gen45_Ind6124,1101110100111011001000010111100011,16,29,28,14,6,6,65536,3,2.7598406555484756
55,Gen45_Ind6121,1001100110111111100101001110001010,12,20,14,11,4,5,8192,2,2.7234518256667273
56,Gen45_Ind6151,0110110111101100111010010101010101,4,19,15,12,6,4,16384,5,2.7192518694509378
57,Gen45_Ind6129,0101111101111110110100011101100101,-3,17,24,26,8,4,65536,5,2.6708429838460255
58,Gen45_Ind6104,1101110101100100011001011010010111,-20,16,14,9,7,5,16384,0,2.5874220816667783
59,Gen45_Ind6128,1100011101101011000110010110100101,-29,25,28,12,6,5,65536,5,2.5658669679577657
60,Gen45_Ind6058,1010110000110010010000011111100100,-14,13,10,22,8,6,65536,4,2.560500736822905
61,Gen45_Ind6076,1111011000101111011011011111011111,-17,12,21,21,8,6,32768,0,2.4242420415378434
62,Gen45_Ind6117,1101110000100111011010011011110100,9,12,20,18,7,6,8192,4,2.415677464989149
63,Gen45_Ind6107,1001100110111110111101001011000110,-14,22,21,13,3,6,4096,4,2.2525731032320064
64,Gen45_Ind6045,1111111100100101111001011011001111,7,28,17,12,7,6,8192,1,2.243006461330857
65,Gen45_Ind6036,0111000011100011011010010101100100,6,24,12,9,6,4,65536,4,2.2117367363296006
66,Gen45_Ind6145,0110110110010010010010011010100000,4,16,10,24,7,5,65536,0,2.2007551257375644
67,Gen45_Ind6144,1111111101010110001001010001000111,-50,17,18,15,5,4,4096,3,2.0876333012385793
68,Gen45_Ind6112,0111000101101110000010011011000011,6,19,11,8,7,6,4096,3,2.042847417832984
69,Gen45_Ind6037,0111000100011111111001001000001100,6,27,23,21,3,3,8192,4,2.0318798499706467
70,Gen45_Ind6039,1101110100111111000000001101110100,2,29,8,6,4,4,65536,4,1.9657266053180236
71,Gen45_Ind6105,0111000110101111011011011001101111,6,14,14,7,7,4,131072,2,1.9613306607649532
72,Gen45_Ind6143,1100010100010111110001011101000001,-42,27,21,23,8,4,4096,1,1.136885669256853
73,Gen45_Ind6137,1111111101010100001001011000000111,-24,10,14,15,7,3,4096,0,1.0074401223414449
74,Gen45_Ind6072,1101110100110011110010010110000000,-26,29,13,24,6,5,4096,0,1.0025413745538339
75,Gen45_Ind6088,1001100110110111010010001110000000,-11,14,20,24,4,5,4096,0,1.0025413745538339
76,Gen45_Ind6084,0101011100001011010100010111000000,-7,26,28,26,6,6,4096,0,1.0002609756895837
77,Gen45_Ind6024,0101110100100111010000111111100000,-4,28,20,22,2,6,65536,0,0.9999769379546889
78,Gen45_Ind6032,1001010100001001010010011010110001,-50,26,24,24,7,5,32768,1,0.9999769379546889
79,Gen45_Ind6035,0101011010100011011010010111011110,-7,20,12,24,6,6,32768,2,0.9999769379546889
80,Gen45_Ind6044,1000111100001011001101101111101111,21,26,28,19,2,6,131072,0,0.9999769379546889
81,Gen45_Ind6046,1101110010100100011001011000001001,12,20,14,25,7,3,8192,1,0.9999769379546889
82,Gen45_Ind6047,1101110101011111100001011111111001,-13,28,11,7,8,6,131072,1,0.9999769379546889
83,Gen45_Ind6055,1001010100101001111110010010100001,-9,28,25,21,5,5,65536,1,0.9999769379546889
84,Gen45_Ind6059,0001110100000011111010010110101111,-36,26,13,6,6,5,131072,3,0.9999769379546889
85,Gen45_Ind6067,0110100100100010010010011111110000,2,28,10,24,8,6,8192,0,0.9999769379546889
86,Gen45_Ind6073,1101010100101000111100110011110000,-45,28,23,30,6,6,8192,0,0.9999769379546889
87,Gen45_Ind6080,0011001100100010011001010111101000,-25,28,10,7,6,6,131072,0,0.9999769379546889
88,Gen45_Ind6081,1100110100010111011010000011111111,-8,27,20,20,1,6,32768,2,0.9999769379546889
89,Gen45_Ind6092,0110110100100010011000110111100001,4,28,10,30,5,6,65536,1,0.9999769379546889
90,Gen45_Ind6097,0110111101011100110100010101111110,5,26,11,26,6,4,4096,3,0.9999769379546889
91,Gen45_Ind6101,1111010100101111110001011111111000,9,28,15,23,8,6,8192,0,0.9999769379546889
92,Gen45_Ind6114,1001010100001111010000011111110000,21,26,11,22,8,6,131072,0,0.9999769379546889
93,Gen45_Ind6116,1100110100100110010010011111100000,-15,28,18,24,8,6,65536,0,0.9999769379546889
