Rank,Individual,Gene1,level_Gene1,window_log_Gene1,chain_log_Gene1,hash_log_Gene1,search_log_Gene1,min_match_Gene1,target_length_Gene1,strategy_Gene1,Fitness
1,Gen13_Ind1674,1101110100100111010000011111100000,-21,28,20,22,8,6,65536,0,3.690047881042648
2,Gen6_Ind741,1101010100101111011000011111100101,-19,28,20,30,8,6,65536,5,3.542030068635485
3,Gen7_Ind816,0101100100100100011000011111011101,-6,28,14,30,8,6,32768,5,3.542030068635485
4,Gen7_Ind876,0011111111101000011000011011000101,-19,18,22,30,7,6,4096,5,3.542030068635485
5,Gen7_Ind888,1111010100101111011000011111100101,-39,28,29,30,8,6,65536,5,3.542030068635485
6,Gen7_Ind936,1111010100101110111000011011101101,21,28,29,30,7,6,131072,5,3.542030068635485
7,Gen8_Ind974,0101101100100101011000010111011101,-5,28,16,30,6,6,32768,5,3.542030068635485
8,Gen8_Ind1007,0110111101001011111000011011101101,5,30,29,30,7,6,131072,5,3.542030068635485
9,Gen8_Ind1074,1111010101001110111000011111101101,-32,30,16,30,8,6,131072,5,3.542030068635485
10,Gen7_Ind936,1111010100101110111000011011101101,4,28,30,30,7,6,131072,5,3.542030068635485
11,Gen9_Ind1105,0001001100101111011000010111100101,-41,28,12,30,6,6,65536,5,3.542030068635485
12,Gen13_Ind1681,0001001100101011011000010111100101,-41,28,28,30,6,6,65536,5,3.542030068635485
13,Gen13_Ind1711,0010111101101110111000011111100101,-27,29,10,30,8,6,65536,5,3.542030068635485
14,Gen13_Ind1717,1111010101001110111000011111100101,-44,30,19,30,8,6,65536,5,3.542030068635485
15,Gen13_Ind1718,0111100100100100011000011111101101,10,28,14,30,8,6,131072,5,3.542030068635485
16,Gen12_Ind1636,1101010101011110011000011111111101,-25,13,20,30,8,6,131072,5,3.542030068635485
17,Gen13_Ind1732,1111010100001110111000011011001101,19,26,24,30,7,6,8192,5,3.542030068635485
18,Gen13_Ind1733,1110111101001011111000010111101101,-11,30,29,30,6,6,131072,5,3.542030068635485
